userId	geneSymbol	geneName	entrezgene	gLink
NBEAL2	NBEAL2	neurobeachin like 2	23218	https://www.ncbi.nlm.nih.gov/gene/?term=23218
CCDC12	CCDC12	coiled-coil domain containing 12	151903	https://www.ncbi.nlm.nih.gov/gene/?term=151903
PTH1R	PTH1R	parathyroid hormone 1 receptor	5745	https://www.ncbi.nlm.nih.gov/gene/?term=5745
AZGP1	AZGP1	alpha-2-glycoprotein 1, zinc-binding	563	https://www.ncbi.nlm.nih.gov/gene/?term=563
HK3	HK3	hexokinase 3	3101	https://www.ncbi.nlm.nih.gov/gene/?term=3101
PPP1R16A	PPP1R16A	protein phosphatase 1 regulatory subunit 16A	84988	https://www.ncbi.nlm.nih.gov/gene/?term=84988
PGLYRP2	PGLYRP2	peptidoglycan recognition protein 2	114770	https://www.ncbi.nlm.nih.gov/gene/?term=114770
LRWD1	LRWD1	leucine rich repeats and WD repeat domain containing 1	222229	https://www.ncbi.nlm.nih.gov/gene/?term=222229
DMKN	DMKN	dermokine	93099	https://www.ncbi.nlm.nih.gov/gene/?term=93099
NPHS1	NPHS1	NPHS1, nephrin	4868	https://www.ncbi.nlm.nih.gov/gene/?term=4868
TTC7A	TTC7A	tetratricopeptide repeat domain 7A	57217	https://www.ncbi.nlm.nih.gov/gene/?term=57217
MPP3	MPP3	membrane palmitoylated protein 3	4356	https://www.ncbi.nlm.nih.gov/gene/?term=4356
CD300LG	CD300LG	CD300 molecule like family member g	146894	https://www.ncbi.nlm.nih.gov/gene/?term=146894
SHANK1	SHANK1	SH3 and multiple ankyrin repeat domains 1	50944	https://www.ncbi.nlm.nih.gov/gene/?term=50944
FAM171A2	FAM171A2	family with sequence similarity 171 member A2	284069	https://www.ncbi.nlm.nih.gov/gene/?term=284069
SRBD1	SRBD1	S1 RNA binding domain 1	55133	https://www.ncbi.nlm.nih.gov/gene/?term=55133
ALOX15	ALOX15	arachidonate 15-lipoxygenase	246	https://www.ncbi.nlm.nih.gov/gene/?term=246
TREML1	TREML1	triggering receptor expressed on myeloid cells like 1	340205	https://www.ncbi.nlm.nih.gov/gene/?term=340205
MYCBP2	MYCBP2	MYC binding protein 2, E3 ubiquitin protein ligase	23077	https://www.ncbi.nlm.nih.gov/gene/?term=23077
WDR90	WDR90	WD repeat domain 90	197335	https://www.ncbi.nlm.nih.gov/gene/?term=197335
BICDL2	BICDL2	BICD family like cargo adaptor 2	146439	https://www.ncbi.nlm.nih.gov/gene/?term=146439
ZG16B	ZG16B	zymogen granule protein 16B	124220	https://www.ncbi.nlm.nih.gov/gene/?term=124220
SHANK2	SHANK2	SH3 and multiple ankyrin repeat domains 2	22941	https://www.ncbi.nlm.nih.gov/gene/?term=22941
LRP5	LRP5	LDL receptor related protein 5	4041	https://www.ncbi.nlm.nih.gov/gene/?term=4041
PPP2R5B	PPP2R5B	protein phosphatase 2 regulatory subunit B'beta	5526	https://www.ncbi.nlm.nih.gov/gene/?term=5526
FGF19	FGF19	fibroblast growth factor 19	9965	https://www.ncbi.nlm.nih.gov/gene/?term=9965
NOL9	NOL9	nucleolar protein 9	79707	https://www.ncbi.nlm.nih.gov/gene/?term=79707
JAK1	JAK1	Janus kinase 1	3716	https://www.ncbi.nlm.nih.gov/gene/?term=3716
MAST4	MAST4	microtubule associated serine/threonine kinase family member 4	375449	https://www.ncbi.nlm.nih.gov/gene/?term=375449
CCDC27	CCDC27	coiled-coil domain containing 27	148870	https://www.ncbi.nlm.nih.gov/gene/?term=148870
FBXL3	FBXL3	F-box and leucine rich repeat protein 3	26224	https://www.ncbi.nlm.nih.gov/gene/?term=26224
C1orf87	C1orf87	chromosome 1 open reading frame 87	127795	https://www.ncbi.nlm.nih.gov/gene/?term=127795
TYW3	TYW3	tRNA-yW synthesizing protein 3 homolog	127253	https://www.ncbi.nlm.nih.gov/gene/?term=127253
NUP133	NUP133	nucleoporin 133	55746	https://www.ncbi.nlm.nih.gov/gene/?term=55746
AGL	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	https://www.ncbi.nlm.nih.gov/gene/?term=178
SLAMF9	SLAMF9	SLAM family member 9	89886	https://www.ncbi.nlm.nih.gov/gene/?term=89886
LRRC52	LRRC52	leucine rich repeat containing 52	440699	https://www.ncbi.nlm.nih.gov/gene/?term=440699
SNED1	SNED1	sushi, nidogen and EGF like domains 1	25992	https://www.ncbi.nlm.nih.gov/gene/?term=25992
WDR64	WDR64	WD repeat domain 64	128025	https://www.ncbi.nlm.nih.gov/gene/?term=128025
KIF26B	KIF26B	kinesin family member 26B	55083	https://www.ncbi.nlm.nih.gov/gene/?term=55083
CNST	CNST	consortin, connexin sorting protein	163882	https://www.ncbi.nlm.nih.gov/gene/?term=163882
OXER1	OXER1	oxoeicosanoid receptor 1	165140	https://www.ncbi.nlm.nih.gov/gene/?term=165140
B3GALNT2	B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2	148789	https://www.ncbi.nlm.nih.gov/gene/?term=148789
PIGR	PIGR	polymeric immunoglobulin receptor	5284	https://www.ncbi.nlm.nih.gov/gene/?term=5284
RFTN2	RFTN2	raftlin family member 2	130132	https://www.ncbi.nlm.nih.gov/gene/?term=130132
DISC1	DISC1	DISC1 scaffold protein	27185	https://www.ncbi.nlm.nih.gov/gene/?term=27185
WDCP	WDCP	WD repeat and coiled coil containing	80304	https://www.ncbi.nlm.nih.gov/gene/?term=80304
NOSTRIN	NOSTRIN	nitric oxide synthase trafficking	115677	https://www.ncbi.nlm.nih.gov/gene/?term=115677
XIRP2	XIRP2	xin actin binding repeat containing 2	129446	https://www.ncbi.nlm.nih.gov/gene/?term=129446
RPRD2	RPRD2	regulation of nuclear pre-mRNA domain containing 2	23248	https://www.ncbi.nlm.nih.gov/gene/?term=23248
TGFBR3	TGFBR3	transforming growth factor beta receptor 3	7049	https://www.ncbi.nlm.nih.gov/gene/?term=7049
DHX57	DHX57	DExH-box helicase 57	90957	https://www.ncbi.nlm.nih.gov/gene/?term=90957
NIPAL1	NIPAL1	NIPA like domain containing 1	152519	https://www.ncbi.nlm.nih.gov/gene/?term=152519
HELQ	HELQ	helicase, POLQ like	113510	https://www.ncbi.nlm.nih.gov/gene/?term=113510
PBXIP1	PBXIP1	PBX homeobox interacting protein 1	57326	https://www.ncbi.nlm.nih.gov/gene/?term=57326
DCST2	DCST2	DC-STAMP domain containing 2	127579	https://www.ncbi.nlm.nih.gov/gene/?term=127579
EOGT	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase	285203	https://www.ncbi.nlm.nih.gov/gene/?term=285203
RNF25	RNF25	ring finger protein 25	64320	https://www.ncbi.nlm.nih.gov/gene/?term=64320
CWC22	CWC22	CWC22 spliceosome associated protein homolog	57703	https://www.ncbi.nlm.nih.gov/gene/?term=57703
ANKZF1	ANKZF1	ankyrin repeat and zinc finger domain containing 1	55139	https://www.ncbi.nlm.nih.gov/gene/?term=55139
SGO2	SGO2	shugoshin 2	151246	https://www.ncbi.nlm.nih.gov/gene/?term=151246
SPTA1	SPTA1	spectrin alpha, erythrocytic 1	6708	https://www.ncbi.nlm.nih.gov/gene/?term=6708
SLC2A2	SLC2A2	solute carrier family 2 member 2	6514	https://www.ncbi.nlm.nih.gov/gene/?term=6514
PPM1L	PPM1L	protein phosphatase, Mg2+/Mn2+ dependent 1L	151742	https://www.ncbi.nlm.nih.gov/gene/?term=151742
CD200R1	CD200R1	CD200 receptor 1	131450	https://www.ncbi.nlm.nih.gov/gene/?term=131450
CCDC191	CCDC191	coiled-coil domain containing 191	57577	https://www.ncbi.nlm.nih.gov/gene/?term=57577
C3orf49	C3orf49	chromosome 3 open reading frame 49	132200	https://www.ncbi.nlm.nih.gov/gene/?term=132200
ATXN7	ATXN7	ataxin 7	6314	https://www.ncbi.nlm.nih.gov/gene/?term=6314
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ELP1	ELP1	elongator complex protein 1	8518	https://www.ncbi.nlm.nih.gov/gene/?term=8518
ABHD6	ABHD6	abhydrolase domain containing 6	57406	https://www.ncbi.nlm.nih.gov/gene/?term=57406
IL17RE	IL17RE	interleukin 17 receptor E	132014	https://www.ncbi.nlm.nih.gov/gene/?term=132014
IL17RC	IL17RC	interleukin 17 receptor C	84818	https://www.ncbi.nlm.nih.gov/gene/?term=84818
PF4	PF4	platelet factor 4	5196	https://www.ncbi.nlm.nih.gov/gene/?term=5196
CCDC158	CCDC158	coiled-coil domain containing 158	339965	https://www.ncbi.nlm.nih.gov/gene/?term=339965
PTPN3	PTPN3	protein tyrosine phosphatase, non-receptor type 3	5774	https://www.ncbi.nlm.nih.gov/gene/?term=5774
TOPBP1	TOPBP1	DNA topoisomerase II binding protein 1	11073	https://www.ncbi.nlm.nih.gov/gene/?term=11073
PLB1	PLB1	phospholipase B1	151056	https://www.ncbi.nlm.nih.gov/gene/?term=151056
SPTB	SPTB	spectrin beta, erythrocytic	6710	https://www.ncbi.nlm.nih.gov/gene/?term=6710
CDCP1	CDCP1	CUB domain containing protein 1	64866	https://www.ncbi.nlm.nih.gov/gene/?term=64866
ELP6	ELP6	elongator acetyltransferase complex subunit 6	54859	https://www.ncbi.nlm.nih.gov/gene/?term=54859
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	https://www.ncbi.nlm.nih.gov/gene/?term=151636
ZMYM6	ZMYM6	zinc finger MYM-type containing 6	9204	https://www.ncbi.nlm.nih.gov/gene/?term=9204
SENP2	SENP2	SUMO specific peptidase 2	59343	https://www.ncbi.nlm.nih.gov/gene/?term=59343
TMEM260	TMEM260	transmembrane protein 260	54916	https://www.ncbi.nlm.nih.gov/gene/?term=54916
RFT1	RFT1	RFT1 homolog	91869	https://www.ncbi.nlm.nih.gov/gene/?term=91869
GNL3	GNL3	G protein nucleolar 3	26354	https://www.ncbi.nlm.nih.gov/gene/?term=26354
TASOR	TASOR	transcription activation suppressor	23272	https://www.ncbi.nlm.nih.gov/gene/?term=23272
MELTF	MELTF	melanotransferrin	4241	https://www.ncbi.nlm.nih.gov/gene/?term=4241
EXOC5	EXOC5	exocyst complex component 5	10640	https://www.ncbi.nlm.nih.gov/gene/?term=10640
ERMAP	ERMAP	erythroblast membrane associated protein (Scianna blood group)	114625	https://www.ncbi.nlm.nih.gov/gene/?term=114625
SLC9B1	SLC9B1	solute carrier family 9 member B1	150159	https://www.ncbi.nlm.nih.gov/gene/?term=150159
FBXW12	FBXW12	F-box and WD repeat domain containing 12	285231	https://www.ncbi.nlm.nih.gov/gene/?term=285231
ATRIP	ATRIP	ATR interacting protein	84126	https://www.ncbi.nlm.nih.gov/gene/?term=84126
RNF123	RNF123	ring finger protein 123	63891	https://www.ncbi.nlm.nih.gov/gene/?term=63891
WDR82	WDR82	WD repeat domain 82	80335	https://www.ncbi.nlm.nih.gov/gene/?term=80335
PRSS12	PRSS12	serine protease 12	8492	https://www.ncbi.nlm.nih.gov/gene/?term=8492
C4orf45	C4orf45	chromosome 4 open reading frame 45	152940	https://www.ncbi.nlm.nih.gov/gene/?term=152940
NPY5R	NPY5R	neuropeptide Y receptor Y5	4889	https://www.ncbi.nlm.nih.gov/gene/?term=4889
ICE1	ICE1	interactor of little elongation complex ELL subunit 1	23379	https://www.ncbi.nlm.nih.gov/gene/?term=23379
OTUD4	OTUD4	OTU deubiquitinase 4	54726	https://www.ncbi.nlm.nih.gov/gene/?term=54726
SLC45A2	SLC45A2	solute carrier family 45 member 2	51151	https://www.ncbi.nlm.nih.gov/gene/?term=51151
LMBRD2	LMBRD2	LMBR1 domain containing 2	92255	https://www.ncbi.nlm.nih.gov/gene/?term=92255
ST6GALNAC1	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	55808	https://www.ncbi.nlm.nih.gov/gene/?term=55808
AGGF1	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109	https://www.ncbi.nlm.nih.gov/gene/?term=55109
FRMPD1	FRMPD1	FERM and PDZ domain containing 1	22844	https://www.ncbi.nlm.nih.gov/gene/?term=22844
ERAP1	ERAP1	endoplasmic reticulum aminopeptidase 1	51752	https://www.ncbi.nlm.nih.gov/gene/?term=51752
GBA2	GBA2	glucosylceramidase beta 2	57704	https://www.ncbi.nlm.nih.gov/gene/?term=57704
UBLCP1	UBLCP1	ubiquitin like domain containing CTD phosphatase 1	134510	https://www.ncbi.nlm.nih.gov/gene/?term=134510
GFM2	GFM2	G elongation factor mitochondrial 2	84340	https://www.ncbi.nlm.nih.gov/gene/?term=84340
ACSL6	ACSL6	acyl-CoA synthetase long chain family member 6	23305	https://www.ncbi.nlm.nih.gov/gene/?term=23305
GRIK2	GRIK2	glutamate ionotropic receptor kainate type subunit 2	2898	https://www.ncbi.nlm.nih.gov/gene/?term=2898
CREBRF	CREBRF	CREB3 regulatory factor	153222	https://www.ncbi.nlm.nih.gov/gene/?term=153222
ANKRD55	ANKRD55	ankyrin repeat domain 55	79722	https://www.ncbi.nlm.nih.gov/gene/?term=79722
ST6GALNAC2	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	10610	https://www.ncbi.nlm.nih.gov/gene/?term=10610
SYTL3	SYTL3	synaptotagmin like 3	94120	https://www.ncbi.nlm.nih.gov/gene/?term=94120
SPIDR	SPIDR	scaffold protein involved in DNA repair	23514	https://www.ncbi.nlm.nih.gov/gene/?term=23514
PTPN21	PTPN21	protein tyrosine phosphatase, non-receptor type 21	11099	https://www.ncbi.nlm.nih.gov/gene/?term=11099
SUN1	SUN1	Sad1 and UNC84 domain containing 1	23353	https://www.ncbi.nlm.nih.gov/gene/?term=23353
OXR1	OXR1	oxidation resistance 1	55074	https://www.ncbi.nlm.nih.gov/gene/?term=55074
DCAF13	DCAF13	DDB1 and CUL4 associated factor 13	25879	https://www.ncbi.nlm.nih.gov/gene/?term=25879
TMEM67	TMEM67	transmembrane protein 67	91147	https://www.ncbi.nlm.nih.gov/gene/?term=91147
OSBPL3	OSBPL3	oxysterol binding protein like 3	26031	https://www.ncbi.nlm.nih.gov/gene/?term=26031
MAMDC2	MAMDC2	MAM domain containing 2	256691	https://www.ncbi.nlm.nih.gov/gene/?term=256691
TMC1	TMC1	transmembrane channel like 1	117531	https://www.ncbi.nlm.nih.gov/gene/?term=117531
KIF27	KIF27	kinesin family member 27	55582	https://www.ncbi.nlm.nih.gov/gene/?term=55582
PTCHD1	PTCHD1	patched domain containing 1	139411	https://www.ncbi.nlm.nih.gov/gene/?term=139411
ATP7A	ATP7A	ATPase copper transporting alpha	538	https://www.ncbi.nlm.nih.gov/gene/?term=538
NOL6	NOL6	nucleolar protein 6	65083	https://www.ncbi.nlm.nih.gov/gene/?term=65083
ARMC3	ARMC3	armadillo repeat containing 3	219681	https://www.ncbi.nlm.nih.gov/gene/?term=219681
SLC18A2	SLC18A2	solute carrier family 18 member A2	6571	https://www.ncbi.nlm.nih.gov/gene/?term=6571
FRMD7	FRMD7	FERM domain containing 7	90167	https://www.ncbi.nlm.nih.gov/gene/?term=90167
STOX1	STOX1	storkhead box 1	219736	https://www.ncbi.nlm.nih.gov/gene/?term=219736
ARHGEF40	ARHGEF40	Rho guanine nucleotide exchange factor 40	55701	https://www.ncbi.nlm.nih.gov/gene/?term=55701
CASP7	CASP7	caspase 7	840	https://www.ncbi.nlm.nih.gov/gene/?term=840
SEL1L	SEL1L	SEL1L, ERAD E3 ligase adaptor subunit	6400	https://www.ncbi.nlm.nih.gov/gene/?term=6400
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	https://www.ncbi.nlm.nih.gov/gene/?term=79841
GLB1L3	GLB1L3	galactosidase beta 1 like 3	112937	https://www.ncbi.nlm.nih.gov/gene/?term=112937
IKBIP	IKBIP	IKBKB interacting protein	121457	https://www.ncbi.nlm.nih.gov/gene/?term=121457
FBN1	FBN1	fibrillin 1	2200	https://www.ncbi.nlm.nih.gov/gene/?term=2200
BAG5	BAG5	BCL2 associated athanogene 5	9529	https://www.ncbi.nlm.nih.gov/gene/?term=9529
SGPL1	SGPL1	sphingosine-1-phosphate lyase 1	8879	https://www.ncbi.nlm.nih.gov/gene/?term=8879
CPSF1	CPSF1	cleavage and polyadenylation specific factor 1	29894	https://www.ncbi.nlm.nih.gov/gene/?term=29894
DCHS1	DCHS1	dachsous cadherin-related 1	8642	https://www.ncbi.nlm.nih.gov/gene/?term=8642
CDH19	CDH19	cadherin 19	28513	https://www.ncbi.nlm.nih.gov/gene/?term=28513
MOGAT2	MOGAT2	monoacylglycerol O-acyltransferase 2	80168	https://www.ncbi.nlm.nih.gov/gene/?term=80168
IDH3A	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha	3419	https://www.ncbi.nlm.nih.gov/gene/?term=3419
SLC6A15	SLC6A15	solute carrier family 6 member 15	55117	https://www.ncbi.nlm.nih.gov/gene/?term=55117
PRTG	PRTG	protogenin	283659	https://www.ncbi.nlm.nih.gov/gene/?term=283659
MCM7	MCM7	minichromosome maintenance complex component 7	4176	https://www.ncbi.nlm.nih.gov/gene/?term=4176
CDH16	CDH16	cadherin 16	1014	https://www.ncbi.nlm.nih.gov/gene/?term=1014
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	https://www.ncbi.nlm.nih.gov/gene/?term=116285
RPS6KA6	RPS6KA6	ribosomal protein S6 kinase A6	27330	https://www.ncbi.nlm.nih.gov/gene/?term=27330
KIF7	KIF7	kinesin family member 7	374654	https://www.ncbi.nlm.nih.gov/gene/?term=374654
ANKDD1A	ANKDD1A	ankyrin repeat and death domain containing 1A	348094	https://www.ncbi.nlm.nih.gov/gene/?term=348094
C18orf54	C18orf54	chromosome 18 open reading frame 54	162681	https://www.ncbi.nlm.nih.gov/gene/?term=162681
STX3	STX3	syntaxin 3	6809	https://www.ncbi.nlm.nih.gov/gene/?term=6809
CCDC178	CCDC178	coiled-coil domain containing 178	374864	https://www.ncbi.nlm.nih.gov/gene/?term=374864
SGSM1	SGSM1	small G protein signaling modulator 1	129049	https://www.ncbi.nlm.nih.gov/gene/?term=129049
TTC16	TTC16	tetratricopeptide repeat domain 16	158248	https://www.ncbi.nlm.nih.gov/gene/?term=158248
TFRC	TFRC	transferrin receptor	7037	https://www.ncbi.nlm.nih.gov/gene/?term=7037
ACSF2	ACSF2	acyl-CoA synthetase family member 2	80221	https://www.ncbi.nlm.nih.gov/gene/?term=80221
C15orf39	C15orf39	chromosome 15 open reading frame 39	56905	https://www.ncbi.nlm.nih.gov/gene/?term=56905
TRPC5	TRPC5	transient receptor potential cation channel subfamily C member 5	7224	https://www.ncbi.nlm.nih.gov/gene/?term=7224
DUS2	DUS2	dihydrouridine synthase 2	54920	https://www.ncbi.nlm.nih.gov/gene/?term=54920
TRIM68	TRIM68	tripartite motif containing 68	55128	https://www.ncbi.nlm.nih.gov/gene/?term=55128
PPP2R3B	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta	28227	https://www.ncbi.nlm.nih.gov/gene/?term=28227
ZNF646	ZNF646	zinc finger protein 646	9726	https://www.ncbi.nlm.nih.gov/gene/?term=9726
TUBA1C	TUBA1C	tubulin alpha 1c	84790	https://www.ncbi.nlm.nih.gov/gene/?term=84790
HMMR	HMMR	hyaluronan mediated motility receptor	3161	https://www.ncbi.nlm.nih.gov/gene/?term=3161
PROSER3	PROSER3	proline and serine rich 3	148137	https://www.ncbi.nlm.nih.gov/gene/?term=148137
CHFR	CHFR	checkpoint with forkhead and ring finger domains	55743	https://www.ncbi.nlm.nih.gov/gene/?term=55743
P4HA2	P4HA2	prolyl 4-hydroxylase subunit alpha 2	8974	https://www.ncbi.nlm.nih.gov/gene/?term=8974
UBXN6	UBXN6	UBX domain protein 6	80700	https://www.ncbi.nlm.nih.gov/gene/?term=80700
KLK6	KLK6	kallikrein related peptidase 6	5653	https://www.ncbi.nlm.nih.gov/gene/?term=5653
NDUFV1	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	4723	https://www.ncbi.nlm.nih.gov/gene/?term=4723
CD300A	CD300A	CD300a molecule	11314	https://www.ncbi.nlm.nih.gov/gene/?term=11314
TEKT1	TEKT1	tektin 1	83659	https://www.ncbi.nlm.nih.gov/gene/?term=83659
FBXW11	FBXW11	F-box and WD repeat domain containing 11	23291	https://www.ncbi.nlm.nih.gov/gene/?term=23291
ACAP1	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	9744	https://www.ncbi.nlm.nih.gov/gene/?term=9744
E4F1	E4F1	E4F transcription factor 1	1877	https://www.ncbi.nlm.nih.gov/gene/?term=1877
CASKIN1	CASKIN1	CASK interacting protein 1	57524	https://www.ncbi.nlm.nih.gov/gene/?term=57524
ABCA3	ABCA3	ATP binding cassette subfamily A member 3	21	https://www.ncbi.nlm.nih.gov/gene/?term=21
NLRC3	NLRC3	NLR family CARD domain containing 3	197358	https://www.ncbi.nlm.nih.gov/gene/?term=197358
EVC	EVC	EvC ciliary complex subunit 1	2121	https://www.ncbi.nlm.nih.gov/gene/?term=2121
FTH1	FTH1	ferritin heavy chain 1	2495	https://www.ncbi.nlm.nih.gov/gene/?term=2495
ATG16L2	ATG16L2	autophagy related 16 like 2	89849	https://www.ncbi.nlm.nih.gov/gene/?term=89849
C2CD3	C2CD3	C2 calcium dependent domain containing 3	26005	https://www.ncbi.nlm.nih.gov/gene/?term=26005
TRANK1	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	9881	https://www.ncbi.nlm.nih.gov/gene/?term=9881
ULK4	ULK4	unc-51 like kinase 4	54986	https://www.ncbi.nlm.nih.gov/gene/?term=54986
BATF2	BATF2	basic leucine zipper ATF-like transcription factor 2	116071	https://www.ncbi.nlm.nih.gov/gene/?term=116071
MAP4K2	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	5871	https://www.ncbi.nlm.nih.gov/gene/?term=5871
CCDC88B	CCDC88B	coiled-coil domain containing 88B	283234	https://www.ncbi.nlm.nih.gov/gene/?term=283234
SETD5	SETD5	SET domain containing 5	55209	https://www.ncbi.nlm.nih.gov/gene/?term=55209
FAM83B	FAM83B	family with sequence similarity 83 member B	222584	https://www.ncbi.nlm.nih.gov/gene/?term=222584
THAP9	THAP9	THAP domain containing 9	79725	https://www.ncbi.nlm.nih.gov/gene/?term=79725
ACOX2	ACOX2	acyl-CoA oxidase 2	8309	https://www.ncbi.nlm.nih.gov/gene/?term=8309
LAS1L	LAS1L	LAS1 like, ribosome biogenesis factor	81887	https://www.ncbi.nlm.nih.gov/gene/?term=81887
SCN11A	SCN11A	sodium voltage-gated channel alpha subunit 11	11280	https://www.ncbi.nlm.nih.gov/gene/?term=11280
SCARB1	SCARB1	scavenger receptor class B member 1	949	https://www.ncbi.nlm.nih.gov/gene/?term=949
FILIP1L	FILIP1L	filamin A interacting protein 1 like	11259	https://www.ncbi.nlm.nih.gov/gene/?term=11259
MFSD2A	MFSD2A	major facilitator superfamily domain containing 2A	84879	https://www.ncbi.nlm.nih.gov/gene/?term=84879
MLKL	MLKL	mixed lineage kinase domain like pseudokinase	197259	https://www.ncbi.nlm.nih.gov/gene/?term=197259
MTNR1A	MTNR1A	melatonin receptor 1A	4543	https://www.ncbi.nlm.nih.gov/gene/?term=4543
SCNN1B	SCNN1B	sodium channel epithelial 1 beta subunit	6338	https://www.ncbi.nlm.nih.gov/gene/?term=6338
HR	HR	HR, lysine demethylase and nuclear receptor corepressor	55806	https://www.ncbi.nlm.nih.gov/gene/?term=55806
MCM2	MCM2	minichromosome maintenance complex component 2	4171	https://www.ncbi.nlm.nih.gov/gene/?term=4171
CCDC110	CCDC110	coiled-coil domain containing 110	256309	https://www.ncbi.nlm.nih.gov/gene/?term=256309
MOV10L1	MOV10L1	Mov10 like RISC complex RNA helicase 1	54456	https://www.ncbi.nlm.nih.gov/gene/?term=54456
CAVIN2	CAVIN2	caveolae associated protein 2	8436	https://www.ncbi.nlm.nih.gov/gene/?term=8436
MTCL1	MTCL1	microtubule crosslinking factor 1	23255	https://www.ncbi.nlm.nih.gov/gene/?term=23255
TRAPPC11	TRAPPC11	trafficking protein particle complex 11	60684	https://www.ncbi.nlm.nih.gov/gene/?term=60684
PANX2	PANX2	pannexin 2	56666	https://www.ncbi.nlm.nih.gov/gene/?term=56666
