userId	geneSymbol	geneName	entrezgene	gLink
DUOX1	DUOX1	dual oxidase 1	53905	https://www.ncbi.nlm.nih.gov/gene/?term=53905
EMILIN1	EMILIN1	elastin microfibril interfacer 1	11117	https://www.ncbi.nlm.nih.gov/gene/?term=11117
ERICH6	ERICH6	glutamate rich 6	131831	https://www.ncbi.nlm.nih.gov/gene/?term=131831
FAM227A	FAM227A	family with sequence similarity 227 member A	646851	https://www.ncbi.nlm.nih.gov/gene/?term=646851
FCHO1	FCHO1	FCH domain only 1	23149	https://www.ncbi.nlm.nih.gov/gene/?term=23149
FFAR2	FFAR2	free fatty acid receptor 2	2867	https://www.ncbi.nlm.nih.gov/gene/?term=2867
GABRB3	GABRB3	gamma-aminobutyric acid type A receptor beta3 subunit	2562	https://www.ncbi.nlm.nih.gov/gene/?term=2562
GCNT2	GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group)	2651	https://www.ncbi.nlm.nih.gov/gene/?term=2651
HERC2	HERC2	HECT and RLD domain containing E3 ubiquitin protein ligase 2	8924	https://www.ncbi.nlm.nih.gov/gene/?term=8924
HEXIM2	HEXIM2	HEXIM P-TEFb complex subunit 2	124790	https://www.ncbi.nlm.nih.gov/gene/?term=124790
HJURP	HJURP	Holliday junction recognition protein	55355	https://www.ncbi.nlm.nih.gov/gene/?term=55355
HSPH1	HSPH1	heat shock protein family H (Hsp110) member 1	10808	https://www.ncbi.nlm.nih.gov/gene/?term=10808
HYAL2	HYAL2	hyaluronidase 2	8692	https://www.ncbi.nlm.nih.gov/gene/?term=8692
IL17RD	IL17RD	interleukin 17 receptor D	54756	https://www.ncbi.nlm.nih.gov/gene/?term=54756
IL21R	IL21R	interleukin 21 receptor	50615	https://www.ncbi.nlm.nih.gov/gene/?term=50615
INPP5B	INPP5B	inositol polyphosphate-5-phosphatase B	3633	https://www.ncbi.nlm.nih.gov/gene/?term=3633
ITPRID1	ITPRID1	ITPR interacting domain containing 1	223075	https://www.ncbi.nlm.nih.gov/gene/?term=223075
KIAA2026	KIAA2026	KIAA2026	158358	https://www.ncbi.nlm.nih.gov/gene/?term=158358
KRT20	KRT20	keratin 20	54474	https://www.ncbi.nlm.nih.gov/gene/?term=54474
LAMTOR2	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	28956	https://www.ncbi.nlm.nih.gov/gene/?term=28956
LMNTD2	LMNTD2	lamin tail domain containing 2	256329	https://www.ncbi.nlm.nih.gov/gene/?term=256329
LYRM9	LYRM9	LYR motif containing 9	201229	https://www.ncbi.nlm.nih.gov/gene/?term=201229
MAGEB4	MAGEB4	MAGE family member B4	4115	https://www.ncbi.nlm.nih.gov/gene/?term=4115
MAML2	MAML2	mastermind like transcriptional coactivator 2	84441	https://www.ncbi.nlm.nih.gov/gene/?term=84441
MAP7D3	MAP7D3	MAP7 domain containing 3	79649	https://www.ncbi.nlm.nih.gov/gene/?term=79649
MGARP	MGARP	mitochondria localized glutamic acid rich protein	84709	https://www.ncbi.nlm.nih.gov/gene/?term=84709
MICAL1	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1	64780	https://www.ncbi.nlm.nih.gov/gene/?term=64780
MROH2A	MROH2A	maestro heat like repeat family member 2A	339766	https://www.ncbi.nlm.nih.gov/gene/?term=339766
NEFH	NEFH	neurofilament heavy	4744	https://www.ncbi.nlm.nih.gov/gene/?term=4744
NISCH	NISCH	nischarin	11188	https://www.ncbi.nlm.nih.gov/gene/?term=11188
NKIRAS2	NKIRAS2	NFKB inhibitor interacting Ras like 2	28511	https://www.ncbi.nlm.nih.gov/gene/?term=28511
NPAS3	NPAS3	neuronal PAS domain protein 3	64067	https://www.ncbi.nlm.nih.gov/gene/?term=64067
NR2C1	NR2C1	nuclear receptor subfamily 2 group C member 1	7181	https://www.ncbi.nlm.nih.gov/gene/?term=7181
OR4A16	OR4A16	olfactory receptor family 4 subfamily A member 16	81327	https://www.ncbi.nlm.nih.gov/gene/?term=81327
OR52E4	OR52E4	olfactory receptor family 52 subfamily E member 4	390081	https://www.ncbi.nlm.nih.gov/gene/?term=390081
OTOF	OTOF	otoferlin	9381	https://www.ncbi.nlm.nih.gov/gene/?term=9381
PIGB	PIGB	phosphatidylinositol glycan anchor biosynthesis class B	9488	https://www.ncbi.nlm.nih.gov/gene/?term=9488
PKDREJ	PKDREJ	polycystin family receptor for egg jelly	10343	https://www.ncbi.nlm.nih.gov/gene/?term=10343
PRG3	PRG3	proteoglycan 3, pro eosinophil major basic protein 2	10394	https://www.ncbi.nlm.nih.gov/gene/?term=10394
PRICKLE2	PRICKLE2	prickle planar cell polarity protein 2	166336	https://www.ncbi.nlm.nih.gov/gene/?term=166336
PRIM2	PRIM2	DNA primase subunit 2	5558	https://www.ncbi.nlm.nih.gov/gene/?term=5558
PRR18	PRR18	proline rich 18	285800	https://www.ncbi.nlm.nih.gov/gene/?term=285800
PRUNE2	PRUNE2	prune homolog 2 with BCH domain	158471	https://www.ncbi.nlm.nih.gov/gene/?term=158471
RASGRP2	RASGRP2	RAS guanyl releasing protein 2	10235	https://www.ncbi.nlm.nih.gov/gene/?term=10235
RBM34	RBM34	RNA binding motif protein 34	23029	https://www.ncbi.nlm.nih.gov/gene/?term=23029
RHBDL1	RHBDL1	rhomboid like 1	9028	https://www.ncbi.nlm.nih.gov/gene/?term=9028
RIC3	RIC3	RIC3 acetylcholine receptor chaperone	79608	https://www.ncbi.nlm.nih.gov/gene/?term=79608
RTL1	RTL1	retrotransposon Gag like 1	388015	https://www.ncbi.nlm.nih.gov/gene/?term=388015
SALL1	SALL1	spalt like transcription factor 1	6299	https://www.ncbi.nlm.nih.gov/gene/?term=6299
SCART1	SCART1	scavenger receptor family member expressed on T cells 1	619207	https://www.ncbi.nlm.nih.gov/gene/?term=619207
SCN3A	SCN3A	sodium voltage-gated channel alpha subunit 3	6328	https://www.ncbi.nlm.nih.gov/gene/?term=6328
SDC1	SDC1	syndecan 1	6382	https://www.ncbi.nlm.nih.gov/gene/?term=6382
SERINC5	SERINC5	serine incorporator 5	256987	https://www.ncbi.nlm.nih.gov/gene/?term=256987
SLC12A6	SLC12A6	solute carrier family 12 member 6	9990	https://www.ncbi.nlm.nih.gov/gene/?term=9990
SLC13A3	SLC13A3	solute carrier family 13 member 3	64849	https://www.ncbi.nlm.nih.gov/gene/?term=64849
SLC15A2	SLC15A2	solute carrier family 15 member 2	6565	https://www.ncbi.nlm.nih.gov/gene/?term=6565
SLC39A12	SLC39A12	solute carrier family 39 member 12	221074	https://www.ncbi.nlm.nih.gov/gene/?term=221074
SLC8A3	SLC8A3	solute carrier family 8 member A3	6547	https://www.ncbi.nlm.nih.gov/gene/?term=6547
SP100	SP100	SP100 nuclear antigen	6672	https://www.ncbi.nlm.nih.gov/gene/?term=6672
SPCS2	SPCS2	signal peptidase complex subunit 2	9789	https://www.ncbi.nlm.nih.gov/gene/?term=9789
SPEM3	SPEM3	SPEM family member 3	107983988	https://www.ncbi.nlm.nih.gov/gene/?term=107983988
STAT6	STAT6	signal transducer and activator of transcription 6	6778	https://www.ncbi.nlm.nih.gov/gene/?term=6778
TAF7L	TAF7L	TATA-box binding protein associated factor 7 like	54457	https://www.ncbi.nlm.nih.gov/gene/?term=54457
TASOR2	TASOR2	transcription activation suppressor family member 2	54906	https://www.ncbi.nlm.nih.gov/gene/?term=54906
TBCE	TBCE	tubulin folding cofactor E	6905	https://www.ncbi.nlm.nih.gov/gene/?term=6905
TEDC1	TEDC1	tubulin epsilon and delta complex 1	283643	https://www.ncbi.nlm.nih.gov/gene/?term=283643
TMED5	TMED5	transmembrane p24 trafficking protein 5	50999	https://www.ncbi.nlm.nih.gov/gene/?term=50999
TMEM150C	TMEM150C	transmembrane protein 150C	441027	https://www.ncbi.nlm.nih.gov/gene/?term=441027
TMPRSS11E	TMPRSS11E	transmembrane serine protease 11E	28983	https://www.ncbi.nlm.nih.gov/gene/?term=28983
TNFSF11	TNFSF11	TNF superfamily member 11	8600	https://www.ncbi.nlm.nih.gov/gene/?term=8600
TRADD	TRADD	TNFRSF1A associated via death domain	8717	https://www.ncbi.nlm.nih.gov/gene/?term=8717
TRIM38	TRIM38	tripartite motif containing 38	10475	https://www.ncbi.nlm.nih.gov/gene/?term=10475
TRIM50	TRIM50	tripartite motif containing 50	135892	https://www.ncbi.nlm.nih.gov/gene/?term=135892
TTLL6	TTLL6	tubulin tyrosine ligase like 6	284076	https://www.ncbi.nlm.nih.gov/gene/?term=284076
ULK3	ULK3	unc-51 like kinase 3	25989	https://www.ncbi.nlm.nih.gov/gene/?term=25989
USP50	USP50	ubiquitin specific peptidase 50	373509	https://www.ncbi.nlm.nih.gov/gene/?term=373509
WDR75	WDR75	WD repeat domain 75	84128	https://www.ncbi.nlm.nih.gov/gene/?term=84128
XDH	XDH	xanthine dehydrogenase	7498	https://www.ncbi.nlm.nih.gov/gene/?term=7498
ZBTB45	ZBTB45	zinc finger and BTB domain containing 45	84878	https://www.ncbi.nlm.nih.gov/gene/?term=84878
ZNF260	ZNF260	zinc finger protein 260	339324	https://www.ncbi.nlm.nih.gov/gene/?term=339324
ZNF770	ZNF770	zinc finger protein 770	54989	https://www.ncbi.nlm.nih.gov/gene/?term=54989
ACCSL	ACCSL	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like	390110	https://www.ncbi.nlm.nih.gov/gene/?term=390110
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	https://www.ncbi.nlm.nih.gov/gene/?term=116285
ADGRD1	ADGRD1	adhesion G protein-coupled receptor D1	283383	https://www.ncbi.nlm.nih.gov/gene/?term=283383
ANKMY2	ANKMY2	ankyrin repeat and MYND domain containing 2	57037	https://www.ncbi.nlm.nih.gov/gene/?term=57037
ANO9	ANO9	anoctamin 9	338440	https://www.ncbi.nlm.nih.gov/gene/?term=338440
BZW1	BZW1	basic leucine zipper and W2 domains 1	9689	https://www.ncbi.nlm.nih.gov/gene/?term=9689
C2CD6	C2CD6	C2 calcium dependent domain containing 6	151254	https://www.ncbi.nlm.nih.gov/gene/?term=151254
C5	C5	complement C5	727	https://www.ncbi.nlm.nih.gov/gene/?term=727
CACNG5	CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5	27091	https://www.ncbi.nlm.nih.gov/gene/?term=27091
CD4	CD4	CD4 molecule	920	https://www.ncbi.nlm.nih.gov/gene/?term=920
CFHR1	CFHR1	complement factor H related 1	3078	https://www.ncbi.nlm.nih.gov/gene/?term=3078
CHCHD10	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10	400916	https://www.ncbi.nlm.nih.gov/gene/?term=400916
CLCN4	CLCN4	chloride voltage-gated channel 4	1183	https://www.ncbi.nlm.nih.gov/gene/?term=1183
CLEC2B	CLEC2B	C-type lectin domain family 2 member B	9976	https://www.ncbi.nlm.nih.gov/gene/?term=9976
EMP2	EMP2	epithelial membrane protein 2	2013	https://www.ncbi.nlm.nih.gov/gene/?term=2013
ESRP2	ESRP2	epithelial splicing regulatory protein 2	80004	https://www.ncbi.nlm.nih.gov/gene/?term=80004
FBXL22	FBXL22	F-box and leucine rich repeat protein 22	283807	https://www.ncbi.nlm.nih.gov/gene/?term=283807
FCER2	FCER2	Fc fragment of IgE receptor II	2208	https://www.ncbi.nlm.nih.gov/gene/?term=2208
FPGS	FPGS	folylpolyglutamate synthase	2356	https://www.ncbi.nlm.nih.gov/gene/?term=2356
FPR2	FPR2	formyl peptide receptor 2	2358	https://www.ncbi.nlm.nih.gov/gene/?term=2358
GAS2L2	GAS2L2	growth arrest specific 2 like 2	246176	https://www.ncbi.nlm.nih.gov/gene/?term=246176
GRP	GRP	gastrin releasing peptide	2922	https://www.ncbi.nlm.nih.gov/gene/?term=2922
GUCA1C	GUCA1C	guanylate cyclase activator 1C	9626	https://www.ncbi.nlm.nih.gov/gene/?term=9626
HAPLN2	HAPLN2	hyaluronan and proteoglycan link protein 2	60484	https://www.ncbi.nlm.nih.gov/gene/?term=60484
ICAM1	ICAM1	intercellular adhesion molecule 1	3383	https://www.ncbi.nlm.nih.gov/gene/?term=3383
IGFBP1	IGFBP1	insulin like growth factor binding protein 1	3484	https://www.ncbi.nlm.nih.gov/gene/?term=3484
IGLL5	IGLL5	immunoglobulin lambda like polypeptide 5	100423062	https://www.ncbi.nlm.nih.gov/gene/?term=100423062
INSIG1	INSIG1	insulin induced gene 1	3638	https://www.ncbi.nlm.nih.gov/gene/?term=3638
KDM4D	KDM4D	lysine demethylase 4D	55693	https://www.ncbi.nlm.nih.gov/gene/?term=55693
KIAA1549	KIAA1549	KIAA1549	57670	https://www.ncbi.nlm.nih.gov/gene/?term=57670
KRBA1	KRBA1	KRAB-A domain containing 1	84626	https://www.ncbi.nlm.nih.gov/gene/?term=84626
KRT1	KRT1	keratin 1	3848	https://www.ncbi.nlm.nih.gov/gene/?term=3848
LBP	LBP	lipopolysaccharide binding protein	3929	https://www.ncbi.nlm.nih.gov/gene/?term=3929
LETMD1	LETMD1	LETM1 domain containing 1	25875	https://www.ncbi.nlm.nih.gov/gene/?term=25875
MAFA	MAFA	MAF bZIP transcription factor A	389692	https://www.ncbi.nlm.nih.gov/gene/?term=389692
MBD1	MBD1	methyl-CpG binding domain protein 1	4152	https://www.ncbi.nlm.nih.gov/gene/?term=4152
MPO	MPO	myeloperoxidase	4353	https://www.ncbi.nlm.nih.gov/gene/?term=4353
NDN	NDN	necdin, MAGE family member	4692	https://www.ncbi.nlm.nih.gov/gene/?term=4692
NEMP2	NEMP2	nuclear envelope integral membrane protein 2	100131211	https://www.ncbi.nlm.nih.gov/gene/?term=100131211
NPB	NPB	neuropeptide B	256933	https://www.ncbi.nlm.nih.gov/gene/?term=256933
OR51F1	OR51F1	olfactory receptor family 51 subfamily F member 1 (gene/pseudogene)	256892	https://www.ncbi.nlm.nih.gov/gene/?term=256892
PDZD3	PDZD3	PDZ domain containing 3	79849	https://www.ncbi.nlm.nih.gov/gene/?term=79849
PLXNB2	PLXNB2	plexin B2	23654	https://www.ncbi.nlm.nih.gov/gene/?term=23654
PTGFR	PTGFR	prostaglandin F receptor	5737	https://www.ncbi.nlm.nih.gov/gene/?term=5737
PTPMT1	PTPMT1	protein tyrosine phosphatase, mitochondrial 1	114971	https://www.ncbi.nlm.nih.gov/gene/?term=114971
PTPN7	PTPN7	protein tyrosine phosphatase, non-receptor type 7	5778	https://www.ncbi.nlm.nih.gov/gene/?term=5778
REG3G	REG3G	regenerating family member 3 gamma	130120	https://www.ncbi.nlm.nih.gov/gene/?term=130120
RENBP	RENBP	renin binding protein	5973	https://www.ncbi.nlm.nih.gov/gene/?term=5973
RNASE9	RNASE9	ribonuclease A family member 9 (inactive)	390443	https://www.ncbi.nlm.nih.gov/gene/?term=390443
RUNX1	RUNX1	runt related transcription factor 1	861	https://www.ncbi.nlm.nih.gov/gene/?term=861
SF3A2	SF3A2	splicing factor 3a subunit 2	8175	https://www.ncbi.nlm.nih.gov/gene/?term=8175
SHCBP1L	SHCBP1L	SHC binding and spindle associated 1 like	81626	https://www.ncbi.nlm.nih.gov/gene/?term=81626
SIGLEC10	SIGLEC10	sialic acid binding Ig like lectin 10	89790	https://www.ncbi.nlm.nih.gov/gene/?term=89790
SLC25A10	SLC25A10	solute carrier family 25 member 10	1468	https://www.ncbi.nlm.nih.gov/gene/?term=1468
SLC47A2	SLC47A2	solute carrier family 47 member 2	146802	https://www.ncbi.nlm.nih.gov/gene/?term=146802
SOWAHB	SOWAHB	sosondowah ankyrin repeat domain family member B	345079	https://www.ncbi.nlm.nih.gov/gene/?term=345079
SPIB	SPIB	Spi-B transcription factor	6689	https://www.ncbi.nlm.nih.gov/gene/?term=6689
TAP1	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
TLL2	TLL2	tolloid like 2	7093	https://www.ncbi.nlm.nih.gov/gene/?term=7093
TMEM121B	TMEM121B	transmembrane protein 121B	27439	https://www.ncbi.nlm.nih.gov/gene/?term=27439
TRIM59	TRIM59	tripartite motif containing 59	286827	https://www.ncbi.nlm.nih.gov/gene/?term=286827
TSSK1B	TSSK1B	testis specific serine kinase 1B	83942	https://www.ncbi.nlm.nih.gov/gene/?term=83942
TTC16	TTC16	tetratricopeptide repeat domain 16	158248	https://www.ncbi.nlm.nih.gov/gene/?term=158248
UBL5	UBL5	ubiquitin like 5	59286	https://www.ncbi.nlm.nih.gov/gene/?term=59286
WWP1	WWP1	WW domain containing E3 ubiquitin protein ligase 1	11059	https://www.ncbi.nlm.nih.gov/gene/?term=11059
ZIK1	ZIK1	zinc finger protein interacting with K protein 1	284307	https://www.ncbi.nlm.nih.gov/gene/?term=284307
ZNF662	ZNF662	zinc finger protein 662	389114	https://www.ncbi.nlm.nih.gov/gene/?term=389114
ZNF674	ZNF674	zinc finger protein 674	641339	https://www.ncbi.nlm.nih.gov/gene/?term=641339
ABCB1	ABCB1	ATP binding cassette subfamily B member 1	5243	https://www.ncbi.nlm.nih.gov/gene/?term=5243
ACOT7	ACOT7	acyl-CoA thioesterase 7	11332	https://www.ncbi.nlm.nih.gov/gene/?term=11332
ADGRG5	ADGRG5	adhesion G protein-coupled receptor G5	221188	https://www.ncbi.nlm.nih.gov/gene/?term=221188
ARMC10	ARMC10	armadillo repeat containing 10	83787	https://www.ncbi.nlm.nih.gov/gene/?term=83787
ATP2A3	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3	489	https://www.ncbi.nlm.nih.gov/gene/?term=489
BSN	BSN	bassoon presynaptic cytomatrix protein	8927	https://www.ncbi.nlm.nih.gov/gene/?term=8927
C16orf96	C16orf96	chromosome 16 open reading frame 96	342346	https://www.ncbi.nlm.nih.gov/gene/?term=342346
CCDC40	CCDC40	coiled-coil domain containing 40	55036	https://www.ncbi.nlm.nih.gov/gene/?term=55036
CCL19	CCL19	C-C motif chemokine ligand 19	6363	https://www.ncbi.nlm.nih.gov/gene/?term=6363
CDX1	CDX1	caudal type homeobox 1	1044	https://www.ncbi.nlm.nih.gov/gene/?term=1044
CHST4	CHST4	carbohydrate sulfotransferase 4	10164	https://www.ncbi.nlm.nih.gov/gene/?term=10164
CLN6	CLN6	CLN6, transmembrane ER protein	54982	https://www.ncbi.nlm.nih.gov/gene/?term=54982
DCST2	DCST2	DC-STAMP domain containing 2	127579	https://www.ncbi.nlm.nih.gov/gene/?term=127579
DMKN	DMKN	dermokine	93099	https://www.ncbi.nlm.nih.gov/gene/?term=93099
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	https://www.ncbi.nlm.nih.gov/gene/?term=151636
FAM149B1	FAM149B1	family with sequence similarity 149 member B1	317662	https://www.ncbi.nlm.nih.gov/gene/?term=317662
GIMAP8	GIMAP8	GTPase, IMAP family member 8	155038	https://www.ncbi.nlm.nih.gov/gene/?term=155038
GPR25	GPR25	G protein-coupled receptor 25	2848	https://www.ncbi.nlm.nih.gov/gene/?term=2848
HADH	HADH	hydroxyacyl-CoA dehydrogenase	3033	https://www.ncbi.nlm.nih.gov/gene/?term=3033
HELZ2	HELZ2	helicase with zinc finger 2	85441	https://www.ncbi.nlm.nih.gov/gene/?term=85441
IDH3B	IDH3B	isocitrate dehydrogenase 3 (NAD(+)) beta	3420	https://www.ncbi.nlm.nih.gov/gene/?term=3420
IGFN1	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	91156	https://www.ncbi.nlm.nih.gov/gene/?term=91156
KANK4	KANK4	KN motif and ankyrin repeat domains 4	163782	https://www.ncbi.nlm.nih.gov/gene/?term=163782
KIT	KIT	KIT proto-oncogene receptor tyrosine kinase	3815	https://www.ncbi.nlm.nih.gov/gene/?term=3815
LRIG2	LRIG2	leucine rich repeats and immunoglobulin like domains 2	9860	https://www.ncbi.nlm.nih.gov/gene/?term=9860
MARCKS	MARCKS	myristoylated alanine rich protein kinase C substrate	4082	https://www.ncbi.nlm.nih.gov/gene/?term=4082
MFSD6L	MFSD6L	major facilitator superfamily domain containing 6 like	162387	https://www.ncbi.nlm.nih.gov/gene/?term=162387
NPHP1	NPHP1	nephrocystin 1	4867	https://www.ncbi.nlm.nih.gov/gene/?term=4867
PARP3	PARP3	poly(ADP-ribose) polymerase family member 3	10039	https://www.ncbi.nlm.nih.gov/gene/?term=10039
PARP4	PARP4	poly(ADP-ribose) polymerase family member 4	143	https://www.ncbi.nlm.nih.gov/gene/?term=143
PHB2	PHB2	prohibitin 2	11331	https://www.ncbi.nlm.nih.gov/gene/?term=11331
PISD	PISD	phosphatidylserine decarboxylase	23761	https://www.ncbi.nlm.nih.gov/gene/?term=23761
PNMA8A	PNMA8A	PNMA family member 8A	55228	https://www.ncbi.nlm.nih.gov/gene/?term=55228
PPP1R26	PPP1R26	protein phosphatase 1 regulatory subunit 26	9858	https://www.ncbi.nlm.nih.gov/gene/?term=9858
PXT1	PXT1	peroxisomal testis enriched protein 1	222659	https://www.ncbi.nlm.nih.gov/gene/?term=222659
RELT	RELT	RELT, TNF receptor	84957	https://www.ncbi.nlm.nih.gov/gene/?term=84957
RIPOR1	RIPOR1	RHO family interacting cell polarization regulator 1	79567	https://www.ncbi.nlm.nih.gov/gene/?term=79567
RPH3AL	RPH3AL	rabphilin 3A like (without C2 domains)	9501	https://www.ncbi.nlm.nih.gov/gene/?term=9501
RSPH4A	RSPH4A	radial spoke head component 4A	345895	https://www.ncbi.nlm.nih.gov/gene/?term=345895
SETDB1	SETDB1	SET domain bifurcated histone lysine methyltransferase 1	9869	https://www.ncbi.nlm.nih.gov/gene/?term=9869
SI	SI	sucrase-isomaltase	6476	https://www.ncbi.nlm.nih.gov/gene/?term=6476
SIT1	SIT1	signaling threshold regulating transmembrane adaptor 1	27240	https://www.ncbi.nlm.nih.gov/gene/?term=27240
SKOR2	SKOR2	SKI family transcriptional corepressor 2	652991	https://www.ncbi.nlm.nih.gov/gene/?term=652991
SPAG9	SPAG9	sperm associated antigen 9	9043	https://www.ncbi.nlm.nih.gov/gene/?term=9043
TBKBP1	TBKBP1	TBK1 binding protein 1	9755	https://www.ncbi.nlm.nih.gov/gene/?term=9755
TMEM25	TMEM25	transmembrane protein 25	84866	https://www.ncbi.nlm.nih.gov/gene/?term=84866
TTC7A	TTC7A	tetratricopeptide repeat domain 7A	57217	https://www.ncbi.nlm.nih.gov/gene/?term=57217
ZBED1	ZBED1	zinc finger BED-type containing 1	9189	https://www.ncbi.nlm.nih.gov/gene/?term=9189
ZNF408	ZNF408	zinc finger protein 408	79797	https://www.ncbi.nlm.nih.gov/gene/?term=79797
ZNF821	ZNF821	zinc finger protein 821	55565	https://www.ncbi.nlm.nih.gov/gene/?term=55565
ZP3	ZP3	zona pellucida glycoprotein 3	7784	https://www.ncbi.nlm.nih.gov/gene/?term=7784
ACE	ACE	angiotensin I converting enzyme	1636	https://www.ncbi.nlm.nih.gov/gene/?term=1636
ADORA2A	ADORA2A	adenosine A2a receptor	135	https://www.ncbi.nlm.nih.gov/gene/?term=135
AGTPBP1	AGTPBP1	ATP/GTP binding protein 1	23287	https://www.ncbi.nlm.nih.gov/gene/?term=23287
BCAP31	BCAP31	B cell receptor associated protein 31	10134	https://www.ncbi.nlm.nih.gov/gene/?term=10134
C2orf66	C2orf66	chromosome 2 open reading frame 66	401027	https://www.ncbi.nlm.nih.gov/gene/?term=401027
C5orf52	C5orf52	chromosome 5 open reading frame 52	100190949	https://www.ncbi.nlm.nih.gov/gene/?term=100190949
CABYR	CABYR	calcium binding tyrosine phosphorylation regulated	26256	https://www.ncbi.nlm.nih.gov/gene/?term=26256
CASP4	CASP4	caspase 4	837	https://www.ncbi.nlm.nih.gov/gene/?term=837
CD177	CD177	CD177 molecule	57126	https://www.ncbi.nlm.nih.gov/gene/?term=57126
CD226	CD226	CD226 molecule	10666	https://www.ncbi.nlm.nih.gov/gene/?term=10666
CD33	CD33	CD33 molecule	945	https://www.ncbi.nlm.nih.gov/gene/?term=945
CEACAM3	CEACAM3	carcinoembryonic antigen related cell adhesion molecule 3	1084	https://www.ncbi.nlm.nih.gov/gene/?term=1084
CLDN18	CLDN18	claudin 18	51208	https://www.ncbi.nlm.nih.gov/gene/?term=51208
CNOT6L	CNOT6L	CCR4-NOT transcription complex subunit 6 like	246175	https://www.ncbi.nlm.nih.gov/gene/?term=246175
COL5A2	COL5A2	collagen type V alpha 2 chain	1290	https://www.ncbi.nlm.nih.gov/gene/?term=1290
COX20	COX20	cytochrome c oxidase assembly factor COX20	116228	https://www.ncbi.nlm.nih.gov/gene/?term=116228
CRNN	CRNN	cornulin	49860	https://www.ncbi.nlm.nih.gov/gene/?term=49860
CSF1	CSF1	colony stimulating factor 1	1435	https://www.ncbi.nlm.nih.gov/gene/?term=1435
DGCR6	DGCR6	DiGeorge syndrome critical region gene 6	8214	https://www.ncbi.nlm.nih.gov/gene/?term=8214
DZANK1	DZANK1	double zinc ribbon and ankyrin repeat domains 1	55184	https://www.ncbi.nlm.nih.gov/gene/?term=55184
ECSCR	ECSCR	endothelial cell surface expressed chemotaxis and apoptosis regulator	641700	https://www.ncbi.nlm.nih.gov/gene/?term=641700
EGLN1	EGLN1	egl-9 family hypoxia inducible factor 1	54583	https://www.ncbi.nlm.nih.gov/gene/?term=54583
