SUPER1	gene_1946	117
SUPER1	gene_1947	118
SUPER1	gene_1948	119
SUPER1	gene_1972	120
SUPER1	gene_2041	121
SUPER1	gene_2049	122
SUPER1	gene_2050	123
SUPER1	gene_2139	124
SUPER1	gene_2146	125
SUPER1	gene_2161	126
SUPER1	gene_2175	127
SUPER1	gene_2187	128
SUPER1	gene_2188	129
SUPER1	gene_2189	130
SUPER1	gene_2191	131
SUPER1	gene_2193	132
SUPER1	gene_2246	133
SUPER1	gene_2265	134
SUPER1	gene_2287	135
SUPER1	gene_2330	136
SUPER1	gene_2336	137
SUPER1	gene_2337	138
SUPER1	gene_2342	139
SUPER1	gene_2355	140
SUPER1	gene_2367	141
SUPER1	gene_2368	142
SUPER1	gene_2399	143
SUPER1	gene_2409	144
SUPER1	gene_2416	145
SUPER1	gene_2427	146
SUPER1	gene_2463	147
SUPER1	gene_2464	148
SUPER1	gene_2465	149
SUPER1	gene_2466	150
SUPER1	gene_2467	151
SUPER1	gene_2468	152
SUPER1	gene_2471	153
SUPER1	gene_2476	154
SUPER1	gene_2477	155
SUPER1	gene_2479	156
SUPER1	gene_2481	157
SUPER1	gene_2485	158
SUPER1	gene_2486	159
SUPER1	gene_2487	160
SUPER1	gene_2489	161
SUPER1	gene_2491	162
SUPER1	gene_2559	163
SUPER1	gene_2561	164
SUPER1	gene_2562	165
SUPER1	gene_2582	166
SUPER1	gene_2608	167
SUPER1	gene_2609	168
SUPER1	gene_2640	169
SUPER1	gene_2646	170
SUPER1	gene_2866	171
SUPER1	gene_2867	172
SUPER1	gene_2868	173
SUPER1	gene_2869	174
SUPER1	gene_2870	175
SUPER1	gene_2872	176
SUPER1	gene_2874	177
SUPER1	gene_2876	178
SUPER1	gene_2879	179
SUPER1	gene_2882	180
SUPER1	gene_2883	181
SUPER1	gene_2884	182
SUPER1	gene_2889	183
SUPER1	gene_2890	184
SUPER1	gene_2891	185
SUPER1	gene_2892	186
SUPER1	gene_2893	187
SUPER1	gene_2894	188
SUPER1	gene_2895	189
SUPER1	gene_2896	190
SUPER1	gene_2897	191
SUPER1	gene_2898	192
SUPER1	gene_2901	193
SUPER1	gene_2905	194
SUPER1	gene_2906	195
SUPER1	gene_2907	196
SUPER1	gene_2908	197
SUPER1	gene_2911	198
SUPER1	gene_2912	199
SUPER1	gene_2914	200
SUPER1	gene_2915	201
SUPER1	gene_2916	202
SUPER1	gene_2919	203
SUPER1	gene_2920	204
SUPER1	gene_2921	205
SUPER1	gene_2922	206
SUPER1	gene_2923	207
SUPER1	gene_2924	208
SUPER1	gene_2925	209
SUPER1	gene_2931	210
SUPER1	gene_2932	211
SUPER1	gene_2933	212
SUPER1	gene_2934	213
SUPER1	gene_2936	214
SUPER1	gene_2937	215
SUPER1	gene_2938	216
SUPER1	gene_2944	217
SUPER1	gene_2945	218
SUPER1	gene_2946	219
SUPER1	gene_2948	220
SUPER1	gene_2950	221
SUPER1	gene_2953	222
SUPER1	gene_3010	223
SUPER1	gene_3013	224
SUPER1	gene_3014	225
SUPER1	gene_3015	226
SUPER1	gene_3016	227
SUPER1	gene_3018	228
SUPER1	gene_3020	229
SUPER1	gene_3021	230
SUPER1	gene_3023	231
SUPER1	gene_3024	232
SUPER1	gene_3025	233
SUPER1	gene_3026	234
SUPER1	gene_3028	235
SUPER1	gene_3032	236
SUPER1	gene_3033	237
SUPER1	gene_3035	238
SUPER1	gene_3037	239
SUPER1	gene_3039	240
SUPER1	gene_3043	241
SUPER1	gene_3044	242
SUPER1	gene_3046	243
SUPER1	gene_3050	244
SUPER1	gene_3145	245
SUPER1	gene_3257	246
SUPER1	gene_3536	247
SUPER1	gene_3609	248
SUPER1	gene_3689	249
SUPER1	gene_3693	250
SUPER1	gene_3695	251
SUPER1	gene_3696	252
SUPER1	gene_3697	253
SUPER1	gene_3698	254
SUPER1	gene_3699	255
SUPER1	gene_3710	256
SUPER1	gene_3715	257
SUPER1	gene_3717	258
SUPER1	gene_3718	259
SUPER1	gene_3719	260
SUPER1	gene_3721	261
SUPER1	gene_3722	262
SUPER1	gene_3728	263
SUPER1	gene_3729	264
SUPER1	gene_3730	265
SUPER1	gene_3735	266
SUPER1	gene_3737	267
SUPER1	gene_3738	268
SUPER1	gene_3739	269
SUPER1	gene_3740	270
SUPER1	gene_3967	271
SUPER1	gene_4266	272
SUPER1	gene_4393	273
SUPER1	gene_4396	274
SUPER1	gene_4406	275
SUPER1	gene_4407	276
SUPER1	gene_4440	277
SUPER1	gene_4462	278
SUPER1	gene_4476	279
SUPER1	gene_4482	280
SUPER1	gene_4483	281
SUPER1	gene_4511	282
SUPER1	gene_4512	283
SUPER1	gene_4515	284
SUPER1	gene_4518	285
SUPER1	gene_4520	286
SUPER1	gene_4526	287
SUPER1	gene_4537	288
SUPER1	gene_4709	289
SUPER1	gene_4711	290
SUPER1	gene_4712	291
SUPER1	gene_4713	292
SUPER1	gene_4714	293
SUPER1	gene_4717	294
SUPER1	gene_4718	295
SUPER1	gene_4720	296
SUPER1	gene_4721	297
SUPER1	gene_4722	298
SUPER1	gene_4723	299
SUPER1	gene_4724	300
SUPER1	gene_4728	301
SUPER1	gene_4741	302
SUPER1	gene_4743	303
SUPER1	gene_4744	304
SUPER1	gene_4749	305
SUPER1	gene_4751	306
SUPER1	gene_4753	307
SUPER1	gene_4757	308
SUPER1	gene_4758	309
SUPER1	gene_4759	310
SUPER1	gene_4762	311
SUPER1	gene_4763	312
SUPER1	gene_4766	313
SUPER1	gene_4768	314
SUPER1	gene_4772	315
SUPER1	gene_4775	316
SUPER1	gene_4776	317
SUPER1	gene_4777	318
SUPER1	gene_4794	319
SUPER1	gene_4795	320
SUPER1	gene_5130	321
SUPER1	gene_5434	322
SUPER1	gene_5665	323
SUPER1	gene_5717	324
SUPER1	gene_5842	325
SUPER1	gene_6093	326
SUPER1	gene_6111	327
SUPER1	gene_6112	328
SUPER1	gene_6114	329
SUPER1	gene_6115	330
SUPER1	gene_6116	331
SUPER1	gene_6214	332
SUPER1	gene_6215	333
SUPER1	gene_6217	334
SUPER1	gene_6220	335
SUPER1	gene_6221	336
SUPER1	gene_6222	337
SUPER1	gene_6224	338
SUPER1	gene_6225	339
SUPER1	gene_6228	340
SUPER1	gene_6229	341
SUPER1	gene_6230	342
SUPER1	gene_6233	343
SUPER1	gene_6235	344
SUPER1	gene_6236	345
SUPER1	gene_6238	346
SUPER1	gene_6239	347
SUPER1	gene_6240	348
SUPER1	gene_6241	349
SUPER1	gene_6242	350
SUPER1	gene_6243	351
SUPER1	gene_6244	352
SUPER1	gene_6248	353
SUPER1	gene_6249	354
SUPER1	gene_6250	355
SUPER1	gene_6252	356
SUPER1	gene_6253	357
SUPER1	gene_6254	358
SUPER1	gene_6374	359
SUPER1	gene_6375	360
SUPER1	gene_6377	361
SUPER1	gene_6378	362
SUPER1	gene_6453	363
SUPER1	gene_6470	364
SUPER1	gene_6543	365
SUPER1	gene_6544	366
SUPER1	gene_6545	367
SUPER1	gene_6758	368
SUPER1	gene_6759	369
SUPER1	gene_6780	370
SUPER1	gene_6826	371
SUPER1	gene_6841	372
SUPER1	gene_6930	373
SUPER1	gene_7032	374
SUPER1	gene_7047	375
SUPER1	gene_7077	376
SUPER1	gene_7079	377
SUPER1	gene_7080	378
SUPER1	gene_7082	379
SUPER1	gene_7254	380
SUPER1	gene_7350	381
SUPER1	gene_7351	382
SUPER1	gene_7352	383
SUPER1	gene_7354	384
SUPER1	gene_7355	385
SUPER1	gene_7356	386
SUPER1	gene_7357	387
SUPER1	gene_7358	388
SUPER1	gene_7360	389
SUPER1	gene_7361	390
SUPER1	gene_7362	391
SUPER1	gene_7403	392
SUPER1	gene_7425	393
SUPER1	gene_7426	394
SUPER1	gene_7427	395
SUPER1	gene_7516	396
SUPER1	gene_7517	397
SUPER1	gene_7518	398
SUPER1	gene_7519	399
SUPER1	gene_7520	400
SUPER1	gene_7568	401
SUPER1	gene_7622	402
SUPER1	gene_7623	403
SUPER1	gene_7624	404
SUPER1	gene_7627	405
SUPER1	gene_7628	406
SUPER1	gene_7630	407
SUPER1	gene_7631	408
SUPER1	gene_7632	409
SUPER1	gene_7634	410
SUPER1	gene_7635	411
SUPER1	gene_7636	412
SUPER1	gene_7638	413
SUPER1	gene_7639	414
SUPER1	gene_7641	415
SUPER1	gene_7643	416
SUPER1	gene_7644	417
SUPER1	gene_7646	418
SUPER1	gene_7691	419
SUPER1	gene_7696	420
SUPER1	gene_7699	421
SUPER1	gene_7700	422
SUPER1	gene_7703	423
SUPER1	gene_7704	424
SUPER1	gene_7706	425
SUPER1	gene_7708	426
SUPER1	gene_7710	427
SUPER1	gene_7712	428
SUPER1	gene_7713	429
SUPER1	gene_7716	430
SUPER1	gene_7717	431
SUPER1	gene_7718	432
SUPER1	gene_7973	433
SUPER1	gene_8033	434
SUPER1	gene_8075	435
SUPER1	gene_8134	436
SUPER1	gene_8135	437
SUPER1	gene_8137	438
SUPER1	gene_8138	439
SUPER1	gene_8200	440
SUPER1	gene_8201	441
SUPER1	gene_8211	442
SUPER1	gene_8212	443
SUPER1	gene_8213	444
SUPER1	gene_8214	445
SUPER1	gene_8216	446
SUPER1	gene_8247	447
SUPER1	gene_8248	448
SUPER1	gene_8320	449
SUPER1	gene_8382	450
SUPER1	gene_8472	451
SUPER1	gene_8474	452
SUPER1	gene_8475	453
SUPER1	gene_8476	454
SUPER1	gene_8477	455
SUPER1	gene_8478	456
SUPER1	gene_8480	457
SUPER1	gene_8483	458
SUPER1	gene_8528	459
SUPER1	gene_8529	460
SUPER1	gene_8530	461
SUPER1	gene_8531	462
SUPER1	gene_8606	463
SUPER1	gene_8607	464
SUPER1	gene_8608	465
SUPER1	gene_8609	466
SUPER1	gene_8688	467
SUPER1	gene_8689	468
SUPER1	gene_8724	469
SUPER1	gene_8760	470
SUPER1	gene_8800	471
SUPER1	gene_8857	472
SUPER1	gene_9077	473
SUPER1	gene_9078	474
SUPER1	gene_9079	475
SUPER1	gene_9080	476
SUPER1	gene_9081	477
SUPER1	gene_9144	478
SUPER1	gene_9145	479
SUPER1	gene_9148	480
SUPER1	gene_9149	481
SUPER1	gene_9154	482
SUPER1	gene_9218	483
SUPER1	gene_9256	484
SUPER1	gene_9304	485
SUPER1	gene_9305	486
SUPER1	gene_9377	487
SUPER1	gene_9378	488
SUPER1	gene_9379	489
SUPER1	gene_9380	490
SUPER1	gene_9381	491
SUPER1	gene_9383	492
SUPER1	gene_9384	493
SUPER1	gene_9386	494
SUPER1	gene_9388	495
SUPER1	gene_9402	496
SUPER1	gene_9404	497
SUPER1	gene_9405	498
SUPER1	gene_9406	499
SUPER1	gene_9407	500
SUPER1	gene_9408	501
SUPER1	gene_9409	502
SUPER1	gene_9410	503
SUPER1	gene_9411	504
SUPER1	gene_9412	505
SUPER1	gene_9413	506
SUPER1	gene_9414	507
SUPER1	gene_9418	508
SUPER1	gene_9420	509
SUPER1	gene_9422	510
SUPER1	gene_9425	511
SUPER1	gene_9487	512
SUPER1	gene_9560	513
SUPER1	gene_9561	514
SUPER1	gene_9562	515
SUPER1	gene_9565	516
SUPER1	gene_9566	517
SUPER1	gene_9567	518
SUPER1	gene_9568	519
SUPER1	gene_9569	520
SUPER1	gene_9570	521
SUPER1	gene_9571	522
SUPER1	gene_9572	523
SUPER1	gene_9574	524
SUPER1	gene_9575	525
SUPER1	gene_9576	526
SUPER1	gene_9577	527
SUPER1	gene_9578	528
SUPER1	gene_9579	529
SUPER1	gene_9582	530
SUPER1	gene_9584	531
SUPER1	gene_9589	532
SUPER1	gene_9590	533
SUPER1	gene_9591	534
SUPER1	gene_9594	535
SUPER1	gene_9595	536
SUPER1	gene_9603	537
SUPER1	gene_9605	538
SUPER1	gene_9609	539
SUPER1	gene_9611	540
SUPER1	gene_9612	541
SUPER1	gene_9613	542
SUPER1	gene_9614	543
SUPER1	gene_9615	544
SUPER1	gene_9616	545
SUPER1	gene_9617	546
SUPER1	gene_9618	547
SUPER1	gene_9621	548
SUPER1	gene_9624	549
SUPER1	gene_9625	550
SUPER1	gene_9626	551
SUPER1	gene_9631	552
SUPER1	gene_9632	553
SUPER1	gene_9634	554
SUPER1	gene_9635	555
SUPER1	gene_9638	556
SUPER1	gene_9639	557
SUPER1	gene_9640	558
SUPER1	gene_9641	559
SUPER1	gene_9643	560
SUPER1	gene_9644	561
SUPER1	gene_9683	562
SUPER1	gene_9800	563
SUPER1	gene_9802	564
SUPER1	gene_9803	565
SUPER1	gene_9805	566
SUPER1	gene_9806	567
SUPER1	gene_9807	568
SUPER1	gene_9808	569
SUPER1	gene_9809	570
SUPER1	gene_9810	571
SUPER1	gene_9812	572
SUPER1	gene_9813	573
SUPER1	gene_9816	574
SUPER1	gene_9817	575
SUPER1	gene_9819	576
SUPER1	gene_9820	577
SUPER1	gene_9821	578
SUPER1	gene_9822	579
SUPER1	gene_9825	580
SUPER1	gene_9826	581
SUPER1	gene_9827	582
SUPER1	gene_9830	583
SUPER1	gene_9831	584
SUPER1	gene_9846	585
SUPER1	gene_9848	586
SUPER1	gene_9849	587
SUPER1	gene_9850	588
SUPER1	gene_9851	589
SUPER1	gene_9854	590
SUPER1	gene_9859	591
SUPER1	gene_9862	592
SUPER1	gene_9867	593
SUPER1	gene_9868	594
SUPER1	gene_9869	595
SUPER1	gene_9870	596
SUPER1	gene_9871	597
SUPER1	gene_9872	598
SUPER1	gene_9873	599
SUPER1	gene_9875	600
SUPER1	gene_9876	601
SUPER1	gene_9877	602
SUPER1	gene_9879	603
SUPER1	gene_9880	604
SUPER1	gene_9884	605
SUPER1	gene_9887	606
SUPER1	gene_9889	607
SUPER1	gene_9894	608
SUPER1	gene_9904	609
SUPER1	gene_9905	610
SUPER1	gene_9907	611
SUPER1	gene_9908	612
SUPER1	gene_9915	613
SUPER1	gene_9916	614
SUPER1	gene_10059	615
SUPER1	gene_10184	616
SUPER1	gene_10289	617
SUPER1	gene_10419	618
SUPER1	gene_10642	619
SUPER1	gene_10700	620
SUPER1	gene_10772	621
SUPER1	gene_10775	622
SUPER1	gene_10776	623
SUPER1	gene_10777	624
SUPER1	gene_10778	625
SUPER1	gene_10779	626
SUPER1	gene_10780	627
SUPER1	gene_10781	628
SUPER1	gene_10782	629
SUPER1	gene_10783	630
SUPER1	gene_10784	631
SUPER1	gene_10787	632
SUPER1	gene_10789	633
SUPER1	gene_10792	634
SUPER1	gene_10796	635
SUPER1	gene_10797	636
SUPER1	gene_11147	637
SUPER1	gene_11149	638
SUPER1	gene_11298	639
SUPER1	gene_11299	640
SUPER1	gene_11300	641
SUPER1	gene_11301	642
SUPER1	gene_11302	643
SUPER1	gene_11303	644
SUPER1	gene_11304	645
SUPER1	gene_11305	646
SUPER1	gene_11306	647
SUPER1	gene_11307	648
SUPER1	gene_11308	649
SUPER1	gene_11309	650
SUPER1	gene_11311	651
SUPER1	gene_11472	652
SUPER1	gene_11511	653
SUPER1	gene_11512	654
SUPER1	gene_11513	655
SUPER1	gene_11534	656
SUPER1	gene_11537	657
SUPER1	gene_11562	658
SUPER1	gene_11576	659
SUPER1	gene_11592	660
SUPER1	gene_11617	661
SUPER1	gene_11618	662
SUPER1	gene_11624	663
SUPER1	gene_11625	664
SUPER1	gene_11626	665
SUPER1	gene_11627	666
SUPER1	gene_11645	667
SUPER1	gene_11647	668
SUPER1	gene_11648	669
SUPER1	gene_11650	670
SUPER1	gene_11652	671
SUPER1	gene_11661	672
SUPER1	gene_11665	673
SUPER1	gene_11677	674
SUPER1	gene_11678	675
SUPER1	gene_11679	676
SUPER1	gene_11697	677
SUPER1	gene_11703	678
SUPER1	gene_11707	679
SUPER1	gene_11746	680
SUPER1	gene_11772	681
SUPER1	gene_11795	682
SUPER1	gene_11796	683
SUPER1	gene_11797	684
SUPER1	gene_11798	685
SUPER1	gene_11813	686
SUPER1	gene_11815	687
SUPER1	gene_11816	688
SUPER1	gene_11838	689
SUPER1	gene_11839	690
SUPER1	gene_11857	691
SUPER1	gene_11859	692
SUPER1	gene_11861	693
SUPER1	gene_11864	694
SUPER1	gene_11873	695
SUPER1	gene_11931	696
SUPER1	gene_11959	697
SUPER1	gene_11960	698
SUPER1	gene_11986	699
SUPER1	gene_12027	700
SUPER1	gene_12059	701
SUPER1	gene_12115	702
SUPER1	gene_12116	703
SUPER1	gene_12140	704
SUPER1	gene_12158	705
SUPER1	gene_12159	706
SUPER1	gene_12218	707
SUPER1	gene_12222	708
SUPER1	gene_12228	709
SUPER1	gene_12236	710
SUPER1	gene_12239	711
SUPER1	gene_12248	712
SUPER1	gene_12252	713
SUPER1	gene_12260	714
SUPER1	gene_12270	715
SUPER1	gene_12315	716
SUPER1	gene_12321	717
SUPER1	gene_12348	718
SUPER1	gene_12361	719
SUPER1	gene_12390	720
SUPER1	gene_12398	721
SUPER1	gene_12407	722
SUPER1	gene_12411	723
SUPER1	gene_12413	724
SUPER1	gene_12417	725
SUPER1	gene_12418	726
SUPER1	gene_12447	727
SUPER1	gene_12450	728
SUPER1	gene_12451	729
SUPER1	gene_12456	730
SUPER1	gene_12464	731
SUPER1	gene_12480	732
SUPER1	gene_12649	733
SUPER1	gene_12680	734
SUPER1	gene_12689	735
SUPER1	gene_12705	736
SUPER1	gene_12713	737
SUPER1	gene_12732	738
SUPER1	gene_12735	739
SUPER1	gene_12742	740
SUPER1	gene_12747	741
SUPER1	gene_12801	742
SUPER1	gene_12921	743
SUPER1	gene_12968	744
SUPER1	gene_13303	745
SUPER1	gene_13311	746
SUPER1	gene_13312	747
SUPER1	gene_13314	748
SUPER1	gene_13320	749
SUPER1	gene_13321	750
SUPER1	gene_13323	751
SUPER1	gene_13383	752
SUPER1	gene_13405	753
SUPER1	gene_13408	754
SUPER1	gene_13409	755
SUPER1	gene_13410	756
SUPER1	gene_13411	757
SUPER1	gene_13412	758
SUPER1	gene_13417	759
SUPER1	gene_13419	760
SUPER1	gene_13421	761
SUPER1	gene_13442	762
SUPER1	gene_13457	763
SUPER1	gene_13460	764
SUPER1	gene_13520	765
SUPER1	gene_13521	766
SUPER1	gene_13522	767
SUPER1	gene_13523	768
SUPER1	gene_13524	769
SUPER1	gene_13527	770
SUPER1	gene_13528	771
SUPER1	gene_13535	772
SUPER1	gene_13545	773
SUPER1	gene_13546	774
SUPER1	gene_13548	775
SUPER1	gene_13553	776
SUPER1	gene_13568	777
SUPER1	gene_13569	778
SUPER1	gene_13570	779
SUPER1	gene_13611	780
SUPER1	gene_13616	781
SUPER1	gene_13646	782
SUPER1	gene_13649	783
SUPER1	gene_13652	784
SUPER1	gene_13660	785
SUPER1	gene_13662	786
SUPER1	gene_13669	787
SUPER1	gene_13670	788
SUPER1	gene_13671	789
SUPER1	gene_13672	790
SUPER1	gene_13675	791
SUPER1	gene_13678	792
SUPER1	gene_13679	793
SUPER1	gene_13714	794
SUPER1	gene_13896	795
SUPER1	gene_13897	796
SUPER1	gene_14048	797
SUPER1	gene_14076	798
SUPER1	gene_14077	799
SUPER1	gene_14082	800
SUPER1	gene_14086	801
SUPER1	gene_14096	802
SUPER1	gene_14097	803
SUPER1	gene_14100	804
SUPER1	gene_14101	805
SUPER1	gene_14103	806
SUPER1	gene_14129	807
SUPER1	gene_14136	808
SUPER1	gene_14138	809
SUPER1	gene_14140	810
SUPER1	gene_14142	811
SUPER1	gene_14144	812
SUPER1	gene_14145	813
SUPER1	gene_14146	814
SUPER1	gene_14150	815
SUPER1	gene_14164	816
SUPER1	gene_14168	817
SUPER1	gene_14169	818
SUPER1	gene_14206	819
SUPER1	gene_14214	820
SUPER1	gene_14216	821
SUPER1	gene_14218	822
SUPER1	gene_14225	823
SUPER1	gene_14226	824
SUPER1	gene_14239	825
SUPER1	gene_14243	826
SUPER1	gene_14249	827
SUPER1	gene_14250	828
SUPER1	gene_14253	829
SUPER1	gene_14254	830
SUPER1	gene_14255	831
SUPER1	gene_14261	832
SUPER1	gene_14262	833
SUPER1	gene_14263	834
SUPER1	gene_14264	835
SUPER1	gene_14265	836
SUPER1	gene_14275	837
SUPER1	gene_14279	838
SUPER1	gene_14280	839
SUPER1	gene_14281	840
SUPER1	gene_14290	841
SUPER1	gene_14291	842
SUPER1	gene_14293	843
SUPER1	gene_14296	844
SUPER1	gene_14298	845
SUPER1	gene_14299	846
SUPER1	gene_14304	847
SUPER1	gene_14305	848
SUPER1	gene_14308	849
SUPER1	gene_14310	850
SUPER1	gene_14315	851
SUPER1	gene_14318	852
SUPER1	gene_14334	853
SUPER1	gene_14415	854
SUPER1	gene_14420	855
SUPER1	gene_14434	856
SUPER1	gene_14441	857
SUPER1	gene_14442	858
SUPER1	gene_14487	859
SUPER1	gene_14489	860
SUPER1	gene_14511	861
SUPER1	gene_14514	862
SUPER1	gene_14517	863
SUPER1	gene_14526	864
SUPER1	gene_14535	865
SUPER1	gene_14545	866
SUPER1	gene_14559	867
SUPER1	gene_14560	868
SUPER1	gene_14566	869
SUPER1	gene_14567	870
SUPER1	gene_14576	871
SUPER1	gene_14586	872
SUPER1	gene_14591	873
SUPER1	gene_14631	874
SUPER1	gene_14634	875
SUPER1	gene_14699	876
SUPER1	gene_14878	877
SUPER1	gene_14911	878
SUPER1	gene_14913	879
SUPER1	gene_14915	880
SUPER1	gene_14916	881
SUPER1	gene_14926	882
SUPER1	gene_14932	883
SUPER1	gene_14947	884
SUPER1	gene_14948	885
SUPER1	gene_14958	886
SUPER1	gene_14964	887
SUPER1	gene_15005	888
SUPER1	gene_15036	889
SUPER1	gene_15043	890
SUPER1	gene_15044	891
SUPER1	gene_15047	892
SUPER1	gene_15048	893
SUPER1	gene_15051	894
SUPER1	gene_15053	895
SUPER1	gene_15057	896
SUPER1	gene_15058	897
SUPER1	gene_15059	898
SUPER1	gene_15072	899
SUPER1	gene_15079	900
SUPER1	gene_15084	901
SUPER1	gene_15087	902
SUPER1	gene_15091	903
SUPER1	gene_15097	904
SUPER1	gene_15102	905
SUPER1	gene_15103	906
SUPER1	gene_15106	907
SUPER1	gene_15108	908
SUPER1	gene_15135	909
SUPER1	gene_15136	910
SUPER1	gene_15139	911
SUPER1	gene_15171	912
SUPER1	gene_15173	913
SUPER1	gene_15183	914
SUPER1	gene_15186	915
SUPER1	gene_15200	916
SUPER1	gene_15207	917
SUPER1	gene_15208	918
SUPER1	gene_15214	919
SUPER1	gene_15267	920
SUPER1	gene_15268	921
SUPER1	gene_15309	922
SUPER1	gene_15330	923
SUPER1	gene_15335	924
SUPER1	gene_15342	925
SUPER1	gene_15344	926
SUPER1	gene_15346	927
SUPER1	gene_15347	928
SUPER1	gene_15399	929
SUPER1	gene_15404	930
SUPER1	gene_15412	931
SUPER1	gene_15414	932
SUPER1	gene_15445	933
SUPER1	gene_15468	934
SUPER1	gene_15469	935
SUPER1	gene_15495	936
SUPER1	gene_15510	937
SUPER1	gene_15513	938
SUPER1	gene_15514	939
SUPER1	gene_15564	940
SUPER1	gene_15568	941
SUPER1	gene_15573	942
SUPER1	gene_15589	943
SUPER1	gene_15595	944
SUPER1	gene_15601	945
SUPER1	gene_15635	946
SUPER1	gene_15674	947
SUPER1	gene_15679	948
SUPER1	gene_15691	949
SUPER1	gene_15795	950
SUPER1	gene_15816	951
SUPER1	gene_15817	952
SUPER1	gene_15866	953
SUPER1	gene_15885	954
SUPER1	gene_15941	955
SUPER1	gene_15953	956
SUPER1	gene_16014	957
SUPER1	gene_16032	958
SUPER1	gene_16105	959
SUPER1	gene_16114	960
SUPER1	gene_16115	961
SUPER1	gene_16118	962
SUPER1	gene_16123	963
SUPER1	gene_16124	964
SUPER1	gene_16211	965
SUPER1	gene_16217	966
SUPER1	gene_16222	967
SUPER1	gene_16223	968
SUPER1	gene_16233	969
SUPER1	gene_16234	970
SUPER1	gene_16248	971
SUPER1	gene_16287	972
SUPER1	gene_16345	973
SUPER1	gene_16346	974
SUPER1	gene_16349	975
SUPER1	gene_16350	976
SUPER1	gene_16363	977
SUPER1	gene_16367	978
SUPER1	gene_16383	979
SUPER1	gene_16387	980
SUPER1	gene_16393	981
SUPER1	gene_16394	982
SUPER1	gene_16401	983
SUPER1	gene_16409	984
SUPER1	gene_16410	985
SUPER1	gene_16464	986
SUPER1	gene_16467	987
SUPER1	gene_16468	988
SUPER1	gene_16471	989
SUPER1	gene_16472	990
SUPER1	gene_16651	991
SUPER1	gene_16663	992
SUPER1	gene_16697	993
SUPER1	gene_16728	994
SUPER1	gene_16752	995
SUPER1	gene_16754	996
SUPER1	gene_16759	997
SUPER1	gene_16780	998
SUPER1	gene_16782	999
SUPER1	gene_16785	1000
SUPER1	gene_16890	1001
SUPER1	gene_16951	1002
SUPER1	gene_16978	1003
