userId	geneSymbol	geneName	entrezgene	gLink
CCR5	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)	1234	https://www.ncbi.nlm.nih.gov/gene/?term=1234
NBEAL2	NBEAL2	neurobeachin like 2	23218	https://www.ncbi.nlm.nih.gov/gene/?term=23218
CCDC12	CCDC12	coiled-coil domain containing 12	151903	https://www.ncbi.nlm.nih.gov/gene/?term=151903
AZGP1	AZGP1	alpha-2-glycoprotein 1, zinc-binding	563	https://www.ncbi.nlm.nih.gov/gene/?term=563
FGFR4	FGFR4	fibroblast growth factor receptor 4	2264	https://www.ncbi.nlm.nih.gov/gene/?term=2264
FTSJ1	FTSJ1	FtsJ RNA methyltransferase homolog 1	24140	https://www.ncbi.nlm.nih.gov/gene/?term=24140
HK3	HK3	hexokinase 3	3101	https://www.ncbi.nlm.nih.gov/gene/?term=3101
TONSL	TONSL	tonsoku like, DNA repair protein	4796	https://www.ncbi.nlm.nih.gov/gene/?term=4796
DMKN	DMKN	dermokine	93099	https://www.ncbi.nlm.nih.gov/gene/?term=93099
TTC7A	TTC7A	tetratricopeptide repeat domain 7A	57217	https://www.ncbi.nlm.nih.gov/gene/?term=57217
GRIN2C	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C	2905	https://www.ncbi.nlm.nih.gov/gene/?term=2905
CD300LG	CD300LG	CD300 molecule like family member g	146894	https://www.ncbi.nlm.nih.gov/gene/?term=146894
SHANK1	SHANK1	SH3 and multiple ankyrin repeat domains 1	50944	https://www.ncbi.nlm.nih.gov/gene/?term=50944
PLCD3	PLCD3	phospholipase C delta 3	113026	https://www.ncbi.nlm.nih.gov/gene/?term=113026
SPC24	SPC24	SPC24, NDC80 kinetochore complex component	147841	https://www.ncbi.nlm.nih.gov/gene/?term=147841
SNRNP25	SNRNP25	small nuclear ribonucleoprotein U11/U12 subunit 25	79622	https://www.ncbi.nlm.nih.gov/gene/?term=79622
MYCBP2	MYCBP2	MYC binding protein 2, E3 ubiquitin protein ligase	23077	https://www.ncbi.nlm.nih.gov/gene/?term=23077
WDR90	WDR90	WD repeat domain 90	197335	https://www.ncbi.nlm.nih.gov/gene/?term=197335
MEIOB	MEIOB	meiosis specific with OB-fold	254528	https://www.ncbi.nlm.nih.gov/gene/?term=254528
BICDL2	BICDL2	BICD family like cargo adaptor 2	146439	https://www.ncbi.nlm.nih.gov/gene/?term=146439
PPP1R32	PPP1R32	protein phosphatase 1 regulatory subunit 32	220004	https://www.ncbi.nlm.nih.gov/gene/?term=220004
BSND	BSND	barttin CLCNK type accessory beta subunit	7809	https://www.ncbi.nlm.nih.gov/gene/?term=7809
SLC45A1	SLC45A1	solute carrier family 45 member 1	50651	https://www.ncbi.nlm.nih.gov/gene/?term=50651
FBLIM1	FBLIM1	filamin binding LIM protein 1	54751	https://www.ncbi.nlm.nih.gov/gene/?term=54751
LRRC38	LRRC38	leucine rich repeat containing 38	126755	https://www.ncbi.nlm.nih.gov/gene/?term=126755
KIAA1522	KIAA1522	KIAA1522	57648	https://www.ncbi.nlm.nih.gov/gene/?term=57648
MAST4	MAST4	microtubule associated serine/threonine kinase family member 4	375449	https://www.ncbi.nlm.nih.gov/gene/?term=375449
UBXN10	UBXN10	UBX domain protein 10	127733	https://www.ncbi.nlm.nih.gov/gene/?term=127733
TTLL10	TTLL10	tubulin tyrosine ligase like 10	254173	https://www.ncbi.nlm.nih.gov/gene/?term=254173
IL23R	IL23R	interleukin 23 receptor	149233	https://www.ncbi.nlm.nih.gov/gene/?term=149233
ADGRF5	ADGRF5	adhesion G protein-coupled receptor F5	221395	https://www.ncbi.nlm.nih.gov/gene/?term=221395
OMA1	OMA1	OMA1 zinc metallopeptidase	115209	https://www.ncbi.nlm.nih.gov/gene/?term=115209
FAM102B	FAM102B	family with sequence similarity 102 member B	284611	https://www.ncbi.nlm.nih.gov/gene/?term=284611
GBP4	GBP4	guanylate binding protein 4	115361	https://www.ncbi.nlm.nih.gov/gene/?term=115361
HFM1	HFM1	HFM1, ATP dependent DNA helicase homolog	164045	https://www.ncbi.nlm.nih.gov/gene/?term=164045
NUP133	NUP133	nucleoporin 133	55746	https://www.ncbi.nlm.nih.gov/gene/?term=55746
AGL	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	https://www.ncbi.nlm.nih.gov/gene/?term=178
CADM3	CADM3	cell adhesion molecule 3	57863	https://www.ncbi.nlm.nih.gov/gene/?term=57863
SLAMF9	SLAMF9	SLAM family member 9	89886	https://www.ncbi.nlm.nih.gov/gene/?term=89886
SNED1	SNED1	sushi, nidogen and EGF like domains 1	25992	https://www.ncbi.nlm.nih.gov/gene/?term=25992
WDR64	WDR64	WD repeat domain 64	128025	https://www.ncbi.nlm.nih.gov/gene/?term=128025
CNST	CNST	consortin, connexin sorting protein	163882	https://www.ncbi.nlm.nih.gov/gene/?term=163882
KLHDC8A	KLHDC8A	kelch domain containing 8A	55220	https://www.ncbi.nlm.nih.gov/gene/?term=55220
PIGR	PIGR	polymeric immunoglobulin receptor	5284	https://www.ncbi.nlm.nih.gov/gene/?term=5284
XIRP2	XIRP2	xin actin binding repeat containing 2	129446	https://www.ncbi.nlm.nih.gov/gene/?term=129446
TGFBR3	TGFBR3	transforming growth factor beta receptor 3	7049	https://www.ncbi.nlm.nih.gov/gene/?term=7049
DHX57	DHX57	DExH-box helicase 57	90957	https://www.ncbi.nlm.nih.gov/gene/?term=90957
CRYGC	CRYGC	crystallin gamma C	1420	https://www.ncbi.nlm.nih.gov/gene/?term=1420
HELQ	HELQ	helicase, POLQ like	113510	https://www.ncbi.nlm.nih.gov/gene/?term=113510
PMVK	PMVK	phosphomevalonate kinase	10654	https://www.ncbi.nlm.nih.gov/gene/?term=10654
SLC15A2	SLC15A2	solute carrier family 15 member 2	6565	https://www.ncbi.nlm.nih.gov/gene/?term=6565
IGFBP7	IGFBP7	insulin like growth factor binding protein 7	3490	https://www.ncbi.nlm.nih.gov/gene/?term=3490
TMEM79	TMEM79	transmembrane protein 79	84283	https://www.ncbi.nlm.nih.gov/gene/?term=84283
NEK10	NEK10	NIMA related kinase 10	152110	https://www.ncbi.nlm.nih.gov/gene/?term=152110
RETNLB	RETNLB	resistin like beta	84666	https://www.ncbi.nlm.nih.gov/gene/?term=84666
ANKZF1	ANKZF1	ankyrin repeat and zinc finger domain containing 1	55139	https://www.ncbi.nlm.nih.gov/gene/?term=55139
SPTA1	SPTA1	spectrin alpha, erythrocytic 1	6708	https://www.ncbi.nlm.nih.gov/gene/?term=6708
CD200R1	CD200R1	CD200 receptor 1	131450	https://www.ncbi.nlm.nih.gov/gene/?term=131450
SPICE1	SPICE1	spindle and centriole associated protein 1	152185	https://www.ncbi.nlm.nih.gov/gene/?term=152185
CCDC191	CCDC191	coiled-coil domain containing 191	57577	https://www.ncbi.nlm.nih.gov/gene/?term=57577
ATXN7	ATXN7	ataxin 7	6314	https://www.ncbi.nlm.nih.gov/gene/?term=6314
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ELP1	ELP1	elongator complex protein 1	8518	https://www.ncbi.nlm.nih.gov/gene/?term=8518
TTC14	TTC14	tetratricopeptide repeat domain 14	151613	https://www.ncbi.nlm.nih.gov/gene/?term=151613
CCDC158	CCDC158	coiled-coil domain containing 158	339965	https://www.ncbi.nlm.nih.gov/gene/?term=339965
GYG1	GYG1	glycogenin 1	2992	https://www.ncbi.nlm.nih.gov/gene/?term=2992
PLB1	PLB1	phospholipase B1	151056	https://www.ncbi.nlm.nih.gov/gene/?term=151056
SPTB	SPTB	spectrin beta, erythrocytic	6710	https://www.ncbi.nlm.nih.gov/gene/?term=6710
KIF15	KIF15	kinesin family member 15	56992	https://www.ncbi.nlm.nih.gov/gene/?term=56992
CDCP1	CDCP1	CUB domain containing protein 1	64866	https://www.ncbi.nlm.nih.gov/gene/?term=64866
ELP6	ELP6	elongator acetyltransferase complex subunit 6	54859	https://www.ncbi.nlm.nih.gov/gene/?term=54859
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	https://www.ncbi.nlm.nih.gov/gene/?term=151636
ZMYM6	ZMYM6	zinc finger MYM-type containing 6	9204	https://www.ncbi.nlm.nih.gov/gene/?term=9204
TASOR	TASOR	transcription activation suppressor	23272	https://www.ncbi.nlm.nih.gov/gene/?term=23272
SLBP	SLBP	stem-loop binding protein	7884	https://www.ncbi.nlm.nih.gov/gene/?term=7884
MELTF	MELTF	melanotransferrin	4241	https://www.ncbi.nlm.nih.gov/gene/?term=4241
ERMAP	ERMAP	erythroblast membrane associated protein (Scianna blood group)	114625	https://www.ncbi.nlm.nih.gov/gene/?term=114625
SLC9B1	SLC9B1	solute carrier family 9 member B1	150159	https://www.ncbi.nlm.nih.gov/gene/?term=150159
SLC9B2	SLC9B2	solute carrier family 9 member B2	133308	https://www.ncbi.nlm.nih.gov/gene/?term=133308
FBXW12	FBXW12	F-box and WD repeat domain containing 12	285231	https://www.ncbi.nlm.nih.gov/gene/?term=285231
OTUD4	OTUD4	OTU deubiquitinase 4	54726	https://www.ncbi.nlm.nih.gov/gene/?term=54726
AGGF1	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109	https://www.ncbi.nlm.nih.gov/gene/?term=55109
ENPP6	ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6	133121	https://www.ncbi.nlm.nih.gov/gene/?term=133121
FRMPD1	FRMPD1	FERM and PDZ domain containing 1	22844	https://www.ncbi.nlm.nih.gov/gene/?term=22844
ERAP1	ERAP1	endoplasmic reticulum aminopeptidase 1	51752	https://www.ncbi.nlm.nih.gov/gene/?term=51752
GBA2	GBA2	glucosylceramidase beta 2	57704	https://www.ncbi.nlm.nih.gov/gene/?term=57704
CGAS	CGAS	cyclic GMP-AMP synthase	115004	https://www.ncbi.nlm.nih.gov/gene/?term=115004
ANKRD55	ANKRD55	ankyrin repeat domain 55	79722	https://www.ncbi.nlm.nih.gov/gene/?term=79722
ST6GALNAC2	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	10610	https://www.ncbi.nlm.nih.gov/gene/?term=10610
ZNF12	ZNF12	zinc finger protein 12	7559	https://www.ncbi.nlm.nih.gov/gene/?term=7559
SPIDR	SPIDR	scaffold protein involved in DNA repair	23514	https://www.ncbi.nlm.nih.gov/gene/?term=23514
PTPN21	PTPN21	protein tyrosine phosphatase, non-receptor type 21	11099	https://www.ncbi.nlm.nih.gov/gene/?term=11099
SUN1	SUN1	Sad1 and UNC84 domain containing 1	23353	https://www.ncbi.nlm.nih.gov/gene/?term=23353
OXR1	OXR1	oxidation resistance 1	55074	https://www.ncbi.nlm.nih.gov/gene/?term=55074
NOS3	NOS3	nitric oxide synthase 3	4846	https://www.ncbi.nlm.nih.gov/gene/?term=4846
FASTK	FASTK	Fas activated serine/threonine kinase	10922	https://www.ncbi.nlm.nih.gov/gene/?term=10922
ALDH7A1	ALDH7A1	aldehyde dehydrogenase 7 family member A1	501	https://www.ncbi.nlm.nih.gov/gene/?term=501
INTS8	INTS8	integrator complex subunit 8	55656	https://www.ncbi.nlm.nih.gov/gene/?term=55656
TMEM67	TMEM67	transmembrane protein 67	91147	https://www.ncbi.nlm.nih.gov/gene/?term=91147
TMEM71	TMEM71	transmembrane protein 71	137835	https://www.ncbi.nlm.nih.gov/gene/?term=137835
KDM1B	KDM1B	lysine demethylase 1B	221656	https://www.ncbi.nlm.nih.gov/gene/?term=221656
KIF27	KIF27	kinesin family member 27	55582	https://www.ncbi.nlm.nih.gov/gene/?term=55582
ARMC3	ARMC3	armadillo repeat containing 3	219681	https://www.ncbi.nlm.nih.gov/gene/?term=219681
SLC18A2	SLC18A2	solute carrier family 18 member A2	6571	https://www.ncbi.nlm.nih.gov/gene/?term=6571
ABRAXAS2	ABRAXAS2	abraxas 2, BRISC complex subunit	23172	https://www.ncbi.nlm.nih.gov/gene/?term=23172
HPRT1	HPRT1	hypoxanthine phosphoribosyltransferase 1	3251	https://www.ncbi.nlm.nih.gov/gene/?term=3251
STOX1	STOX1	storkhead box 1	219736	https://www.ncbi.nlm.nih.gov/gene/?term=219736
ARHGEF40	ARHGEF40	Rho guanine nucleotide exchange factor 40	55701	https://www.ncbi.nlm.nih.gov/gene/?term=55701
CASP7	CASP7	caspase 7	840	https://www.ncbi.nlm.nih.gov/gene/?term=840
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	https://www.ncbi.nlm.nih.gov/gene/?term=79841
TC2N	TC2N	tandem C2 domains, nuclear	123036	https://www.ncbi.nlm.nih.gov/gene/?term=123036
SMCO2	SMCO2	single-pass membrane protein with coiled-coil domains 2	341346	https://www.ncbi.nlm.nih.gov/gene/?term=341346
PDZRN4	PDZRN4	PDZ domain containing ring finger 4	29951	https://www.ncbi.nlm.nih.gov/gene/?term=29951
AMOTL1	AMOTL1	angiomotin like 1	154810	https://www.ncbi.nlm.nih.gov/gene/?term=154810
GPR176	GPR176	G protein-coupled receptor 176	11245	https://www.ncbi.nlm.nih.gov/gene/?term=11245
GLB1L3	GLB1L3	galactosidase beta 1 like 3	112937	https://www.ncbi.nlm.nih.gov/gene/?term=112937
FBN1	FBN1	fibrillin 1	2200	https://www.ncbi.nlm.nih.gov/gene/?term=2200
BRD7	BRD7	bromodomain containing 7	29117	https://www.ncbi.nlm.nih.gov/gene/?term=29117
LARP6	LARP6	La ribonucleoprotein domain family member 6	55323	https://www.ncbi.nlm.nih.gov/gene/?term=55323
CPSF1	CPSF1	cleavage and polyadenylation specific factor 1	29894	https://www.ncbi.nlm.nih.gov/gene/?term=29894
DCHS1	DCHS1	dachsous cadherin-related 1	8642	https://www.ncbi.nlm.nih.gov/gene/?term=8642
CDH19	CDH19	cadherin 19	28513	https://www.ncbi.nlm.nih.gov/gene/?term=28513
SERPINB7	SERPINB7	serpin family B member 7	8710	https://www.ncbi.nlm.nih.gov/gene/?term=8710
WDR72	WDR72	WD repeat domain 72	256764	https://www.ncbi.nlm.nih.gov/gene/?term=256764
SLC6A15	SLC6A15	solute carrier family 6 member 15	55117	https://www.ncbi.nlm.nih.gov/gene/?term=55117
PRTG	PRTG	protogenin	283659	https://www.ncbi.nlm.nih.gov/gene/?term=283659
A2ML1	A2ML1	alpha-2-macroglobulin like 1	144568	https://www.ncbi.nlm.nih.gov/gene/?term=144568
CDH16	CDH16	cadherin 16	1014	https://www.ncbi.nlm.nih.gov/gene/?term=1014
HSP90B1	HSP90B1	heat shock protein 90 beta family member 1	7184	https://www.ncbi.nlm.nih.gov/gene/?term=7184
ZNF592	ZNF592	zinc finger protein 592	9640	https://www.ncbi.nlm.nih.gov/gene/?term=9640
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	https://www.ncbi.nlm.nih.gov/gene/?term=116285
SLFN5	SLFN5	schlafen family member 5	162394	https://www.ncbi.nlm.nih.gov/gene/?term=162394
MARF1	MARF1	meiosis regulator and mRNA stability factor 1	9665	https://www.ncbi.nlm.nih.gov/gene/?term=9665
KIF7	KIF7	kinesin family member 7	374654	https://www.ncbi.nlm.nih.gov/gene/?term=374654
ANKDD1A	ANKDD1A	ankyrin repeat and death domain containing 1A	348094	https://www.ncbi.nlm.nih.gov/gene/?term=348094
C18orf54	C18orf54	chromosome 18 open reading frame 54	162681	https://www.ncbi.nlm.nih.gov/gene/?term=162681
CLPX	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit	10845	https://www.ncbi.nlm.nih.gov/gene/?term=10845
TTC16	TTC16	tetratricopeptide repeat domain 16	158248	https://www.ncbi.nlm.nih.gov/gene/?term=158248
TFRC	TFRC	transferrin receptor	7037	https://www.ncbi.nlm.nih.gov/gene/?term=7037
C15orf39	C15orf39	chromosome 15 open reading frame 39	56905	https://www.ncbi.nlm.nih.gov/gene/?term=56905
TBC1D2B	TBC1D2B	TBC1 domain family member 2B	23102	https://www.ncbi.nlm.nih.gov/gene/?term=23102
ENGASE	ENGASE	endo-beta-N-acetylglucosaminidase	64772	https://www.ncbi.nlm.nih.gov/gene/?term=64772
OR51B5	OR51B5	olfactory receptor family 51 subfamily B member 5	282763	https://www.ncbi.nlm.nih.gov/gene/?term=282763
OR51Q1	OR51Q1	olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene)	390061	https://www.ncbi.nlm.nih.gov/gene/?term=390061
ZNF646	ZNF646	zinc finger protein 646	9726	https://www.ncbi.nlm.nih.gov/gene/?term=9726
LPO	LPO	lactoperoxidase	4025	https://www.ncbi.nlm.nih.gov/gene/?term=4025
TUBA1C	TUBA1C	tubulin alpha 1c	84790	https://www.ncbi.nlm.nih.gov/gene/?term=84790
CD300A	CD300A	CD300a molecule	11314	https://www.ncbi.nlm.nih.gov/gene/?term=11314
E4F1	E4F1	E4F transcription factor 1	1877	https://www.ncbi.nlm.nih.gov/gene/?term=1877
CASKIN1	CASKIN1	CASK interacting protein 1	57524	https://www.ncbi.nlm.nih.gov/gene/?term=57524
ABCA3	ABCA3	ATP binding cassette subfamily A member 3	21	https://www.ncbi.nlm.nih.gov/gene/?term=21
NLRC3	NLRC3	NLR family CARD domain containing 3	197358	https://www.ncbi.nlm.nih.gov/gene/?term=197358
VPS37C	VPS37C	VPS37C, ESCRT-I subunit	55048	https://www.ncbi.nlm.nih.gov/gene/?term=55048
EVC	EVC	EvC ciliary complex subunit 1	2121	https://www.ncbi.nlm.nih.gov/gene/?term=2121
FTH1	FTH1	ferritin heavy chain 1	2495	https://www.ncbi.nlm.nih.gov/gene/?term=2495
C2CD3	C2CD3	C2 calcium dependent domain containing 3	26005	https://www.ncbi.nlm.nih.gov/gene/?term=26005
TRANK1	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	9881	https://www.ncbi.nlm.nih.gov/gene/?term=9881
TTC21A	TTC21A	tetratricopeptide repeat domain 21A	199223	https://www.ncbi.nlm.nih.gov/gene/?term=199223
ULK4	ULK4	unc-51 like kinase 4	54986	https://www.ncbi.nlm.nih.gov/gene/?term=54986
NAALADL1	NAALADL1	N-acetylated alpha-linked acidic dipeptidase like 1	10004	https://www.ncbi.nlm.nih.gov/gene/?term=10004
MAP4K2	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	5871	https://www.ncbi.nlm.nih.gov/gene/?term=5871
PNOC	PNOC	prepronociceptin	5368	https://www.ncbi.nlm.nih.gov/gene/?term=5368
KCNJ4	KCNJ4	potassium voltage-gated channel subfamily J member 4	3761	https://www.ncbi.nlm.nih.gov/gene/?term=3761
THAP9	THAP9	THAP domain containing 9	79725	https://www.ncbi.nlm.nih.gov/gene/?term=79725
LMBRD1	LMBRD1	LMBR1 domain containing 1	55788	https://www.ncbi.nlm.nih.gov/gene/?term=55788
GLYCTK	GLYCTK	glycerate kinase	132158	https://www.ncbi.nlm.nih.gov/gene/?term=132158
PXK	PXK	PX domain containing serine/threonine kinase like	54899	https://www.ncbi.nlm.nih.gov/gene/?term=54899
ACOX2	ACOX2	acyl-CoA oxidase 2	8309	https://www.ncbi.nlm.nih.gov/gene/?term=8309
MAP3K14	MAP3K14	mitogen-activated protein kinase kinase kinase 14	9020	https://www.ncbi.nlm.nih.gov/gene/?term=9020
SCN11A	SCN11A	sodium voltage-gated channel alpha subunit 11	11280	https://www.ncbi.nlm.nih.gov/gene/?term=11280
CYP2W1	CYP2W1	cytochrome P450 family 2 subfamily W member 1	54905	https://www.ncbi.nlm.nih.gov/gene/?term=54905
KCNG4	KCNG4	potassium voltage-gated channel modifier subfamily G member 4	93107	https://www.ncbi.nlm.nih.gov/gene/?term=93107
HR	HR	HR, lysine demethylase and nuclear receptor corepressor	55806	https://www.ncbi.nlm.nih.gov/gene/?term=55806
SFTPC	SFTPC	surfactant protein C	6440	https://www.ncbi.nlm.nih.gov/gene/?term=6440
CCDC110	CCDC110	coiled-coil domain containing 110	256309	https://www.ncbi.nlm.nih.gov/gene/?term=256309
MTCL1	MTCL1	microtubule crosslinking factor 1	23255	https://www.ncbi.nlm.nih.gov/gene/?term=23255
TRAPPC11	TRAPPC11	trafficking protein particle complex 11	60684	https://www.ncbi.nlm.nih.gov/gene/?term=60684
ADAM18	ADAM18	ADAM metallopeptidase domain 18	8749	https://www.ncbi.nlm.nih.gov/gene/?term=8749
AXIN2	AXIN2	axin 2	8313	https://www.ncbi.nlm.nih.gov/gene/?term=8313
VWA3B	VWA3B	von Willebrand factor A domain containing 3B	200403	https://www.ncbi.nlm.nih.gov/gene/?term=200403
UGT3A2	UGT3A2	UDP glycosyltransferase family 3 member A2	167127	https://www.ncbi.nlm.nih.gov/gene/?term=167127
LDLRAD4	LDLRAD4	low density lipoprotein receptor class A domain containing 4	753	https://www.ncbi.nlm.nih.gov/gene/?term=753
SLC16A4	SLC16A4	solute carrier family 16 member 4	9122	https://www.ncbi.nlm.nih.gov/gene/?term=9122
ALPK1	ALPK1	alpha kinase 1	80216	https://www.ncbi.nlm.nih.gov/gene/?term=80216
LRP1B	LRP1B	LDL receptor related protein 1B	53353	https://www.ncbi.nlm.nih.gov/gene/?term=53353
AHCYL1	AHCYL1	adenosylhomocysteinase like 1	10768	https://www.ncbi.nlm.nih.gov/gene/?term=10768
FAM178B	FAM178B	family with sequence similarity 178 member B	51252	https://www.ncbi.nlm.nih.gov/gene/?term=51252
SEMA4C	SEMA4C	semaphorin 4C	54910	https://www.ncbi.nlm.nih.gov/gene/?term=54910
LLGL2	LLGL2	LLGL scribble cell polarity complex component 2	3993	https://www.ncbi.nlm.nih.gov/gene/?term=3993
TCTN2	TCTN2	tectonic family member 2	79867	https://www.ncbi.nlm.nih.gov/gene/?term=79867
PPIP5K1	PPIP5K1	diphosphoinositol pentakisphosphate kinase 1	9677	https://www.ncbi.nlm.nih.gov/gene/?term=9677
ZBTB5	ZBTB5	zinc finger and BTB domain containing 5	9925	https://www.ncbi.nlm.nih.gov/gene/?term=9925
ABCC8	ABCC8	ATP binding cassette subfamily C member 8	6833	https://www.ncbi.nlm.nih.gov/gene/?term=6833
PDE8A	PDE8A	phosphodiesterase 8A	5151	https://www.ncbi.nlm.nih.gov/gene/?term=5151
LCMT2	LCMT2	leucine carboxyl methyltransferase 2	9836	https://www.ncbi.nlm.nih.gov/gene/?term=9836
STX18	STX18	syntaxin 18	53407	https://www.ncbi.nlm.nih.gov/gene/?term=53407
NLE1	NLE1	notchless homolog 1	54475	https://www.ncbi.nlm.nih.gov/gene/?term=54475
LRRC28	LRRC28	leucine rich repeat containing 28	123355	https://www.ncbi.nlm.nih.gov/gene/?term=123355
PLA2G4F	PLA2G4F	phospholipase A2 group IVF	255189	https://www.ncbi.nlm.nih.gov/gene/?term=255189
ZNF608	ZNF608	zinc finger protein 608	57507	https://www.ncbi.nlm.nih.gov/gene/?term=57507
SDHA	SDHA	succinate dehydrogenase complex flavoprotein subunit A	6389	https://www.ncbi.nlm.nih.gov/gene/?term=6389
LETM1	LETM1	leucine zipper and EF-hand containing transmembrane protein 1	3954	https://www.ncbi.nlm.nih.gov/gene/?term=3954
GSDMB	GSDMB	gasdermin B	55876	https://www.ncbi.nlm.nih.gov/gene/?term=55876
ZBBX	ZBBX	zinc finger B-box domain containing	79740	https://www.ncbi.nlm.nih.gov/gene/?term=79740
HSPBAP1	HSPBAP1	HSPB1 associated protein 1	79663	https://www.ncbi.nlm.nih.gov/gene/?term=79663
ASMTL	ASMTL	acetylserotonin O-methyltransferase like	8623	https://www.ncbi.nlm.nih.gov/gene/?term=8623
ZNF354A	ZNF354A	zinc finger protein 354A	6940	https://www.ncbi.nlm.nih.gov/gene/?term=6940
CPT1C	CPT1C	carnitine palmitoyltransferase 1C	126129	https://www.ncbi.nlm.nih.gov/gene/?term=126129
MN1	MN1	MN1 proto-oncogene, transcriptional regulator	4330	https://www.ncbi.nlm.nih.gov/gene/?term=4330
APEX2	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2	27301	https://www.ncbi.nlm.nih.gov/gene/?term=27301
RGS14	RGS14	regulator of G protein signaling 14	10636	https://www.ncbi.nlm.nih.gov/gene/?term=10636
GPRIN1	GPRIN1	G protein regulated inducer of neurite outgrowth 1	114787	https://www.ncbi.nlm.nih.gov/gene/?term=114787
SHE	SHE	Src homology 2 domain containing E	126669	https://www.ncbi.nlm.nih.gov/gene/?term=126669
PGM2	PGM2	phosphoglucomutase 2	55276	https://www.ncbi.nlm.nih.gov/gene/?term=55276
STK32A	STK32A	serine/threonine kinase 32A	202374	https://www.ncbi.nlm.nih.gov/gene/?term=202374
MINAR1	MINAR1	membrane integral NOTCH2 associated receptor 1	23251	https://www.ncbi.nlm.nih.gov/gene/?term=23251
