userId	geneSymbol	geneName	entrezgene	gLink
CBR3	CBR3	carbonyl reductase 3	874	https://www.ncbi.nlm.nih.gov/gene/?term=874
HLCS	HLCS	holocarboxylase synthetase	3141	https://www.ncbi.nlm.nih.gov/gene/?term=3141
SCUBE1	SCUBE1	signal peptide, CUB domain and EGF like domain containing 1	80274	https://www.ncbi.nlm.nih.gov/gene/?term=80274
ARHGAP27	ARHGAP27	Rho GTPase activating protein 27	201176	https://www.ncbi.nlm.nih.gov/gene/?term=201176
ATP13A2	ATP13A2	ATPase cation transporting 13A2	23400	https://www.ncbi.nlm.nih.gov/gene/?term=23400
ADGRG5	ADGRG5	adhesion G protein-coupled receptor G5	221188	https://www.ncbi.nlm.nih.gov/gene/?term=221188
DRC7	DRC7	dynein regulatory complex subunit 7	84229	https://www.ncbi.nlm.nih.gov/gene/?term=84229
ZDHHC1	ZDHHC1	zinc finger DHHC-type containing 1	29800	https://www.ncbi.nlm.nih.gov/gene/?term=29800
RGS12	RGS12	regulator of G protein signaling 12	6002	https://www.ncbi.nlm.nih.gov/gene/?term=6002
LYPD5	LYPD5	LY6/PLAUR domain containing 5	284348	https://www.ncbi.nlm.nih.gov/gene/?term=284348
NPR2	NPR2	natriuretic peptide receptor 2	4882	https://www.ncbi.nlm.nih.gov/gene/?term=4882
ARHGAP35	ARHGAP35	Rho GTPase activating protein 35	2909	https://www.ncbi.nlm.nih.gov/gene/?term=2909
CILP2	CILP2	cartilage intermediate layer protein 2	148113	https://www.ncbi.nlm.nih.gov/gene/?term=148113
UBASH3A	UBASH3A	ubiquitin associated and SH3 domain containing A	53347	https://www.ncbi.nlm.nih.gov/gene/?term=53347
CBS	CBS	cystathionine-beta-synthase	875	https://www.ncbi.nlm.nih.gov/gene/?term=875
RRP1	RRP1	ribosomal RNA processing 1	8568	https://www.ncbi.nlm.nih.gov/gene/?term=8568
ICOSLG	ICOSLG	inducible T cell costimulator ligand	23308	https://www.ncbi.nlm.nih.gov/gene/?term=23308
ITGB2	ITGB2	integrin subunit beta 2	3689	https://www.ncbi.nlm.nih.gov/gene/?term=3689
MEF2A	MEF2A	myocyte enhancer factor 2A	4205	https://www.ncbi.nlm.nih.gov/gene/?term=4205
PCNT	PCNT	pericentrin	5116	https://www.ncbi.nlm.nih.gov/gene/?term=5116
SLC2A6	SLC2A6	solute carrier family 2 member 6	11182	https://www.ncbi.nlm.nih.gov/gene/?term=11182
NLRP4	NLRP4	NLR family pyrin domain containing 4	147945	https://www.ncbi.nlm.nih.gov/gene/?term=147945
SIK3	SIK3	SIK family kinase 3	23387	https://www.ncbi.nlm.nih.gov/gene/?term=23387
CD3G	CD3G	CD3g molecule	917	https://www.ncbi.nlm.nih.gov/gene/?term=917
CCR5	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)	1234	https://www.ncbi.nlm.nih.gov/gene/?term=1234
NBEAL2	NBEAL2	neurobeachin like 2	23218	https://www.ncbi.nlm.nih.gov/gene/?term=23218
FGFR4	FGFR4	fibroblast growth factor receptor 4	2264	https://www.ncbi.nlm.nih.gov/gene/?term=2264
TONSL	TONSL	tonsoku like, DNA repair protein	4796	https://www.ncbi.nlm.nih.gov/gene/?term=4796
RECQL4	RECQL4	RecQ like helicase 4	9401	https://www.ncbi.nlm.nih.gov/gene/?term=9401
PGLYRP2	PGLYRP2	peptidoglycan recognition protein 2	114770	https://www.ncbi.nlm.nih.gov/gene/?term=114770
NPHS1	NPHS1	NPHS1, nephrin	4868	https://www.ncbi.nlm.nih.gov/gene/?term=4868
GRIN2C	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C	2905	https://www.ncbi.nlm.nih.gov/gene/?term=2905
MPP3	MPP3	membrane palmitoylated protein 3	4356	https://www.ncbi.nlm.nih.gov/gene/?term=4356
CD300LG	CD300LG	CD300 molecule like family member g	146894	https://www.ncbi.nlm.nih.gov/gene/?term=146894
NAGS	NAGS	N-acetylglutamate synthase	162417	https://www.ncbi.nlm.nih.gov/gene/?term=162417
SHANK1	SHANK1	SH3 and multiple ankyrin repeat domains 1	50944	https://www.ncbi.nlm.nih.gov/gene/?term=50944
DBF4B	DBF4B	DBF4 zinc finger B	80174	https://www.ncbi.nlm.nih.gov/gene/?term=80174
ALOX15	ALOX15	arachidonate 15-lipoxygenase	246	https://www.ncbi.nlm.nih.gov/gene/?term=246
EIF4A1	EIF4A1	eukaryotic translation initiation factor 4A1	1973	https://www.ncbi.nlm.nih.gov/gene/?term=1973
WDR90	WDR90	WD repeat domain 90	197335	https://www.ncbi.nlm.nih.gov/gene/?term=197335
SHANK2	SHANK2	SH3 and multiple ankyrin repeat domains 2	22941	https://www.ncbi.nlm.nih.gov/gene/?term=22941
SYVN1	SYVN1	synoviolin 1	84447	https://www.ncbi.nlm.nih.gov/gene/?term=84447
LRP5	LRP5	LDL receptor related protein 5	4041	https://www.ncbi.nlm.nih.gov/gene/?term=4041
ACOT11	ACOT11	acyl-CoA thioesterase 11	26027	https://www.ncbi.nlm.nih.gov/gene/?term=26027
BSND	BSND	barttin CLCNK type accessory beta subunit	7809	https://www.ncbi.nlm.nih.gov/gene/?term=7809
NOL9	NOL9	nucleolar protein 9	79707	https://www.ncbi.nlm.nih.gov/gene/?term=79707
SLC45A1	SLC45A1	solute carrier family 45 member 1	50651	https://www.ncbi.nlm.nih.gov/gene/?term=50651
DRAXIN	DRAXIN	dorsal inhibitory axon guidance protein	374946	https://www.ncbi.nlm.nih.gov/gene/?term=374946
MAST4	MAST4	microtubule associated serine/threonine kinase family member 4	375449	https://www.ncbi.nlm.nih.gov/gene/?term=375449
UBXN10	UBXN10	UBX domain protein 10	127733	https://www.ncbi.nlm.nih.gov/gene/?term=127733
TTLL10	TTLL10	tubulin tyrosine ligase like 10	254173	https://www.ncbi.nlm.nih.gov/gene/?term=254173
CCDC27	CCDC27	coiled-coil domain containing 27	148870	https://www.ncbi.nlm.nih.gov/gene/?term=148870
ADGRF5	ADGRF5	adhesion G protein-coupled receptor F5	221395	https://www.ncbi.nlm.nih.gov/gene/?term=221395
C1orf87	C1orf87	chromosome 1 open reading frame 87	127795	https://www.ncbi.nlm.nih.gov/gene/?term=127795
SNX7	SNX7	sorting nexin 7	51375	https://www.ncbi.nlm.nih.gov/gene/?term=51375
HFM1	HFM1	HFM1, ATP dependent DNA helicase homolog	164045	https://www.ncbi.nlm.nih.gov/gene/?term=164045
BRINP3	BRINP3	BMP/retinoic acid inducible neural specific 3	339479	https://www.ncbi.nlm.nih.gov/gene/?term=339479
NUP133	NUP133	nucleoporin 133	55746	https://www.ncbi.nlm.nih.gov/gene/?term=55746
ZNF281	ZNF281	zinc finger protein 281	23528	https://www.ncbi.nlm.nih.gov/gene/?term=23528
ARPC5	ARPC5	actin related protein 2/3 complex subunit 5	10092	https://www.ncbi.nlm.nih.gov/gene/?term=10092
CADM3	CADM3	cell adhesion molecule 3	57863	https://www.ncbi.nlm.nih.gov/gene/?term=57863
OLFML2B	OLFML2B	olfactomedin like 2B	25903	https://www.ncbi.nlm.nih.gov/gene/?term=25903
C1orf74	C1orf74	chromosome 1 open reading frame 74	148304	https://www.ncbi.nlm.nih.gov/gene/?term=148304
TDRD5	TDRD5	tudor domain containing 5	163589	https://www.ncbi.nlm.nih.gov/gene/?term=163589
SNED1	SNED1	sushi, nidogen and EGF like domains 1	25992	https://www.ncbi.nlm.nih.gov/gene/?term=25992
CNST	CNST	consortin, connexin sorting protein	163882	https://www.ncbi.nlm.nih.gov/gene/?term=163882
MRPL55	MRPL55	mitochondrial ribosomal protein L55	128308	https://www.ncbi.nlm.nih.gov/gene/?term=128308
RFTN2	RFTN2	raftlin family member 2	130132	https://www.ncbi.nlm.nih.gov/gene/?term=130132
DISC1	DISC1	DISC1 scaffold protein	27185	https://www.ncbi.nlm.nih.gov/gene/?term=27185
WDCP	WDCP	WD repeat and coiled coil containing	80304	https://www.ncbi.nlm.nih.gov/gene/?term=80304
COQ8A	COQ8A	coenzyme Q8A	56997	https://www.ncbi.nlm.nih.gov/gene/?term=56997
CFAP221	CFAP221	cilia and flagella associated protein 221	200373	https://www.ncbi.nlm.nih.gov/gene/?term=200373
XIRP2	XIRP2	xin actin binding repeat containing 2	129446	https://www.ncbi.nlm.nih.gov/gene/?term=129446
RPRD2	RPRD2	regulation of nuclear pre-mRNA domain containing 2	23248	https://www.ncbi.nlm.nih.gov/gene/?term=23248
TDRD10	TDRD10	tudor domain containing 10	126668	https://www.ncbi.nlm.nih.gov/gene/?term=126668
GABRB1	GABRB1	gamma-aminobutyric acid type A receptor beta1 subunit	2560	https://www.ncbi.nlm.nih.gov/gene/?term=2560
HELQ	HELQ	helicase, POLQ like	113510	https://www.ncbi.nlm.nih.gov/gene/?term=113510
PBXIP1	PBXIP1	PBX homeobox interacting protein 1	57326	https://www.ncbi.nlm.nih.gov/gene/?term=57326
DCST2	DCST2	DC-STAMP domain containing 2	127579	https://www.ncbi.nlm.nih.gov/gene/?term=127579
EOGT	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase	285203	https://www.ncbi.nlm.nih.gov/gene/?term=285203
LMOD3	LMOD3	leiomodin 3	56203	https://www.ncbi.nlm.nih.gov/gene/?term=56203
TEX55	TEX55	testis expressed 55	152405	https://www.ncbi.nlm.nih.gov/gene/?term=152405
MAPK6	MAPK6	mitogen-activated protein kinase 6	5597	https://www.ncbi.nlm.nih.gov/gene/?term=5597
LMOD1	LMOD1	leiomodin 1	25802	https://www.ncbi.nlm.nih.gov/gene/?term=25802
RNF25	RNF25	ring finger protein 25	64320	https://www.ncbi.nlm.nih.gov/gene/?term=64320
NEK10	NEK10	NIMA related kinase 10	152110	https://www.ncbi.nlm.nih.gov/gene/?term=152110
CIP2A	CIP2A	cell proliferation regulating inhibitor of protein phosphatase 2A	57650	https://www.ncbi.nlm.nih.gov/gene/?term=57650
HDHD5	HDHD5	haloacid dehalogenase like hydrolase domain containing 5	27440	https://www.ncbi.nlm.nih.gov/gene/?term=27440
DPPA2	DPPA2	developmental pluripotency associated 2	151871	https://www.ncbi.nlm.nih.gov/gene/?term=151871
SGO2	SGO2	shugoshin 2	151246	https://www.ncbi.nlm.nih.gov/gene/?term=151246
SPTA1	SPTA1	spectrin alpha, erythrocytic 1	6708	https://www.ncbi.nlm.nih.gov/gene/?term=6708
CD200R1	CD200R1	CD200 receptor 1	131450	https://www.ncbi.nlm.nih.gov/gene/?term=131450
SPICE1	SPICE1	spindle and centriole associated protein 1	152185	https://www.ncbi.nlm.nih.gov/gene/?term=152185
CCDC191	CCDC191	coiled-coil domain containing 191	57577	https://www.ncbi.nlm.nih.gov/gene/?term=57577
CADPS	CADPS	calcium dependent secretion activator	8618	https://www.ncbi.nlm.nih.gov/gene/?term=8618
ATXN7	ATXN7	ataxin 7	6314	https://www.ncbi.nlm.nih.gov/gene/?term=6314
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ELP1	ELP1	elongator complex protein 1	8518	https://www.ncbi.nlm.nih.gov/gene/?term=8518
ABHD6	ABHD6	abhydrolase domain containing 6	57406	https://www.ncbi.nlm.nih.gov/gene/?term=57406
CCDC158	CCDC158	coiled-coil domain containing 158	339965	https://www.ncbi.nlm.nih.gov/gene/?term=339965
PTPN3	PTPN3	protein tyrosine phosphatase, non-receptor type 3	5774	https://www.ncbi.nlm.nih.gov/gene/?term=5774
TOPBP1	TOPBP1	DNA topoisomerase II binding protein 1	11073	https://www.ncbi.nlm.nih.gov/gene/?term=11073
PLB1	PLB1	phospholipase B1	151056	https://www.ncbi.nlm.nih.gov/gene/?term=151056
KIF15	KIF15	kinesin family member 15	56992	https://www.ncbi.nlm.nih.gov/gene/?term=56992
ZDHHC3	ZDHHC3	zinc finger DHHC-type containing 3	51304	https://www.ncbi.nlm.nih.gov/gene/?term=51304
CDCP1	CDCP1	CUB domain containing protein 1	64866	https://www.ncbi.nlm.nih.gov/gene/?term=64866
LRRC2	LRRC2	leucine rich repeat containing 2	79442	https://www.ncbi.nlm.nih.gov/gene/?term=79442
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	https://www.ncbi.nlm.nih.gov/gene/?term=151636
ZMYM6	ZMYM6	zinc finger MYM-type containing 6	9204	https://www.ncbi.nlm.nih.gov/gene/?term=9204
CFAP100	CFAP100	cilia and flagella associated protein 100	348807	https://www.ncbi.nlm.nih.gov/gene/?term=348807
SENP2	SENP2	SUMO specific peptidase 2	59343	https://www.ncbi.nlm.nih.gov/gene/?term=59343
IFT122	IFT122	intraflagellar transport 122	55764	https://www.ncbi.nlm.nih.gov/gene/?term=55764
TMEM260	TMEM260	transmembrane protein 260	54916	https://www.ncbi.nlm.nih.gov/gene/?term=54916
GNL3	GNL3	G protein nucleolar 3	26354	https://www.ncbi.nlm.nih.gov/gene/?term=26354
TASOR	TASOR	transcription activation suppressor	23272	https://www.ncbi.nlm.nih.gov/gene/?term=23272
ARHGEF3	ARHGEF3	Rho guanine nucleotide exchange factor 3	50650	https://www.ncbi.nlm.nih.gov/gene/?term=50650
SLBP	SLBP	stem-loop binding protein	7884	https://www.ncbi.nlm.nih.gov/gene/?term=7884
ZDHHC19	ZDHHC19	zinc finger DHHC-type containing 19	131540	https://www.ncbi.nlm.nih.gov/gene/?term=131540
MELTF	MELTF	melanotransferrin	4241	https://www.ncbi.nlm.nih.gov/gene/?term=4241
SGMS2	SGMS2	sphingomyelin synthase 2	166929	https://www.ncbi.nlm.nih.gov/gene/?term=166929
SLC9B2	SLC9B2	solute carrier family 9 member B2	133308	https://www.ncbi.nlm.nih.gov/gene/?term=133308
ATRIP	ATRIP	ATR interacting protein	84126	https://www.ncbi.nlm.nih.gov/gene/?term=84126
PRSS12	PRSS12	serine protease 12	8492	https://www.ncbi.nlm.nih.gov/gene/?term=8492
TMEM144	TMEM144	transmembrane protein 144	55314	https://www.ncbi.nlm.nih.gov/gene/?term=55314
ICE1	ICE1	interactor of little elongation complex ELL subunit 1	23379	https://www.ncbi.nlm.nih.gov/gene/?term=23379
SLC45A2	SLC45A2	solute carrier family 45 member 2	51151	https://www.ncbi.nlm.nih.gov/gene/?term=51151
ST6GALNAC1	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	55808	https://www.ncbi.nlm.nih.gov/gene/?term=55808
NDUFS4	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4	4724	https://www.ncbi.nlm.nih.gov/gene/?term=4724
ENPP6	ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6	133121	https://www.ncbi.nlm.nih.gov/gene/?term=133121
FRMPD1	FRMPD1	FERM and PDZ domain containing 1	22844	https://www.ncbi.nlm.nih.gov/gene/?term=22844
ERAP1	ERAP1	endoplasmic reticulum aminopeptidase 1	51752	https://www.ncbi.nlm.nih.gov/gene/?term=51752
GBA2	GBA2	glucosylceramidase beta 2	57704	https://www.ncbi.nlm.nih.gov/gene/?term=57704
TLR3	TLR3	toll like receptor 3	7098	https://www.ncbi.nlm.nih.gov/gene/?term=7098
CGAS	CGAS	cyclic GMP-AMP synthase	115004	https://www.ncbi.nlm.nih.gov/gene/?term=115004
SPATA48	SPATA48	spermatogenesis associated 48	100130988	https://www.ncbi.nlm.nih.gov/gene/?term=100130988
SYTL3	SYTL3	synaptotagmin like 3	94120	https://www.ncbi.nlm.nih.gov/gene/?term=94120
COL1A2	COL1A2	collagen type I alpha 2 chain	1278	https://www.ncbi.nlm.nih.gov/gene/?term=1278
C8orf48	C8orf48	chromosome 8 open reading frame 48	157773	https://www.ncbi.nlm.nih.gov/gene/?term=157773
SPIDR	SPIDR	scaffold protein involved in DNA repair	23514	https://www.ncbi.nlm.nih.gov/gene/?term=23514
PTPN21	PTPN21	protein tyrosine phosphatase, non-receptor type 21	11099	https://www.ncbi.nlm.nih.gov/gene/?term=11099
OXR1	OXR1	oxidation resistance 1	55074	https://www.ncbi.nlm.nih.gov/gene/?term=55074
PHAX	PHAX	phosphorylated adaptor for RNA export	51808	https://www.ncbi.nlm.nih.gov/gene/?term=51808
ALDH7A1	ALDH7A1	aldehyde dehydrogenase 7 family member A1	501	https://www.ncbi.nlm.nih.gov/gene/?term=501
TMEM67	TMEM67	transmembrane protein 67	91147	https://www.ncbi.nlm.nih.gov/gene/?term=91147
OSBPL3	OSBPL3	oxysterol binding protein like 3	26031	https://www.ncbi.nlm.nih.gov/gene/?term=26031
TMEM71	TMEM71	transmembrane protein 71	137835	https://www.ncbi.nlm.nih.gov/gene/?term=137835
KDM1B	KDM1B	lysine demethylase 1B	221656	https://www.ncbi.nlm.nih.gov/gene/?term=221656
KIF27	KIF27	kinesin family member 27	55582	https://www.ncbi.nlm.nih.gov/gene/?term=55582
ATP2B1	ATP2B1	ATPase plasma membrane Ca2+ transporting 1	490	https://www.ncbi.nlm.nih.gov/gene/?term=490
GAPVD1	GAPVD1	GTPase activating protein and VPS9 domains 1	26130	https://www.ncbi.nlm.nih.gov/gene/?term=26130
KBTBD6	KBTBD6	kelch repeat and BTB domain containing 6	89890	https://www.ncbi.nlm.nih.gov/gene/?term=89890
STOX1	STOX1	storkhead box 1	219736	https://www.ncbi.nlm.nih.gov/gene/?term=219736
ARHGEF40	ARHGEF40	Rho guanine nucleotide exchange factor 40	55701	https://www.ncbi.nlm.nih.gov/gene/?term=55701
CASP7	CASP7	caspase 7	840	https://www.ncbi.nlm.nih.gov/gene/?term=840
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	https://www.ncbi.nlm.nih.gov/gene/?term=79841
TC2N	TC2N	tandem C2 domains, nuclear	123036	https://www.ncbi.nlm.nih.gov/gene/?term=123036
SMCO2	SMCO2	single-pass membrane protein with coiled-coil domains 2	341346	https://www.ncbi.nlm.nih.gov/gene/?term=341346
GLB1L3	GLB1L3	galactosidase beta 1 like 3	112937	https://www.ncbi.nlm.nih.gov/gene/?term=112937
FBN1	FBN1	fibrillin 1	2200	https://www.ncbi.nlm.nih.gov/gene/?term=2200
BRD7	BRD7	bromodomain containing 7	29117	https://www.ncbi.nlm.nih.gov/gene/?term=29117
POLL	POLL	DNA polymerase lambda	27343	https://www.ncbi.nlm.nih.gov/gene/?term=27343
GABRB3	GABRB3	gamma-aminobutyric acid type A receptor beta3 subunit	2562	https://www.ncbi.nlm.nih.gov/gene/?term=2562
SGPL1	SGPL1	sphingosine-1-phosphate lyase 1	8879	https://www.ncbi.nlm.nih.gov/gene/?term=8879
TRIM44	TRIM44	tripartite motif containing 44	54765	https://www.ncbi.nlm.nih.gov/gene/?term=54765
ILK	ILK	integrin linked kinase	3611	https://www.ncbi.nlm.nih.gov/gene/?term=3611
TAF10	TAF10	TATA-box binding protein associated factor 10	6881	https://www.ncbi.nlm.nih.gov/gene/?term=6881
CYBRD1	CYBRD1	cytochrome b reductase 1	79901	https://www.ncbi.nlm.nih.gov/gene/?term=79901
CDH19	CDH19	cadherin 19	28513	https://www.ncbi.nlm.nih.gov/gene/?term=28513
WDR72	WDR72	WD repeat domain 72	256764	https://www.ncbi.nlm.nih.gov/gene/?term=256764
RNF169	RNF169	ring finger protein 169	254225	https://www.ncbi.nlm.nih.gov/gene/?term=254225
SLC6A15	SLC6A15	solute carrier family 6 member 15	55117	https://www.ncbi.nlm.nih.gov/gene/?term=55117
C16orf46	C16orf46	chromosome 16 open reading frame 46	123775	https://www.ncbi.nlm.nih.gov/gene/?term=123775
MCM7	MCM7	minichromosome maintenance complex component 7	4176	https://www.ncbi.nlm.nih.gov/gene/?term=4176
A2ML1	A2ML1	alpha-2-macroglobulin like 1	144568	https://www.ncbi.nlm.nih.gov/gene/?term=144568
PLEKHA7	PLEKHA7	pleckstrin homology domain containing A7	144100	https://www.ncbi.nlm.nih.gov/gene/?term=144100
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	https://www.ncbi.nlm.nih.gov/gene/?term=116285
SLFN5	SLFN5	schlafen family member 5	162394	https://www.ncbi.nlm.nih.gov/gene/?term=162394
ANKDD1A	ANKDD1A	ankyrin repeat and death domain containing 1A	348094	https://www.ncbi.nlm.nih.gov/gene/?term=348094
CLPX	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit	10845	https://www.ncbi.nlm.nih.gov/gene/?term=10845
ZBTB39	ZBTB39	zinc finger and BTB domain containing 39	9880	https://www.ncbi.nlm.nih.gov/gene/?term=9880
ELFN2	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2	114794	https://www.ncbi.nlm.nih.gov/gene/?term=114794
MS4A5	MS4A5	membrane spanning 4-domains A5	64232	https://www.ncbi.nlm.nih.gov/gene/?term=64232
CCDC178	CCDC178	coiled-coil domain containing 178	374864	https://www.ncbi.nlm.nih.gov/gene/?term=374864
SGSM1	SGSM1	small G protein signaling modulator 1	129049	https://www.ncbi.nlm.nih.gov/gene/?term=129049
GNGT2	GNGT2	G protein subunit gamma transducin 2	2793	https://www.ncbi.nlm.nih.gov/gene/?term=2793
TTC16	TTC16	tetratricopeptide repeat domain 16	158248	https://www.ncbi.nlm.nih.gov/gene/?term=158248
C15orf39	C15orf39	chromosome 15 open reading frame 39	56905	https://www.ncbi.nlm.nih.gov/gene/?term=56905
SP2	SP2	Sp2 transcription factor	6668	https://www.ncbi.nlm.nih.gov/gene/?term=6668
TBC1D2B	TBC1D2B	TBC1 domain family member 2B	23102	https://www.ncbi.nlm.nih.gov/gene/?term=23102
ENGASE	ENGASE	endo-beta-N-acetylglucosaminidase	64772	https://www.ncbi.nlm.nih.gov/gene/?term=64772
CD3D	CD3D	CD3d molecule	915	https://www.ncbi.nlm.nih.gov/gene/?term=915
OR51I1	OR51I1	olfactory receptor family 51 subfamily I member 1	390063	https://www.ncbi.nlm.nih.gov/gene/?term=390063
ZNF646	ZNF646	zinc finger protein 646	9726	https://www.ncbi.nlm.nih.gov/gene/?term=9726
LPO	LPO	lactoperoxidase	4025	https://www.ncbi.nlm.nih.gov/gene/?term=4025
HMMR	HMMR	hyaluronan mediated motility receptor	3161	https://www.ncbi.nlm.nih.gov/gene/?term=3161
TRHDE	TRHDE	thyrotropin releasing hormone degrading enzyme	29953	https://www.ncbi.nlm.nih.gov/gene/?term=29953
FCGR2B	FCGR2B	Fc fragment of IgG receptor IIb	2213	https://www.ncbi.nlm.nih.gov/gene/?term=2213
KLK5	KLK5	kallikrein related peptidase 5	25818	https://www.ncbi.nlm.nih.gov/gene/?term=25818
ACADVL	ACADVL	acyl-CoA dehydrogenase very long chain	37	https://www.ncbi.nlm.nih.gov/gene/?term=37
FBXW11	FBXW11	F-box and WD repeat domain containing 11	23291	https://www.ncbi.nlm.nih.gov/gene/?term=23291
KRT24	KRT24	keratin 24	192666	https://www.ncbi.nlm.nih.gov/gene/?term=192666
ZNF598	ZNF598	zinc finger protein 598	90850	https://www.ncbi.nlm.nih.gov/gene/?term=90850
ABCA3	ABCA3	ATP binding cassette subfamily A member 3	21	https://www.ncbi.nlm.nih.gov/gene/?term=21
NLRC3	NLRC3	NLR family CARD domain containing 3	197358	https://www.ncbi.nlm.nih.gov/gene/?term=197358
EVC	EVC	EvC ciliary complex subunit 1	2121	https://www.ncbi.nlm.nih.gov/gene/?term=2121
VWCE	VWCE	von Willebrand factor C and EGF domains	220001	https://www.ncbi.nlm.nih.gov/gene/?term=220001
BSCL2	BSCL2	BSCL2, seipin lipid droplet biogenesis associated	26580	https://www.ncbi.nlm.nih.gov/gene/?term=26580
SLC3A2	SLC3A2	solute carrier family 3 member 2	6520	https://www.ncbi.nlm.nih.gov/gene/?term=6520
C2CD3	C2CD3	C2 calcium dependent domain containing 3	26005	https://www.ncbi.nlm.nih.gov/gene/?term=26005
TRANK1	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	9881	https://www.ncbi.nlm.nih.gov/gene/?term=9881
TTC21A	TTC21A	tetratricopeptide repeat domain 21A	199223	https://www.ncbi.nlm.nih.gov/gene/?term=199223
ENTPD3	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3	956	https://www.ncbi.nlm.nih.gov/gene/?term=956
ULK4	ULK4	unc-51 like kinase 4	54986	https://www.ncbi.nlm.nih.gov/gene/?term=54986
NAALADL1	NAALADL1	N-acetylated alpha-linked acidic dipeptidase like 1	10004	https://www.ncbi.nlm.nih.gov/gene/?term=10004
SIDT1	SIDT1	SID1 transmembrane family member 1	54847	https://www.ncbi.nlm.nih.gov/gene/?term=54847
CCDC88B	CCDC88B	coiled-coil domain containing 88B	283234	https://www.ncbi.nlm.nih.gov/gene/?term=283234
SCARA3	SCARA3	scavenger receptor class A member 3	51435	https://www.ncbi.nlm.nih.gov/gene/?term=51435
SCARA5	SCARA5	scavenger receptor class A member 5	286133	https://www.ncbi.nlm.nih.gov/gene/?term=286133
COPS6	COPS6	COP9 signalosome subunit 6	10980	https://www.ncbi.nlm.nih.gov/gene/?term=10980
FAM83B	FAM83B	family with sequence similarity 83 member B	222584	https://www.ncbi.nlm.nih.gov/gene/?term=222584
THAP9	THAP9	THAP domain containing 9	79725	https://www.ncbi.nlm.nih.gov/gene/?term=79725
HOOK3	HOOK3	hook microtubule tethering protein 3	84376	https://www.ncbi.nlm.nih.gov/gene/?term=84376
LMBRD1	LMBRD1	LMBR1 domain containing 1	55788	https://www.ncbi.nlm.nih.gov/gene/?term=55788
PTGDR	PTGDR	prostaglandin D2 receptor	5729	https://www.ncbi.nlm.nih.gov/gene/?term=5729
MGAT2	MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	4247	https://www.ncbi.nlm.nih.gov/gene/?term=4247
MAP3K14	MAP3K14	mitogen-activated protein kinase kinase kinase 14	9020	https://www.ncbi.nlm.nih.gov/gene/?term=9020
