userId	geneSymbol	geneName	entrezgene	gLink
LRPAP1	LRPAP1	LDL receptor related protein associated protein 1	4043	https://www.ncbi.nlm.nih.gov/gene/?term=4043
FBXW12	FBXW12	F-box and WD repeat domain containing 12	285231	https://www.ncbi.nlm.nih.gov/gene/?term=285231
PPM1M	PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M	132160	https://www.ncbi.nlm.nih.gov/gene/?term=132160
ICE1	ICE1	interactor of little elongation complex ELL subunit 1	23379	https://www.ncbi.nlm.nih.gov/gene/?term=23379
OTUD4	OTUD4	OTU deubiquitinase 4	54726	https://www.ncbi.nlm.nih.gov/gene/?term=54726
FRMPD1	FRMPD1	FERM and PDZ domain containing 1	22844	https://www.ncbi.nlm.nih.gov/gene/?term=22844
ACSL6	ACSL6	acyl-CoA synthetase long chain family member 6	23305	https://www.ncbi.nlm.nih.gov/gene/?term=23305
CGAS	CGAS	cyclic GMP-AMP synthase	115004	https://www.ncbi.nlm.nih.gov/gene/?term=115004
C7orf57	C7orf57	chromosome 7 open reading frame 57	136288	https://www.ncbi.nlm.nih.gov/gene/?term=136288
SPIDR	SPIDR	scaffold protein involved in DNA repair	23514	https://www.ncbi.nlm.nih.gov/gene/?term=23514
TMUB1	TMUB1	transmembrane and ubiquitin like domain containing 1	83590	https://www.ncbi.nlm.nih.gov/gene/?term=83590
KIF27	KIF27	kinesin family member 27	55582	https://www.ncbi.nlm.nih.gov/gene/?term=55582
ARMC3	ARMC3	armadillo repeat containing 3	219681	https://www.ncbi.nlm.nih.gov/gene/?term=219681
BEND7	BEND7	BEN domain containing 7	222389	https://www.ncbi.nlm.nih.gov/gene/?term=222389
SEL1L	SEL1L	SEL1L, ERAD E3 ligase adaptor subunit	6400	https://www.ncbi.nlm.nih.gov/gene/?term=6400
C10orf82	C10orf82	chromosome 10 open reading frame 82	143379	https://www.ncbi.nlm.nih.gov/gene/?term=143379
OTOGL	OTOGL	otogelin like	283310	https://www.ncbi.nlm.nih.gov/gene/?term=283310
SMCO2	SMCO2	single-pass membrane protein with coiled-coil domains 2	341346	https://www.ncbi.nlm.nih.gov/gene/?term=341346
GLB1L3	GLB1L3	galactosidase beta 1 like 3	112937	https://www.ncbi.nlm.nih.gov/gene/?term=112937
POLL	POLL	DNA polymerase lambda	27343	https://www.ncbi.nlm.nih.gov/gene/?term=27343
SGPL1	SGPL1	sphingosine-1-phosphate lyase 1	8879	https://www.ncbi.nlm.nih.gov/gene/?term=8879
CPSF1	CPSF1	cleavage and polyadenylation specific factor 1	29894	https://www.ncbi.nlm.nih.gov/gene/?term=29894
CDH19	CDH19	cadherin 19	28513	https://www.ncbi.nlm.nih.gov/gene/?term=28513
WDR72	WDR72	WD repeat domain 72	256764	https://www.ncbi.nlm.nih.gov/gene/?term=256764
SLC6A15	SLC6A15	solute carrier family 6 member 15	55117	https://www.ncbi.nlm.nih.gov/gene/?term=55117
C16orf46	C16orf46	chromosome 16 open reading frame 46	123775	https://www.ncbi.nlm.nih.gov/gene/?term=123775
ZBTB39	ZBTB39	zinc finger and BTB domain containing 39	9880	https://www.ncbi.nlm.nih.gov/gene/?term=9880
STX3	STX3	syntaxin 3	6809	https://www.ncbi.nlm.nih.gov/gene/?term=6809
TTC16	TTC16	tetratricopeptide repeat domain 16	158248	https://www.ncbi.nlm.nih.gov/gene/?term=158248
TFRC	TFRC	transferrin receptor	7037	https://www.ncbi.nlm.nih.gov/gene/?term=7037
RNF214	RNF214	ring finger protein 214	257160	https://www.ncbi.nlm.nih.gov/gene/?term=257160
DPEP2	DPEP2	dipeptidase 2	64174	https://www.ncbi.nlm.nih.gov/gene/?term=64174
ZNF646	ZNF646	zinc finger protein 646	9726	https://www.ncbi.nlm.nih.gov/gene/?term=9726
GATAD2A	GATAD2A	GATA zinc finger domain containing 2A	54815	https://www.ncbi.nlm.nih.gov/gene/?term=54815
TRAPPC9	TRAPPC9	trafficking protein particle complex 9	83696	https://www.ncbi.nlm.nih.gov/gene/?term=83696
MFSD3	MFSD3	major facilitator superfamily domain containing 3	113655	https://www.ncbi.nlm.nih.gov/gene/?term=113655
CD320	CD320	CD320 molecule	51293	https://www.ncbi.nlm.nih.gov/gene/?term=51293
ABCA3	ABCA3	ATP binding cassette subfamily A member 3	21	https://www.ncbi.nlm.nih.gov/gene/?term=21
FTH1	FTH1	ferritin heavy chain 1	2495	https://www.ncbi.nlm.nih.gov/gene/?term=2495
ATG16L2	ATG16L2	autophagy related 16 like 2	89849	https://www.ncbi.nlm.nih.gov/gene/?term=89849
C2CD3	C2CD3	C2 calcium dependent domain containing 3	26005	https://www.ncbi.nlm.nih.gov/gene/?term=26005
TRANK1	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	9881	https://www.ncbi.nlm.nih.gov/gene/?term=9881
ULK4	ULK4	unc-51 like kinase 4	54986	https://www.ncbi.nlm.nih.gov/gene/?term=54986
NAALADL1	NAALADL1	N-acetylated alpha-linked acidic dipeptidase like 1	10004	https://www.ncbi.nlm.nih.gov/gene/?term=10004
FAM83B	FAM83B	family with sequence similarity 83 member B	222584	https://www.ncbi.nlm.nih.gov/gene/?term=222584
NT5DC2	NT5DC2	5'-nucleotidase domain containing 2	64943	https://www.ncbi.nlm.nih.gov/gene/?term=64943
ACOX2	ACOX2	acyl-CoA oxidase 2	8309	https://www.ncbi.nlm.nih.gov/gene/?term=8309
LAS1L	LAS1L	LAS1 like, ribosome biogenesis factor	81887	https://www.ncbi.nlm.nih.gov/gene/?term=81887
SCN11A	SCN11A	sodium voltage-gated channel alpha subunit 11	11280	https://www.ncbi.nlm.nih.gov/gene/?term=11280
FILIP1L	FILIP1L	filamin A interacting protein 1 like	11259	https://www.ncbi.nlm.nih.gov/gene/?term=11259
TAP1	TAP1	transporter 1, ATP binding cassette subfamily B member	6890	https://www.ncbi.nlm.nih.gov/gene/?term=6890
SCNN1B	SCNN1B	sodium channel epithelial 1 beta subunit	6338	https://www.ncbi.nlm.nih.gov/gene/?term=6338
HEXIM2	HEXIM2	HEXIM P-TEFb complex subunit 2	124790	https://www.ncbi.nlm.nih.gov/gene/?term=124790
SLC20A2	SLC20A2	solute carrier family 20 member 2	6575	https://www.ncbi.nlm.nih.gov/gene/?term=6575
VWA3B	VWA3B	von Willebrand factor A domain containing 3B	200403	https://www.ncbi.nlm.nih.gov/gene/?term=200403
KCTD19	KCTD19	potassium channel tetramerization domain containing 19	146212	https://www.ncbi.nlm.nih.gov/gene/?term=146212
IL7R	IL7R	interleukin 7 receptor	3575	https://www.ncbi.nlm.nih.gov/gene/?term=3575
ALPK1	ALPK1	alpha kinase 1	80216	https://www.ncbi.nlm.nih.gov/gene/?term=80216
TET2	TET2	tet methylcytosine dioxygenase 2	54790	https://www.ncbi.nlm.nih.gov/gene/?term=54790
TM4SF20	TM4SF20	transmembrane 4 L six family member 20	79853	https://www.ncbi.nlm.nih.gov/gene/?term=79853
UQCRFS1	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	7386	https://www.ncbi.nlm.nih.gov/gene/?term=7386
GSDMB	GSDMB	gasdermin B	55876	https://www.ncbi.nlm.nih.gov/gene/?term=55876
ZBBX	ZBBX	zinc finger B-box domain containing	79740	https://www.ncbi.nlm.nih.gov/gene/?term=79740
KDM5A	KDM5A	lysine demethylase 5A	5927	https://www.ncbi.nlm.nih.gov/gene/?term=5927
RGS14	RGS14	regulator of G protein signaling 14	10636	https://www.ncbi.nlm.nih.gov/gene/?term=10636
ABCB11	ABCB11	ATP binding cassette subfamily B member 11	8647	https://www.ncbi.nlm.nih.gov/gene/?term=8647
NMD3	NMD3	NMD3 ribosome export adaptor	51068	https://www.ncbi.nlm.nih.gov/gene/?term=51068
ADRB2	ADRB2	adrenoceptor beta 2	154	https://www.ncbi.nlm.nih.gov/gene/?term=154
B3GALNT1	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	8706	https://www.ncbi.nlm.nih.gov/gene/?term=8706
PTAFR	PTAFR	platelet activating factor receptor	5724	https://www.ncbi.nlm.nih.gov/gene/?term=5724
CXCL8	CXCL8	C-X-C motif chemokine ligand 8	3576	https://www.ncbi.nlm.nih.gov/gene/?term=3576
SCN9A	SCN9A	sodium voltage-gated channel alpha subunit 9	6335	https://www.ncbi.nlm.nih.gov/gene/?term=6335
ANTXR1	ANTXR1	ANTXR cell adhesion molecule 1	84168	https://www.ncbi.nlm.nih.gov/gene/?term=84168
CKAP2L	CKAP2L	cytoskeleton associated protein 2 like	150468	https://www.ncbi.nlm.nih.gov/gene/?term=150468
LUZP1	LUZP1	leucine zipper protein 1	7798	https://www.ncbi.nlm.nih.gov/gene/?term=7798
HEXD	HEXD	hexosaminidase D	284004	https://www.ncbi.nlm.nih.gov/gene/?term=284004
DRD5	DRD5	dopamine receptor D5	1816	https://www.ncbi.nlm.nih.gov/gene/?term=1816
BTD	BTD	biotinidase	686	https://www.ncbi.nlm.nih.gov/gene/?term=686
CLASP1	CLASP1	cytoplasmic linker associated protein 1	23332	https://www.ncbi.nlm.nih.gov/gene/?term=23332
TRIM56	TRIM56	tripartite motif containing 56	81844	https://www.ncbi.nlm.nih.gov/gene/?term=81844
ITGAM	ITGAM	integrin subunit alpha M	3684	https://www.ncbi.nlm.nih.gov/gene/?term=3684
NOTCH3	NOTCH3	notch receptor 3	4854	https://www.ncbi.nlm.nih.gov/gene/?term=4854
OTUD3	OTUD3	OTU deubiquitinase 3	23252	https://www.ncbi.nlm.nih.gov/gene/?term=23252
CHD3	CHD3	chromodomain helicase DNA binding protein 3	1107	https://www.ncbi.nlm.nih.gov/gene/?term=1107
SERPINA9	SERPINA9	serpin family A member 9	327657	https://www.ncbi.nlm.nih.gov/gene/?term=327657
SIMC1	SIMC1	SUMO interacting motifs containing 1	375484	https://www.ncbi.nlm.nih.gov/gene/?term=375484
CDHR2	CDHR2	cadherin related family member 2	54825	https://www.ncbi.nlm.nih.gov/gene/?term=54825
NANP	NANP	N-acetylneuraminic acid phosphatase	140838	https://www.ncbi.nlm.nih.gov/gene/?term=140838
FAM161A	FAM161A	FAM161A, centrosomal protein	84140	https://www.ncbi.nlm.nih.gov/gene/?term=84140
HSPB2	HSPB2	heat shock protein family B (small) member 2	3316	https://www.ncbi.nlm.nih.gov/gene/?term=3316
ATP2A3	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3	489	https://www.ncbi.nlm.nih.gov/gene/?term=489
NFRKB	NFRKB	nuclear factor related to kappaB binding protein	4798	https://www.ncbi.nlm.nih.gov/gene/?term=4798
FOS	FOS	Fos proto-oncogene, AP-1 transcription factor subunit	2353	https://www.ncbi.nlm.nih.gov/gene/?term=2353
TCAF2	TCAF2	TRPM8 channel associated factor 2	285966	https://www.ncbi.nlm.nih.gov/gene/?term=285966
SLC30A1	SLC30A1	solute carrier family 30 member 1	7779	https://www.ncbi.nlm.nih.gov/gene/?term=7779
DCLK2	DCLK2	doublecortin like kinase 2	166614	https://www.ncbi.nlm.nih.gov/gene/?term=166614
KRT86	KRT86	keratin 86	3892	https://www.ncbi.nlm.nih.gov/gene/?term=3892
KRT72	KRT72	keratin 72	140807	https://www.ncbi.nlm.nih.gov/gene/?term=140807
NUDT9	NUDT9	nudix hydrolase 9	53343	https://www.ncbi.nlm.nih.gov/gene/?term=53343
SLC24A1	SLC24A1	solute carrier family 24 member 1	9187	https://www.ncbi.nlm.nih.gov/gene/?term=9187
ZNF16	ZNF16	zinc finger protein 16	7564	https://www.ncbi.nlm.nih.gov/gene/?term=7564
RASA4B	RASA4B	RAS p21 protein activator 4B	100271927	https://www.ncbi.nlm.nih.gov/gene/?term=100271927
KIAA0232	KIAA0232	KIAA0232	9778	https://www.ncbi.nlm.nih.gov/gene/?term=9778
PKHD1	PKHD1	PKHD1, fibrocystin/polyductin	5314	https://www.ncbi.nlm.nih.gov/gene/?term=5314
CEACAM3	CEACAM3	carcinoembryonic antigen related cell adhesion molecule 3	1084	https://www.ncbi.nlm.nih.gov/gene/?term=1084
DCDC1	DCDC1	doublecortin domain containing 1	341019	https://www.ncbi.nlm.nih.gov/gene/?term=341019
PATE1	PATE1	prostate and testis expressed 1	160065	https://www.ncbi.nlm.nih.gov/gene/?term=160065
C11orf24	C11orf24	chromosome 11 open reading frame 24	53838	https://www.ncbi.nlm.nih.gov/gene/?term=53838
ALK	ALK	ALK receptor tyrosine kinase	238	https://www.ncbi.nlm.nih.gov/gene/?term=238
INSR	INSR	insulin receptor	3643	https://www.ncbi.nlm.nih.gov/gene/?term=3643
CDC42BPG	CDC42BPG	CDC42 binding protein kinase gamma	55561	https://www.ncbi.nlm.nih.gov/gene/?term=55561
GAA	GAA	glucosidase alpha, acid	2548	https://www.ncbi.nlm.nih.gov/gene/?term=2548
CHD7	CHD7	chromodomain helicase DNA binding protein 7	55636	https://www.ncbi.nlm.nih.gov/gene/?term=55636
KRT15	KRT15	keratin 15	3866	https://www.ncbi.nlm.nih.gov/gene/?term=3866
KRT38	KRT38	keratin 38	8687	https://www.ncbi.nlm.nih.gov/gene/?term=8687
NLRP5	NLRP5	NLR family pyrin domain containing 5	126206	https://www.ncbi.nlm.nih.gov/gene/?term=126206
FGB	FGB	fibrinogen beta chain	2244	https://www.ncbi.nlm.nih.gov/gene/?term=2244
PLRG1	PLRG1	pleiotropic regulator 1	5356	https://www.ncbi.nlm.nih.gov/gene/?term=5356
ANO5	ANO5	anoctamin 5	203859	https://www.ncbi.nlm.nih.gov/gene/?term=203859
LRRC34	LRRC34	leucine rich repeat containing 34	151827	https://www.ncbi.nlm.nih.gov/gene/?term=151827
WDR87	WDR87	WD repeat domain 87	83889	https://www.ncbi.nlm.nih.gov/gene/?term=83889
METTL18	METTL18	methyltransferase like 18	92342	https://www.ncbi.nlm.nih.gov/gene/?term=92342
CFAP46	CFAP46	cilia and flagella associated protein 46	54777	https://www.ncbi.nlm.nih.gov/gene/?term=54777
MLLT3	MLLT3	MLLT3, super elongation complex subunit	4300	https://www.ncbi.nlm.nih.gov/gene/?term=4300
TRAPPC12	TRAPPC12	trafficking protein particle complex 12	51112	https://www.ncbi.nlm.nih.gov/gene/?term=51112
KLF17	KLF17	Kruppel like factor 17	128209	https://www.ncbi.nlm.nih.gov/gene/?term=128209
CYP4F11	CYP4F11	cytochrome P450 family 4 subfamily F member 11	57834	https://www.ncbi.nlm.nih.gov/gene/?term=57834
SCG2	SCG2	secretogranin II	7857	https://www.ncbi.nlm.nih.gov/gene/?term=7857
DRC3	DRC3	dynein regulatory complex subunit 3	83450	https://www.ncbi.nlm.nih.gov/gene/?term=83450
GAP43	GAP43	growth associated protein 43	2596	https://www.ncbi.nlm.nih.gov/gene/?term=2596
KRCC1	KRCC1	lysine rich coiled-coil 1	51315	https://www.ncbi.nlm.nih.gov/gene/?term=51315
SLC9C1	SLC9C1	solute carrier family 9 member C1	285335	https://www.ncbi.nlm.nih.gov/gene/?term=285335
RASAL2	RASAL2	RAS protein activator like 2	9462	https://www.ncbi.nlm.nih.gov/gene/?term=9462
CCL11	CCL11	C-C motif chemokine ligand 11	6356	https://www.ncbi.nlm.nih.gov/gene/?term=6356
PAIP1	PAIP1	poly(A) binding protein interacting protein 1	10605	https://www.ncbi.nlm.nih.gov/gene/?term=10605
C5orf34	C5orf34	chromosome 5 open reading frame 34	375444	https://www.ncbi.nlm.nih.gov/gene/?term=375444
MARK3	MARK3	microtubule affinity regulating kinase 3	4140	https://www.ncbi.nlm.nih.gov/gene/?term=4140
TP53RK	TP53RK	TP53 regulating kinase	112858	https://www.ncbi.nlm.nih.gov/gene/?term=112858
FNDC3B	FNDC3B	fibronectin type III domain containing 3B	64778	https://www.ncbi.nlm.nih.gov/gene/?term=64778
EFCAB3	EFCAB3	EF-hand calcium binding domain 3	146779	https://www.ncbi.nlm.nih.gov/gene/?term=146779
FRYL	FRYL	FRY like transcription coactivator	285527	https://www.ncbi.nlm.nih.gov/gene/?term=285527
WASHC2C	WASHC2C	WASH complex subunit 2C	253725	https://www.ncbi.nlm.nih.gov/gene/?term=253725
MUS81	MUS81	MUS81 structure-specific endonuclease subunit	80198	https://www.ncbi.nlm.nih.gov/gene/?term=80198
COL6A5	COL6A5	collagen type VI alpha 5 chain	256076	https://www.ncbi.nlm.nih.gov/gene/?term=256076
EFCAB12	EFCAB12	EF-hand calcium binding domain 12	90288	https://www.ncbi.nlm.nih.gov/gene/?term=90288
PLD1	PLD1	phospholipase D1	5337	https://www.ncbi.nlm.nih.gov/gene/?term=5337
DCP2	DCP2	decapping mRNA 2	167227	https://www.ncbi.nlm.nih.gov/gene/?term=167227
CYP7B1	CYP7B1	cytochrome P450 family 7 subfamily B member 1	9420	https://www.ncbi.nlm.nih.gov/gene/?term=9420
ATP12A	ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit	479	https://www.ncbi.nlm.nih.gov/gene/?term=479
SSH3	SSH3	slingshot protein phosphatase 3	54961	https://www.ncbi.nlm.nih.gov/gene/?term=54961
PDP2	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	57546	https://www.ncbi.nlm.nih.gov/gene/?term=57546
WDR62	WDR62	WD repeat domain 62	284403	https://www.ncbi.nlm.nih.gov/gene/?term=284403
SH3RF3	SH3RF3	SH3 domain containing ring finger 3	344558	https://www.ncbi.nlm.nih.gov/gene/?term=344558
PARP14	PARP14	poly(ADP-ribose) polymerase family member 14	54625	https://www.ncbi.nlm.nih.gov/gene/?term=54625
MFSD4B	MFSD4B	major facilitator superfamily domain containing 4B	91749	https://www.ncbi.nlm.nih.gov/gene/?term=91749
MMRN2	MMRN2	multimerin 2	79812	https://www.ncbi.nlm.nih.gov/gene/?term=79812
ZBTB21	ZBTB21	zinc finger and BTB domain containing 21	49854	https://www.ncbi.nlm.nih.gov/gene/?term=49854
NDNF	NDNF	neuron derived neurotrophic factor	79625	https://www.ncbi.nlm.nih.gov/gene/?term=79625
IQCF1	IQCF1	IQ motif containing F1	132141	https://www.ncbi.nlm.nih.gov/gene/?term=132141
KIFAP3	KIFAP3	kinesin associated protein 3	22920	https://www.ncbi.nlm.nih.gov/gene/?term=22920
EHBP1L1	EHBP1L1	EH domain binding protein 1 like 1	254102	https://www.ncbi.nlm.nih.gov/gene/?term=254102
PEAK1	PEAK1	pseudopodium enriched atypical kinase 1	79834	https://www.ncbi.nlm.nih.gov/gene/?term=79834
MST1	MST1	macrophage stimulating 1	4485	https://www.ncbi.nlm.nih.gov/gene/?term=4485
CSPG4	CSPG4	chondroitin sulfate proteoglycan 4	1464	https://www.ncbi.nlm.nih.gov/gene/?term=1464
NABP1	NABP1	nucleic acid binding protein 1	64859	https://www.ncbi.nlm.nih.gov/gene/?term=64859
CCR9	CCR9	C-C motif chemokine receptor 9	10803	https://www.ncbi.nlm.nih.gov/gene/?term=10803
PC	PC	pyruvate carboxylase	5091	https://www.ncbi.nlm.nih.gov/gene/?term=5091
SCAI	SCAI	suppressor of cancer cell invasion	286205	https://www.ncbi.nlm.nih.gov/gene/?term=286205
GPRC6A	GPRC6A	G protein-coupled receptor class C group 6 member A	222545	https://www.ncbi.nlm.nih.gov/gene/?term=222545
BCLAF3	BCLAF3	BCLAF1 and THRAP3 family member 3	256643	https://www.ncbi.nlm.nih.gov/gene/?term=256643
MLH1	MLH1	mutL homolog 1	4292	https://www.ncbi.nlm.nih.gov/gene/?term=4292
NET1	NET1	neuroepithelial cell transforming 1	10276	https://www.ncbi.nlm.nih.gov/gene/?term=10276
HOXB2	HOXB2	homeobox B2	3212	https://www.ncbi.nlm.nih.gov/gene/?term=3212
LRRC63	LRRC63	leucine rich repeat containing 63	220416	https://www.ncbi.nlm.nih.gov/gene/?term=220416
C9orf131	C9orf131	chromosome 9 open reading frame 131	138724	https://www.ncbi.nlm.nih.gov/gene/?term=138724
SELP	SELP	selectin P	6403	https://www.ncbi.nlm.nih.gov/gene/?term=6403
PIGG	PIGG	phosphatidylinositol glycan anchor biosynthesis class G	54872	https://www.ncbi.nlm.nih.gov/gene/?term=54872
ZHX3	ZHX3	zinc fingers and homeoboxes 3	23051	https://www.ncbi.nlm.nih.gov/gene/?term=23051
EXO1	EXO1	exonuclease 1	9156	https://www.ncbi.nlm.nih.gov/gene/?term=9156
ANKRD13A	ANKRD13A	ankyrin repeat domain 13A	88455	https://www.ncbi.nlm.nih.gov/gene/?term=88455
ACACB	ACACB	acetyl-CoA carboxylase beta	32	https://www.ncbi.nlm.nih.gov/gene/?term=32
IL20RB	IL20RB	interleukin 20 receptor subunit beta	53833	https://www.ncbi.nlm.nih.gov/gene/?term=53833
NPAS4	NPAS4	neuronal PAS domain protein 4	266743	https://www.ncbi.nlm.nih.gov/gene/?term=266743
OR7D4	OR7D4	olfactory receptor family 7 subfamily D member 4	125958	https://www.ncbi.nlm.nih.gov/gene/?term=125958
RESF1	RESF1	retroelement silencing factor 1	55196	https://www.ncbi.nlm.nih.gov/gene/?term=55196
ATR	ATR	ATR serine/threonine kinase	545	https://www.ncbi.nlm.nih.gov/gene/?term=545
VCPIP1	VCPIP1	valosin containing protein interacting protein 1	80124	https://www.ncbi.nlm.nih.gov/gene/?term=80124
PACS1	PACS1	phosphofurin acidic cluster sorting protein 1	55690	https://www.ncbi.nlm.nih.gov/gene/?term=55690
CKAP5	CKAP5	cytoskeleton associated protein 5	9793	https://www.ncbi.nlm.nih.gov/gene/?term=9793
VWA3A	VWA3A	von Willebrand factor A domain containing 3A	146177	https://www.ncbi.nlm.nih.gov/gene/?term=146177
ARL10	ARL10	ADP ribosylation factor like GTPase 10	285598	https://www.ncbi.nlm.nih.gov/gene/?term=285598
DGKD	DGKD	diacylglycerol kinase delta	8527	https://www.ncbi.nlm.nih.gov/gene/?term=8527
PCSK1	PCSK1	proprotein convertase subtilisin/kexin type 1	5122	https://www.ncbi.nlm.nih.gov/gene/?term=5122
CCDC14	CCDC14	coiled-coil domain containing 14	64770	https://www.ncbi.nlm.nih.gov/gene/?term=64770
DPP10	DPP10	dipeptidyl peptidase like 10	57628	https://www.ncbi.nlm.nih.gov/gene/?term=57628
