userId	geneSymbol	geneName	entrezgene	gLink
BOC	BOC	BOC cell adhesion associated, oncogene regulated	91653	https://www.ncbi.nlm.nih.gov/gene/?term=91653
BPIFA2	BPIFA2	BPI fold containing family A member 2	140683	https://www.ncbi.nlm.nih.gov/gene/?term=140683
BRD9	BRD9	bromodomain containing 9	65980	https://www.ncbi.nlm.nih.gov/gene/?term=65980
BRDT	BRDT	bromodomain testis associated	676	https://www.ncbi.nlm.nih.gov/gene/?term=676
BRK1	BRK1	BRICK1, SCAR/WAVE actin nucleating complex subunit	55845	https://www.ncbi.nlm.nih.gov/gene/?term=55845
BSG	BSG	basigin (Ok blood group)	682	https://www.ncbi.nlm.nih.gov/gene/?term=682
BSPH1	BSPH1	binder of sperm protein homolog 1	100131137	https://www.ncbi.nlm.nih.gov/gene/?term=100131137
BTBD18	BTBD18	BTB domain containing 18	643376	https://www.ncbi.nlm.nih.gov/gene/?term=643376
BTN1A1	BTN1A1	butyrophilin subfamily 1 member A1	696	https://www.ncbi.nlm.nih.gov/gene/?term=696
BTN3A3	BTN3A3	butyrophilin subfamily 3 member A3	10384	https://www.ncbi.nlm.nih.gov/gene/?term=10384
BUD13	BUD13	BUD13 homolog	84811	https://www.ncbi.nlm.nih.gov/gene/?term=84811
C10orf120	C10orf120	chromosome 10 open reading frame 120	399814	https://www.ncbi.nlm.nih.gov/gene/?term=399814
C19orf53	C19orf53	chromosome 19 open reading frame 53	28974	https://www.ncbi.nlm.nih.gov/gene/?term=28974
C1D	C1D	C1D nuclear receptor corepressor	10438	https://www.ncbi.nlm.nih.gov/gene/?term=10438
C1GALT1	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	56913	https://www.ncbi.nlm.nih.gov/gene/?term=56913
C1orf43	C1orf43	chromosome 1 open reading frame 43	25912	https://www.ncbi.nlm.nih.gov/gene/?term=25912
C20orf173	C20orf173	chromosome 20 open reading frame 173	140873	https://www.ncbi.nlm.nih.gov/gene/?term=140873
C2orf16	C2orf16	chromosome 2 open reading frame 16	84226	https://www.ncbi.nlm.nih.gov/gene/?term=84226
C2orf78	C2orf78	chromosome 2 open reading frame 78	388960	https://www.ncbi.nlm.nih.gov/gene/?term=388960
C3	C3	complement C3	718	https://www.ncbi.nlm.nih.gov/gene/?term=718
C3orf20	C3orf20	chromosome 3 open reading frame 20	84077	https://www.ncbi.nlm.nih.gov/gene/?term=84077
C6orf58	C6orf58	chromosome 6 open reading frame 58	352999	https://www.ncbi.nlm.nih.gov/gene/?term=352999
CAAP1	CAAP1	caspase activity and apoptosis inhibitor 1	79886	https://www.ncbi.nlm.nih.gov/gene/?term=79886
CACNA1H	CACNA1H	calcium voltage-gated channel subunit alpha1 H	8912	https://www.ncbi.nlm.nih.gov/gene/?term=8912
CACTIN	CACTIN	cactin, spliceosome C complex subunit	58509	https://www.ncbi.nlm.nih.gov/gene/?term=58509
CALCB	CALCB	calcitonin related polypeptide beta	797	https://www.ncbi.nlm.nih.gov/gene/?term=797
CALM1	CALM1	calmodulin 1	801	https://www.ncbi.nlm.nih.gov/gene/?term=801
CAMP	CAMP	cathelicidin antimicrobial peptide	820	https://www.ncbi.nlm.nih.gov/gene/?term=820
CAPG	CAPG	capping actin protein, gelsolin like	822	https://www.ncbi.nlm.nih.gov/gene/?term=822
CAPZB	CAPZB	capping actin protein of muscle Z-line subunit beta	832	https://www.ncbi.nlm.nih.gov/gene/?term=832
CARM1	CARM1	coactivator associated arginine methyltransferase 1	10498	https://www.ncbi.nlm.nih.gov/gene/?term=10498
CASP1	CASP1	caspase 1	834	https://www.ncbi.nlm.nih.gov/gene/?term=834
CASP14	CASP14	caspase 14	23581	https://www.ncbi.nlm.nih.gov/gene/?term=23581
CASP4	CASP4	caspase 4	837	https://www.ncbi.nlm.nih.gov/gene/?term=837
CASP8AP2	CASP8AP2	caspase 8 associated protein 2	9994	https://www.ncbi.nlm.nih.gov/gene/?term=9994
CAT	CAT	catalase	847	https://www.ncbi.nlm.nih.gov/gene/?term=847
CBR1	CBR1	carbonyl reductase 1	873	https://www.ncbi.nlm.nih.gov/gene/?term=873
CCDC121	CCDC121	coiled-coil domain containing 121	79635	https://www.ncbi.nlm.nih.gov/gene/?term=79635
CCDC15	CCDC15	coiled-coil domain containing 15	80071	https://www.ncbi.nlm.nih.gov/gene/?term=80071
CCDC43	CCDC43	coiled-coil domain containing 43	124808	https://www.ncbi.nlm.nih.gov/gene/?term=124808
CCDC7	CCDC7	coiled-coil domain containing 7	79741	https://www.ncbi.nlm.nih.gov/gene/?term=79741
CCDC88A	CCDC88A	coiled-coil domain containing 88A	55704	https://www.ncbi.nlm.nih.gov/gene/?term=55704
CCDC88C	CCDC88C	coiled-coil domain containing 88C	440193	https://www.ncbi.nlm.nih.gov/gene/?term=440193
CCNYL1	CCNYL1	cyclin Y like 1	151195	https://www.ncbi.nlm.nih.gov/gene/?term=151195
CCT5	CCT5	chaperonin containing TCP1 subunit 5	22948	https://www.ncbi.nlm.nih.gov/gene/?term=22948
CD163	CD163	CD163 molecule	9332	https://www.ncbi.nlm.nih.gov/gene/?term=9332
CD1A	CD1A	CD1a molecule	909	https://www.ncbi.nlm.nih.gov/gene/?term=909
CD300C	CD300C	CD300c molecule	10871	https://www.ncbi.nlm.nih.gov/gene/?term=10871
CD300LB	CD300LB	CD300 molecule like family member b	124599	https://www.ncbi.nlm.nih.gov/gene/?term=124599
CD46	CD46	CD46 molecule	4179	https://www.ncbi.nlm.nih.gov/gene/?term=4179
CD47	CD47	CD47 molecule	961	https://www.ncbi.nlm.nih.gov/gene/?term=961
CD8A	CD8A	CD8a molecule	925	https://www.ncbi.nlm.nih.gov/gene/?term=925
CD8B	CD8B	CD8b molecule	926	https://www.ncbi.nlm.nih.gov/gene/?term=926
CD8B2	CD8B2	CD8b2 molecule	927	https://www.ncbi.nlm.nih.gov/gene/?term=927
CDC25A	CDC25A	cell division cycle 25A	993	https://www.ncbi.nlm.nih.gov/gene/?term=993
CDC34	CDC34	cell division cycle 34	997	https://www.ncbi.nlm.nih.gov/gene/?term=997
CDC73	CDC73	cell division cycle 73	79577	https://www.ncbi.nlm.nih.gov/gene/?term=79577
CDH16	CDH16	cadherin 16	1014	https://www.ncbi.nlm.nih.gov/gene/?term=1014
CDHR3	CDHR3	cadherin related family member 3	222256	https://www.ncbi.nlm.nih.gov/gene/?term=222256
CDK2AP1	CDK2AP1	cyclin dependent kinase 2 associated protein 1	8099	https://www.ncbi.nlm.nih.gov/gene/?term=8099
CDK4	CDK4	cyclin dependent kinase 4	1019	https://www.ncbi.nlm.nih.gov/gene/?term=1019
CDK9	CDK9	cyclin dependent kinase 9	1025	https://www.ncbi.nlm.nih.gov/gene/?term=1025
CDKAL1	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1	54901	https://www.ncbi.nlm.nih.gov/gene/?term=54901
CDKN2AIPNL	CDKN2AIPNL	CDKN2A interacting protein N-terminal like	91368	https://www.ncbi.nlm.nih.gov/gene/?term=91368
CDR2	CDR2	cerebellar degeneration related protein 2	1039	https://www.ncbi.nlm.nih.gov/gene/?term=1039
CDRT15L2	CDRT15L2	CMT1A duplicated region transcript 15 like 2	256223	https://www.ncbi.nlm.nih.gov/gene/?term=256223
CEACAM1	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1	634	https://www.ncbi.nlm.nih.gov/gene/?term=634
CEACAM21	CEACAM21	carcinoembryonic antigen related cell adhesion molecule 21	90273	https://www.ncbi.nlm.nih.gov/gene/?term=90273
CEL	CEL	carboxyl ester lipase	1056	https://www.ncbi.nlm.nih.gov/gene/?term=1056
CELA2A	CELA2A	chymotrypsin like elastase family member 2A	63036	https://www.ncbi.nlm.nih.gov/gene/?term=63036
CENPJ	CENPJ	centromere protein J	55835	https://www.ncbi.nlm.nih.gov/gene/?term=55835
CENPS	CENPS	centromere protein S	378708	https://www.ncbi.nlm.nih.gov/gene/?term=378708
CEP19	CEP19	centrosomal protein 19	84984	https://www.ncbi.nlm.nih.gov/gene/?term=84984
CES1	CES1	carboxylesterase 1	1066	https://www.ncbi.nlm.nih.gov/gene/?term=1066
CETN1	CETN1	centrin 1	1068	https://www.ncbi.nlm.nih.gov/gene/?term=1068
CFH	CFH	complement factor H	3075	https://www.ncbi.nlm.nih.gov/gene/?term=3075
CFHR4	CFHR4	complement factor H related 4	10877	https://www.ncbi.nlm.nih.gov/gene/?term=10877
CFL1	CFL1	cofilin 1	1072	https://www.ncbi.nlm.nih.gov/gene/?term=1072
CHCHD4	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4	131474	https://www.ncbi.nlm.nih.gov/gene/?term=131474
CHIA	CHIA	chitinase, acidic	27159	https://www.ncbi.nlm.nih.gov/gene/?term=27159
CKAP2	CKAP2	cytoskeleton associated protein 2	26586	https://www.ncbi.nlm.nih.gov/gene/?term=26586
CLASP1	CLASP1	cytoplasmic linker associated protein 1	23332	https://www.ncbi.nlm.nih.gov/gene/?term=23332
CLC	CLC	Charcot-Leyden crystal galectin	1178	https://www.ncbi.nlm.nih.gov/gene/?term=1178
CLCA1	CLCA1	chloride channel accessory 1	1179	https://www.ncbi.nlm.nih.gov/gene/?term=1179
CLCA4	CLCA4	chloride channel accessory 4	22802	https://www.ncbi.nlm.nih.gov/gene/?term=22802
CLDN7	CLDN7	claudin 7	1366	https://www.ncbi.nlm.nih.gov/gene/?term=1366
CLEC10A	CLEC10A	C-type lectin domain containing 10A	10462	https://www.ncbi.nlm.nih.gov/gene/?term=10462
CLEC12B	CLEC12B	C-type lectin domain family 12 member B	387837	https://www.ncbi.nlm.nih.gov/gene/?term=387837
CLP1	CLP1	cleavage and polyadenylation factor I subunit 1	10978	https://www.ncbi.nlm.nih.gov/gene/?term=10978
CMA1	CMA1	chymase 1	1215	https://www.ncbi.nlm.nih.gov/gene/?term=1215
CNBD2	CNBD2	cyclic nucleotide binding domain containing 2	140894	https://www.ncbi.nlm.nih.gov/gene/?term=140894
CNNM4	CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4	26504	https://www.ncbi.nlm.nih.gov/gene/?term=26504
COL6A5	COL6A5	collagen type VI alpha 5 chain	256076	https://www.ncbi.nlm.nih.gov/gene/?term=256076
COL6A6	COL6A6	collagen type VI alpha 6 chain	131873	https://www.ncbi.nlm.nih.gov/gene/?term=131873
COLEC12	COLEC12	collectin subfamily member 12	81035	https://www.ncbi.nlm.nih.gov/gene/?term=81035
COMMD6	COMMD6	COMM domain containing 6	170622	https://www.ncbi.nlm.nih.gov/gene/?term=170622
COX6A1	COX6A1	cytochrome c oxidase subunit 6A1	1337	https://www.ncbi.nlm.nih.gov/gene/?term=1337
COX8A	COX8A	cytochrome c oxidase subunit 8A	1351	https://www.ncbi.nlm.nih.gov/gene/?term=1351
CP	CP	ceruloplasmin	1356	https://www.ncbi.nlm.nih.gov/gene/?term=1356
CPSF6	CPSF6	cleavage and polyadenylation specific factor 6	11052	https://www.ncbi.nlm.nih.gov/gene/?term=11052
CR1	CR1	complement C3b/C4b receptor 1 (Knops blood group)	1378	https://www.ncbi.nlm.nih.gov/gene/?term=1378
CR2	CR2	complement C3d receptor 2	1380	https://www.ncbi.nlm.nih.gov/gene/?term=1380
CREBBP	CREBBP	CREB binding protein	1387	https://www.ncbi.nlm.nih.gov/gene/?term=1387
CRISP2	CRISP2	cysteine rich secretory protein 2	7180	https://www.ncbi.nlm.nih.gov/gene/?term=7180
CRYZ	CRYZ	crystallin zeta	1429	https://www.ncbi.nlm.nih.gov/gene/?term=1429
CSAD	CSAD	cysteine sulfinic acid decarboxylase	51380	https://www.ncbi.nlm.nih.gov/gene/?term=51380
CSDE1	CSDE1	cold shock domain containing E1	7812	https://www.ncbi.nlm.nih.gov/gene/?term=7812
CSNK1A1	CSNK1A1	casein kinase 1 alpha 1	1452	https://www.ncbi.nlm.nih.gov/gene/?term=1452
CSNK2A1	CSNK2A1	casein kinase 2 alpha 1	1457	https://www.ncbi.nlm.nih.gov/gene/?term=1457
CSRNP3	CSRNP3	cysteine and serine rich nuclear protein 3	80034	https://www.ncbi.nlm.nih.gov/gene/?term=80034
CST8	CST8	cystatin 8	10047	https://www.ncbi.nlm.nih.gov/gene/?term=10047
CTAGE15	CTAGE15	CTAGE family member 15	441294	https://www.ncbi.nlm.nih.gov/gene/?term=441294
CTBP1	CTBP1	C-terminal binding protein 1	1487	https://www.ncbi.nlm.nih.gov/gene/?term=1487
CTNNA2	CTNNA2	catenin alpha 2	1496	https://www.ncbi.nlm.nih.gov/gene/?term=1496
CTRB1	CTRB1	chymotrypsinogen B1	1504	https://www.ncbi.nlm.nih.gov/gene/?term=1504
CTSG	CTSG	cathepsin G	1511	https://www.ncbi.nlm.nih.gov/gene/?term=1511
CTSL	CTSL	cathepsin L	1514	https://www.ncbi.nlm.nih.gov/gene/?term=1514
CTSV	CTSV	cathepsin V	1515	https://www.ncbi.nlm.nih.gov/gene/?term=1515
CUL1	CUL1	cullin 1	8454	https://www.ncbi.nlm.nih.gov/gene/?term=8454
CUX1	CUX1	cut like homeobox 1	1523	https://www.ncbi.nlm.nih.gov/gene/?term=1523
CWC15	CWC15	CWC15 spliceosome associated protein homolog	51503	https://www.ncbi.nlm.nih.gov/gene/?term=51503
CYP1A1	CYP1A1	cytochrome P450 family 1 subfamily A member 1	1543	https://www.ncbi.nlm.nih.gov/gene/?term=1543
CYP2B6	CYP2B6	cytochrome P450 family 2 subfamily B member 6	1555	https://www.ncbi.nlm.nih.gov/gene/?term=1555
CYP4A11	CYP4A11	cytochrome P450 family 4 subfamily A member 11	1579	https://www.ncbi.nlm.nih.gov/gene/?term=1579
CYP4B1	CYP4B1	cytochrome P450 family 4 subfamily B member 1	1580	https://www.ncbi.nlm.nih.gov/gene/?term=1580
CYP4V2	CYP4V2	cytochrome P450 family 4 subfamily V member 2	285440	https://www.ncbi.nlm.nih.gov/gene/?term=285440
CYTIP	CYTIP	cytohesin 1 interacting protein	9595	https://www.ncbi.nlm.nih.gov/gene/?term=9595
DAZAP2	DAZAP2	DAZ associated protein 2	9802	https://www.ncbi.nlm.nih.gov/gene/?term=9802
DBI	DBI	diazepam binding inhibitor, acyl-CoA binding protein	1622	https://www.ncbi.nlm.nih.gov/gene/?term=1622
DCAKD	DCAKD	dephospho-CoA kinase domain containing	79877	https://www.ncbi.nlm.nih.gov/gene/?term=79877
DCLK2	DCLK2	doublecortin like kinase 2	166614	https://www.ncbi.nlm.nih.gov/gene/?term=166614
DDX54	DDX54	DEAD-box helicase 54	79039	https://www.ncbi.nlm.nih.gov/gene/?term=79039
DDX60	DDX60	DExD/H-box helicase 60	55601	https://www.ncbi.nlm.nih.gov/gene/?term=55601
DECR2	DECR2	2,4-dienoyl-CoA reductase 2	26063	https://www.ncbi.nlm.nih.gov/gene/?term=26063
DEFA5	DEFA5	defensin alpha 5	1670	https://www.ncbi.nlm.nih.gov/gene/?term=1670
DEFB1	DEFB1	defensin beta 1	1672	https://www.ncbi.nlm.nih.gov/gene/?term=1672
DEFB116	DEFB116	defensin beta 116	245930	https://www.ncbi.nlm.nih.gov/gene/?term=245930
DEFB123	DEFB123	defensin beta 123	245936	https://www.ncbi.nlm.nih.gov/gene/?term=245936
DENR	DENR	density regulated re-initiation and release factor	8562	https://www.ncbi.nlm.nih.gov/gene/?term=8562
DHRS4	DHRS4	dehydrogenase/reductase 4	10901	https://www.ncbi.nlm.nih.gov/gene/?term=10901
DMBT1	DMBT1	deleted in malignant brain tumors 1	1755	https://www.ncbi.nlm.nih.gov/gene/?term=1755
DMRTC2	DMRTC2	DMRT like family C2	63946	https://www.ncbi.nlm.nih.gov/gene/?term=63946
DMTN	DMTN	dematin actin binding protein	2039	https://www.ncbi.nlm.nih.gov/gene/?term=2039
DNAJB9	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9	4189	https://www.ncbi.nlm.nih.gov/gene/?term=4189
DNAJC11	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11	55735	https://www.ncbi.nlm.nih.gov/gene/?term=55735
DNAJC17	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17	55192	https://www.ncbi.nlm.nih.gov/gene/?term=55192
DNAJC7	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7	7266	https://www.ncbi.nlm.nih.gov/gene/?term=7266
DNTT	DNTT	DNA nucleotidylexotransferase	1791	https://www.ncbi.nlm.nih.gov/gene/?term=1791
DOC2B	DOC2B	double C2 domain beta	8447	https://www.ncbi.nlm.nih.gov/gene/?term=8447
DOCK2	DOCK2	dedicator of cytokinesis 2	1794	https://www.ncbi.nlm.nih.gov/gene/?term=1794
DONSON	DONSON	downstream neighbor of SON	29980	https://www.ncbi.nlm.nih.gov/gene/?term=29980
DPEP2NB	DPEP2NB	DPEP2 neighbor	100131303	https://www.ncbi.nlm.nih.gov/gene/?term=100131303
DPF3	DPF3	double PHD fingers 3	8110	https://www.ncbi.nlm.nih.gov/gene/?term=8110
DPH1	DPH1	diphthamide biosynthesis 1	1801	https://www.ncbi.nlm.nih.gov/gene/?term=1801
DR1	DR1	down-regulator of transcription 1	1810	https://www.ncbi.nlm.nih.gov/gene/?term=1810
DRGX	DRGX	dorsal root ganglia homeobox	644168	https://www.ncbi.nlm.nih.gov/gene/?term=644168
DUSP5	DUSP5	dual specificity phosphatase 5	1847	https://www.ncbi.nlm.nih.gov/gene/?term=1847
DUT	DUT	deoxyuridine triphosphatase	1854	https://www.ncbi.nlm.nih.gov/gene/?term=1854
DYDC2	DYDC2	DPY30 domain containing 2	84332	https://www.ncbi.nlm.nih.gov/gene/?term=84332
DYNLL1	DYNLL1	dynein light chain LC8-type 1	8655	https://www.ncbi.nlm.nih.gov/gene/?term=8655
DYNLRB1	DYNLRB1	dynein light chain roadblock-type 1	83658	https://www.ncbi.nlm.nih.gov/gene/?term=83658
DYNLT1	DYNLT1	dynein light chain Tctex-type 1	6993	https://www.ncbi.nlm.nih.gov/gene/?term=6993
EBF3	EBF3	EBF transcription factor 3	253738	https://www.ncbi.nlm.nih.gov/gene/?term=253738
EEF1A1	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	1915	https://www.ncbi.nlm.nih.gov/gene/?term=1915
EEF1D	EEF1D	eukaryotic translation elongation factor 1 delta	1936	https://www.ncbi.nlm.nih.gov/gene/?term=1936
EEF2	EEF2	eukaryotic translation elongation factor 2	1938	https://www.ncbi.nlm.nih.gov/gene/?term=1938
EIF1	EIF1	eukaryotic translation initiation factor 1	10209	https://www.ncbi.nlm.nih.gov/gene/?term=10209
EIF2AK2	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2	5610	https://www.ncbi.nlm.nih.gov/gene/?term=5610
EIF2D	EIF2D	eukaryotic translation initiation factor 2D	1939	https://www.ncbi.nlm.nih.gov/gene/?term=1939
