userId	geneSymbol	geneName	entrezgene	gLink
NAGPA	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	51172	https://www.ncbi.nlm.nih.gov/gene/?term=51172
OR5F1	OR5F1	olfactory receptor family 5 subfamily F member 1	338674	https://www.ncbi.nlm.nih.gov/gene/?term=338674
OSMR	OSMR	oncostatin M receptor	9180	https://www.ncbi.nlm.nih.gov/gene/?term=9180
PAM16	PAM16	presequence translocase associated motor 16	51025	https://www.ncbi.nlm.nih.gov/gene/?term=51025
PIGR	PIGR	polymeric immunoglobulin receptor	5284	https://www.ncbi.nlm.nih.gov/gene/?term=5284
PNOC	PNOC	prepronociceptin	5368	https://www.ncbi.nlm.nih.gov/gene/?term=5368
PNPLA3	PNPLA3	patatin like phospholipase domain containing 3	80339	https://www.ncbi.nlm.nih.gov/gene/?term=80339
PNPLA5	PNPLA5	patatin like phospholipase domain containing 5	150379	https://www.ncbi.nlm.nih.gov/gene/?term=150379
PPP2R1B	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta	5519	https://www.ncbi.nlm.nih.gov/gene/?term=5519
PRRC1	PRRC1	proline rich coiled-coil 1	133619	https://www.ncbi.nlm.nih.gov/gene/?term=133619
PTPDC1	PTPDC1	protein tyrosine phosphatase domain containing 1	138639	https://www.ncbi.nlm.nih.gov/gene/?term=138639
RASGEF1C	RASGEF1C	RasGEF domain family member 1C	255426	https://www.ncbi.nlm.nih.gov/gene/?term=255426
RELA	RELA	RELA proto-oncogene, NF-kB subunit	5970	https://www.ncbi.nlm.nih.gov/gene/?term=5970
RIN1	RIN1	Ras and Rab interactor 1	9610	https://www.ncbi.nlm.nih.gov/gene/?term=9610
RNF213	RNF213	ring finger protein 213	57674	https://www.ncbi.nlm.nih.gov/gene/?term=57674
RRP1	RRP1	ribosomal RNA processing 1	8568	https://www.ncbi.nlm.nih.gov/gene/?term=8568
SETD1A	SETD1A	SET domain containing 1A, histone lysine methyltransferase	9739	https://www.ncbi.nlm.nih.gov/gene/?term=9739
SFTPC	SFTPC	surfactant protein C	6440	https://www.ncbi.nlm.nih.gov/gene/?term=6440
SLBP	SLBP	stem-loop binding protein	7884	https://www.ncbi.nlm.nih.gov/gene/?term=7884
SLC6A6	SLC6A6	solute carrier family 6 member 6	6533	https://www.ncbi.nlm.nih.gov/gene/?term=6533
SLFN11	SLFN11	schlafen family member 11	91607	https://www.ncbi.nlm.nih.gov/gene/?term=91607
SMIM33	SMIM33	small integral membrane protein 33	111064649	https://www.ncbi.nlm.nih.gov/gene/?term=111064649
TEDDM1	TEDDM1	transmembrane epididymal protein 1	127670	https://www.ncbi.nlm.nih.gov/gene/?term=127670
TEPP	TEPP	testis, prostate and placenta expressed	374739	https://www.ncbi.nlm.nih.gov/gene/?term=374739
TIAM1	TIAM1	T cell lymphoma invasion and metastasis 1	7074	https://www.ncbi.nlm.nih.gov/gene/?term=7074
TMEM132A	TMEM132A	transmembrane protein 132A	54972	https://www.ncbi.nlm.nih.gov/gene/?term=54972
TMEM255B	TMEM255B	transmembrane protein 255B	348013	https://www.ncbi.nlm.nih.gov/gene/?term=348013
TNS2	TNS2	tensin 2	23371	https://www.ncbi.nlm.nih.gov/gene/?term=23371
TOX3	TOX3	TOX high mobility group box family member 3	27324	https://www.ncbi.nlm.nih.gov/gene/?term=27324
TSLP	TSLP	thymic stromal lymphopoietin	85480	https://www.ncbi.nlm.nih.gov/gene/?term=85480
WHRN	WHRN	whirlin	25861	https://www.ncbi.nlm.nih.gov/gene/?term=25861
XRN1	XRN1	5'-3' exoribonuclease 1	54464	https://www.ncbi.nlm.nih.gov/gene/?term=54464
ZNF316	ZNF316	zinc finger protein 316	100131017	https://www.ncbi.nlm.nih.gov/gene/?term=100131017
ZSCAN10	ZSCAN10	zinc finger and SCAN domain containing 10	84891	https://www.ncbi.nlm.nih.gov/gene/?term=84891
