userId	geneSymbol	geneName	entrezgene	gLink
AGL	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	https://www.ncbi.nlm.nih.gov/gene/?term=178
SLAMF9	SLAMF9	SLAM family member 9	89886	https://www.ncbi.nlm.nih.gov/gene/?term=89886
KCNJ9	KCNJ9	potassium voltage-gated channel subfamily J member 9	3765	https://www.ncbi.nlm.nih.gov/gene/?term=3765
DDR2	DDR2	discoidin domain receptor tyrosine kinase 2	4921	https://www.ncbi.nlm.nih.gov/gene/?term=4921
DENND2D	DENND2D	DENN domain containing 2D	79961	https://www.ncbi.nlm.nih.gov/gene/?term=79961
TDRD5	TDRD5	tudor domain containing 5	163589	https://www.ncbi.nlm.nih.gov/gene/?term=163589
SNED1	SNED1	sushi, nidogen and EGF like domains 1	25992	https://www.ncbi.nlm.nih.gov/gene/?term=25992
BROX	BROX	BRO1 domain and CAAX motif containing	148362	https://www.ncbi.nlm.nih.gov/gene/?term=148362
KIF26B	KIF26B	kinesin family member 26B	55083	https://www.ncbi.nlm.nih.gov/gene/?term=55083
CNST	CNST	consortin, connexin sorting protein	163882	https://www.ncbi.nlm.nih.gov/gene/?term=163882
WDCP	WDCP	WD repeat and coiled coil containing	80304	https://www.ncbi.nlm.nih.gov/gene/?term=80304
NIPAL1	NIPAL1	NIPA like domain containing 1	152519	https://www.ncbi.nlm.nih.gov/gene/?term=152519
HELQ	HELQ	helicase, POLQ like	113510	https://www.ncbi.nlm.nih.gov/gene/?term=113510
PBXIP1	PBXIP1	PBX homeobox interacting protein 1	57326	https://www.ncbi.nlm.nih.gov/gene/?term=57326
EOGT	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase	285203	https://www.ncbi.nlm.nih.gov/gene/?term=285203
LMOD3	LMOD3	leiomodin 3	56203	https://www.ncbi.nlm.nih.gov/gene/?term=56203
IGFN1	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	91156	https://www.ncbi.nlm.nih.gov/gene/?term=91156
SLC15A2	SLC15A2	solute carrier family 15 member 2	6565	https://www.ncbi.nlm.nih.gov/gene/?term=6565
TEX55	TEX55	testis expressed 55	152405	https://www.ncbi.nlm.nih.gov/gene/?term=152405
TRIM46	TRIM46	tripartite motif containing 46	80128	https://www.ncbi.nlm.nih.gov/gene/?term=80128
DPPA2	DPPA2	developmental pluripotency associated 2	151871	https://www.ncbi.nlm.nih.gov/gene/?term=151871
SGO2	SGO2	shugoshin 2	151246	https://www.ncbi.nlm.nih.gov/gene/?term=151246
SPTA1	SPTA1	spectrin alpha, erythrocytic 1	6708	https://www.ncbi.nlm.nih.gov/gene/?term=6708
COX18	COX18	cytochrome c oxidase assembly factor COX18	285521	https://www.ncbi.nlm.nih.gov/gene/?term=285521
ALB	ALB	albumin	213	https://www.ncbi.nlm.nih.gov/gene/?term=213
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	https://www.ncbi.nlm.nih.gov/gene/?term=56999
IL17RE	IL17RE	interleukin 17 receptor E	132014	https://www.ncbi.nlm.nih.gov/gene/?term=132014
CRELD1	CRELD1	cysteine rich with EGF like domains 1	78987	https://www.ncbi.nlm.nih.gov/gene/?term=78987
PF4	PF4	platelet factor 4	5196	https://www.ncbi.nlm.nih.gov/gene/?term=5196
CCDC158	CCDC158	coiled-coil domain containing 158	339965	https://www.ncbi.nlm.nih.gov/gene/?term=339965
PTPN3	PTPN3	protein tyrosine phosphatase, non-receptor type 3	5774	https://www.ncbi.nlm.nih.gov/gene/?term=5774
DNAJC5G	DNAJC5G	DnaJ heat shock protein family (Hsp40) member C5 gamma	285126	https://www.ncbi.nlm.nih.gov/gene/?term=285126
PLB1	PLB1	phospholipase B1	151056	https://www.ncbi.nlm.nih.gov/gene/?term=151056
SPTB	SPTB	spectrin beta, erythrocytic	6710	https://www.ncbi.nlm.nih.gov/gene/?term=6710
CDCP1	CDCP1	CUB domain containing protein 1	64866	https://www.ncbi.nlm.nih.gov/gene/?term=64866
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	https://www.ncbi.nlm.nih.gov/gene/?term=151636
ZMYM6	ZMYM6	zinc finger MYM-type containing 6	9204	https://www.ncbi.nlm.nih.gov/gene/?term=9204
IFT122	IFT122	intraflagellar transport 122	55764	https://www.ncbi.nlm.nih.gov/gene/?term=55764
TASOR	TASOR	transcription activation suppressor	23272	https://www.ncbi.nlm.nih.gov/gene/?term=23272
LRPAP1	LRPAP1	LDL receptor related protein associated protein 1	4043	https://www.ncbi.nlm.nih.gov/gene/?term=4043
SLC9B2	SLC9B2	solute carrier family 9 member B2	133308	https://www.ncbi.nlm.nih.gov/gene/?term=133308
DGCR2	DGCR2	DiGeorge syndrome critical region gene 2	9993	https://www.ncbi.nlm.nih.gov/gene/?term=9993
NPY5R	NPY5R	neuropeptide Y receptor Y5	4889	https://www.ncbi.nlm.nih.gov/gene/?term=4889
ICE1	ICE1	interactor of little elongation complex ELL subunit 1	23379	https://www.ncbi.nlm.nih.gov/gene/?term=23379
OTUD4	OTUD4	OTU deubiquitinase 4	54726	https://www.ncbi.nlm.nih.gov/gene/?term=54726
SLC45A2	SLC45A2	solute carrier family 45 member 2	51151	https://www.ncbi.nlm.nih.gov/gene/?term=51151
FRMPD1	FRMPD1	FERM and PDZ domain containing 1	22844	https://www.ncbi.nlm.nih.gov/gene/?term=22844
ERAP1	ERAP1	endoplasmic reticulum aminopeptidase 1	51752	https://www.ncbi.nlm.nih.gov/gene/?term=51752
CFAP97	CFAP97	cilia and flagella associated protein 97	57587	https://www.ncbi.nlm.nih.gov/gene/?term=57587
GBA2	GBA2	glucosylceramidase beta 2	57704	https://www.ncbi.nlm.nih.gov/gene/?term=57704
TLR3	TLR3	toll like receptor 3	7098	https://www.ncbi.nlm.nih.gov/gene/?term=7098
ACSL6	ACSL6	acyl-CoA synthetase long chain family member 6	23305	https://www.ncbi.nlm.nih.gov/gene/?term=23305
CGAS	CGAS	cyclic GMP-AMP synthase	115004	https://www.ncbi.nlm.nih.gov/gene/?term=115004
CREBRF	CREBRF	CREB3 regulatory factor	153222	https://www.ncbi.nlm.nih.gov/gene/?term=153222
SPATA48	SPATA48	spermatogenesis associated 48	100130988	https://www.ncbi.nlm.nih.gov/gene/?term=100130988
ST6GALNAC2	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	10610	https://www.ncbi.nlm.nih.gov/gene/?term=10610
PABPC1	PABPC1	poly(A) binding protein cytoplasmic 1	26986	https://www.ncbi.nlm.nih.gov/gene/?term=26986
COL1A2	COL1A2	collagen type I alpha 2 chain	1278	https://www.ncbi.nlm.nih.gov/gene/?term=1278
KCNV1	KCNV1	potassium voltage-gated channel modifier subfamily V member 1	27012	https://www.ncbi.nlm.nih.gov/gene/?term=27012
PTPN21	PTPN21	protein tyrosine phosphatase, non-receptor type 21	11099	https://www.ncbi.nlm.nih.gov/gene/?term=11099
TMEM67	TMEM67	transmembrane protein 67	91147	https://www.ncbi.nlm.nih.gov/gene/?term=91147
MAMDC2	MAMDC2	MAM domain containing 2	256691	https://www.ncbi.nlm.nih.gov/gene/?term=256691
CFAP47	CFAP47	cilia and flagella associated protein 47	286464	https://www.ncbi.nlm.nih.gov/gene/?term=286464
ATP7A	ATP7A	ATPase copper transporting alpha	538	https://www.ncbi.nlm.nih.gov/gene/?term=538
NOL6	NOL6	nucleolar protein 6	65083	https://www.ncbi.nlm.nih.gov/gene/?term=65083
BRWD3	BRWD3	bromodomain and WD repeat domain containing 3	254065	https://www.ncbi.nlm.nih.gov/gene/?term=254065
ARMC3	ARMC3	armadillo repeat containing 3	219681	https://www.ncbi.nlm.nih.gov/gene/?term=219681
DACT1	DACT1	dishevelled binding antagonist of beta catenin 1	51339	https://www.ncbi.nlm.nih.gov/gene/?term=51339
SLC18A2	SLC18A2	solute carrier family 18 member A2	6571	https://www.ncbi.nlm.nih.gov/gene/?term=6571
STOX1	STOX1	storkhead box 1	219736	https://www.ncbi.nlm.nih.gov/gene/?term=219736
ARHGEF40	ARHGEF40	Rho guanine nucleotide exchange factor 40	55701	https://www.ncbi.nlm.nih.gov/gene/?term=55701
CASP7	CASP7	caspase 7	840	https://www.ncbi.nlm.nih.gov/gene/?term=840
OTOGL	OTOGL	otogelin like	283310	https://www.ncbi.nlm.nih.gov/gene/?term=283310
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	https://www.ncbi.nlm.nih.gov/gene/?term=79841
SMCO2	SMCO2	single-pass membrane protein with coiled-coil domains 2	341346	https://www.ncbi.nlm.nih.gov/gene/?term=341346
TCP11L2	TCP11L2	t-complex 11 like 2	255394	https://www.ncbi.nlm.nih.gov/gene/?term=255394
IKBIP	IKBIP	IKBKB interacting protein	121457	https://www.ncbi.nlm.nih.gov/gene/?term=121457
BRD7	BRD7	bromodomain containing 7	29117	https://www.ncbi.nlm.nih.gov/gene/?term=29117
POLL	POLL	DNA polymerase lambda	27343	https://www.ncbi.nlm.nih.gov/gene/?term=27343
LARP6	LARP6	La ribonucleoprotein domain family member 6	55323	https://www.ncbi.nlm.nih.gov/gene/?term=55323
CPSF1	CPSF1	cleavage and polyadenylation specific factor 1	29894	https://www.ncbi.nlm.nih.gov/gene/?term=29894
CUL5	CUL5	cullin 5	8065	https://www.ncbi.nlm.nih.gov/gene/?term=8065
C11orf65	C11orf65	chromosome 11 open reading frame 65	160140	https://www.ncbi.nlm.nih.gov/gene/?term=160140
TPP1	TPP1	tripeptidyl peptidase 1	1200	https://www.ncbi.nlm.nih.gov/gene/?term=1200
DCHS1	DCHS1	dachsous cadherin-related 1	8642	https://www.ncbi.nlm.nih.gov/gene/?term=8642
PRTG	PRTG	protogenin	283659	https://www.ncbi.nlm.nih.gov/gene/?term=283659
C16orf46	C16orf46	chromosome 16 open reading frame 46	123775	https://www.ncbi.nlm.nih.gov/gene/?term=123775
CDH16	CDH16	cadherin 16	1014	https://www.ncbi.nlm.nih.gov/gene/?term=1014
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	https://www.ncbi.nlm.nih.gov/gene/?term=116285
SLFN5	SLFN5	schlafen family member 5	162394	https://www.ncbi.nlm.nih.gov/gene/?term=162394
RPS6KA6	RPS6KA6	ribosomal protein S6 kinase A6	27330	https://www.ncbi.nlm.nih.gov/gene/?term=27330
KIF7	KIF7	kinesin family member 7	374654	https://www.ncbi.nlm.nih.gov/gene/?term=374654
ANKDD1A	ANKDD1A	ankyrin repeat and death domain containing 1A	348094	https://www.ncbi.nlm.nih.gov/gene/?term=348094
CCDC178	CCDC178	coiled-coil domain containing 178	374864	https://www.ncbi.nlm.nih.gov/gene/?term=374864
TTC16	TTC16	tetratricopeptide repeat domain 16	158248	https://www.ncbi.nlm.nih.gov/gene/?term=158248
TFRC	TFRC	transferrin receptor	7037	https://www.ncbi.nlm.nih.gov/gene/?term=7037
SLC27A4	SLC27A4	solute carrier family 27 member 4	10999	https://www.ncbi.nlm.nih.gov/gene/?term=10999
CCDC103	CCDC103	coiled-coil domain containing 103	388389	https://www.ncbi.nlm.nih.gov/gene/?term=388389
TBC1D2B	TBC1D2B	TBC1 domain family member 2B	23102	https://www.ncbi.nlm.nih.gov/gene/?term=23102
LPO	LPO	lactoperoxidase	4025	https://www.ncbi.nlm.nih.gov/gene/?term=4025
GATAD2A	GATAD2A	GATA zinc finger domain containing 2A	54815	https://www.ncbi.nlm.nih.gov/gene/?term=54815
PROSER3	PROSER3	proline and serine rich 3	148137	https://www.ncbi.nlm.nih.gov/gene/?term=148137
TMEM145	TMEM145	transmembrane protein 145	284339	https://www.ncbi.nlm.nih.gov/gene/?term=284339
TRHDE	TRHDE	thyrotropin releasing hormone degrading enzyme	29953	https://www.ncbi.nlm.nih.gov/gene/?term=29953
UBXN6	UBXN6	UBX domain protein 6	80700	https://www.ncbi.nlm.nih.gov/gene/?term=80700
FCGR2B	FCGR2B	Fc fragment of IgG receptor IIb	2213	https://www.ncbi.nlm.nih.gov/gene/?term=2213
MFSD3	MFSD3	major facilitator superfamily domain containing 3	113655	https://www.ncbi.nlm.nih.gov/gene/?term=113655
SRRM2	SRRM2	serine/arginine repetitive matrix 2	23524	https://www.ncbi.nlm.nih.gov/gene/?term=23524
NLRC3	NLRC3	NLR family CARD domain containing 3	197358	https://www.ncbi.nlm.nih.gov/gene/?term=197358
SDHAF2	SDHAF2	succinate dehydrogenase complex assembly factor 2	54949	https://www.ncbi.nlm.nih.gov/gene/?term=54949
EVC	EVC	EvC ciliary complex subunit 1	2121	https://www.ncbi.nlm.nih.gov/gene/?term=2121
VWCE	VWCE	von Willebrand factor C and EGF domains	220001	https://www.ncbi.nlm.nih.gov/gene/?term=220001
BSCL2	BSCL2	BSCL2, seipin lipid droplet biogenesis associated	26580	https://www.ncbi.nlm.nih.gov/gene/?term=26580
ATG16L2	ATG16L2	autophagy related 16 like 2	89849	https://www.ncbi.nlm.nih.gov/gene/?term=89849
C2CD3	C2CD3	C2 calcium dependent domain containing 3	26005	https://www.ncbi.nlm.nih.gov/gene/?term=26005
TTC21A	TTC21A	tetratricopeptide repeat domain 21A	199223	https://www.ncbi.nlm.nih.gov/gene/?term=199223
ENTPD3	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3	956	https://www.ncbi.nlm.nih.gov/gene/?term=956
ULK4	ULK4	unc-51 like kinase 4	54986	https://www.ncbi.nlm.nih.gov/gene/?term=54986
NAALADL1	NAALADL1	N-acetylated alpha-linked acidic dipeptidase like 1	10004	https://www.ncbi.nlm.nih.gov/gene/?term=10004
FAM83B	FAM83B	family with sequence similarity 83 member B	222584	https://www.ncbi.nlm.nih.gov/gene/?term=222584
HOOK3	HOOK3	hook microtubule tethering protein 3	84376	https://www.ncbi.nlm.nih.gov/gene/?term=84376
PTGDR	PTGDR	prostaglandin D2 receptor	5729	https://www.ncbi.nlm.nih.gov/gene/?term=5729
TTC39C	TTC39C	tetratricopeptide repeat domain 39C	125488	https://www.ncbi.nlm.nih.gov/gene/?term=125488
XRCC1	XRCC1	X-ray repair cross complementing 1	7515	https://www.ncbi.nlm.nih.gov/gene/?term=7515
MOBP	MOBP	myelin-associated oligodendrocyte basic protein	4336	https://www.ncbi.nlm.nih.gov/gene/?term=4336
SCN11A	SCN11A	sodium voltage-gated channel alpha subunit 11	11280	https://www.ncbi.nlm.nih.gov/gene/?term=11280
FILIP1L	FILIP1L	filamin A interacting protein 1 like	11259	https://www.ncbi.nlm.nih.gov/gene/?term=11259
ATXN2L	ATXN2L	ataxin 2 like	11273	https://www.ncbi.nlm.nih.gov/gene/?term=11273
MTCL1	MTCL1	microtubule crosslinking factor 1	23255	https://www.ncbi.nlm.nih.gov/gene/?term=23255
TRAPPC11	TRAPPC11	trafficking protein particle complex 11	60684	https://www.ncbi.nlm.nih.gov/gene/?term=60684
PANX2	PANX2	pannexin 2	56666	https://www.ncbi.nlm.nih.gov/gene/?term=56666
COL3A1	COL3A1	collagen type III alpha 1 chain	1281	https://www.ncbi.nlm.nih.gov/gene/?term=1281
SELENOO	SELENOO	selenoprotein O	83642	https://www.ncbi.nlm.nih.gov/gene/?term=83642
ADAM29	ADAM29	ADAM metallopeptidase domain 29	11086	https://www.ncbi.nlm.nih.gov/gene/?term=11086
ZSWIM1	ZSWIM1	zinc finger SWIM-type containing 1	90204	https://www.ncbi.nlm.nih.gov/gene/?term=90204
ADAM9	ADAM9	ADAM metallopeptidase domain 9	8754	https://www.ncbi.nlm.nih.gov/gene/?term=8754
ADAM18	ADAM18	ADAM metallopeptidase domain 18	8749	https://www.ncbi.nlm.nih.gov/gene/?term=8749
AXIN2	AXIN2	axin 2	8313	https://www.ncbi.nlm.nih.gov/gene/?term=8313
VWA3B	VWA3B	von Willebrand factor A domain containing 3B	200403	https://www.ncbi.nlm.nih.gov/gene/?term=200403
SLC16A4	SLC16A4	solute carrier family 16 member 4	9122	https://www.ncbi.nlm.nih.gov/gene/?term=9122
ALPK1	ALPK1	alpha kinase 1	80216	https://www.ncbi.nlm.nih.gov/gene/?term=80216
AHCYL1	AHCYL1	adenosylhomocysteinase like 1	10768	https://www.ncbi.nlm.nih.gov/gene/?term=10768
DNAJC21	DNAJC21	DnaJ heat shock protein family (Hsp40) member C21	134218	https://www.ncbi.nlm.nih.gov/gene/?term=134218
LLGL2	LLGL2	LLGL scribble cell polarity complex component 2	3993	https://www.ncbi.nlm.nih.gov/gene/?term=3993
TCTN2	TCTN2	tectonic family member 2	79867	https://www.ncbi.nlm.nih.gov/gene/?term=79867
PPIP5K1	PPIP5K1	diphosphoinositol pentakisphosphate kinase 1	9677	https://www.ncbi.nlm.nih.gov/gene/?term=9677
LCMT2	LCMT2	leucine carboxyl methyltransferase 2	9836	https://www.ncbi.nlm.nih.gov/gene/?term=9836
SNTB2	SNTB2	syntrophin beta 2	6645	https://www.ncbi.nlm.nih.gov/gene/?term=6645
ZBTB49	ZBTB49	zinc finger and BTB domain containing 49	166793	https://www.ncbi.nlm.nih.gov/gene/?term=166793
DDX19A	DDX19A	DEAD-box helicase 19A	55308	https://www.ncbi.nlm.nih.gov/gene/?term=55308
PLA2G4F	PLA2G4F	phospholipase A2 group IVF	255189	https://www.ncbi.nlm.nih.gov/gene/?term=255189
ZNF608	ZNF608	zinc finger protein 608	57507	https://www.ncbi.nlm.nih.gov/gene/?term=57507
SDHA	SDHA	succinate dehydrogenase complex flavoprotein subunit A	6389	https://www.ncbi.nlm.nih.gov/gene/?term=6389
INPP5D	INPP5D	inositol polyphosphate-5-phosphatase D	3635	https://www.ncbi.nlm.nih.gov/gene/?term=3635
GRM5	GRM5	glutamate metabotropic receptor 5	2915	https://www.ncbi.nlm.nih.gov/gene/?term=2915
GSDMB	GSDMB	gasdermin B	55876	https://www.ncbi.nlm.nih.gov/gene/?term=55876
UPF3A	UPF3A	UPF3A, regulator of nonsense mediated mRNA decay	65110	https://www.ncbi.nlm.nih.gov/gene/?term=65110
ZBBX	ZBBX	zinc finger B-box domain containing	79740	https://www.ncbi.nlm.nih.gov/gene/?term=79740
ROR2	ROR2	receptor tyrosine kinase like orphan receptor 2	4920	https://www.ncbi.nlm.nih.gov/gene/?term=4920
GOT1L1	GOT1L1	glutamic-oxaloacetic transaminase 1 like 1	137362	https://www.ncbi.nlm.nih.gov/gene/?term=137362
RGS14	RGS14	regulator of G protein signaling 14	10636	https://www.ncbi.nlm.nih.gov/gene/?term=10636
TBC1D10B	TBC1D10B	TBC1 domain family member 10B	26000	https://www.ncbi.nlm.nih.gov/gene/?term=26000
GCSAML	GCSAML	germinal center associated signaling and motility like	148823	https://www.ncbi.nlm.nih.gov/gene/?term=148823
THBS3	THBS3	thrombospondin 3	7059	https://www.ncbi.nlm.nih.gov/gene/?term=7059
ABCB11	ABCB11	ATP binding cassette subfamily B member 11	8647	https://www.ncbi.nlm.nih.gov/gene/?term=8647
SH3TC2	SH3TC2	SH3 domain and tetratricopeptide repeats 2	79628	https://www.ncbi.nlm.nih.gov/gene/?term=79628
GPRIN1	GPRIN1	G protein regulated inducer of neurite outgrowth 1	114787	https://www.ncbi.nlm.nih.gov/gene/?term=114787
MINAR1	MINAR1	membrane integral NOTCH2 associated receptor 1	23251	https://www.ncbi.nlm.nih.gov/gene/?term=23251
ARL13B	ARL13B	ADP ribosylation factor like GTPase 13B	200894	https://www.ncbi.nlm.nih.gov/gene/?term=200894
SCN9A	SCN9A	sodium voltage-gated channel alpha subunit 9	6335	https://www.ncbi.nlm.nih.gov/gene/?term=6335
RASSF6	RASSF6	Ras association domain family member 6	166824	https://www.ncbi.nlm.nih.gov/gene/?term=166824
COL22A1	COL22A1	collagen type XXII alpha 1 chain	169044	https://www.ncbi.nlm.nih.gov/gene/?term=169044
ST6GAL1	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	6480	https://www.ncbi.nlm.nih.gov/gene/?term=6480
BNC1	BNC1	basonuclin 1	646	https://www.ncbi.nlm.nih.gov/gene/?term=646
CKAP2L	CKAP2L	cytoskeleton associated protein 2 like	150468	https://www.ncbi.nlm.nih.gov/gene/?term=150468
FRY	FRY	FRY microtubule binding protein	10129	https://www.ncbi.nlm.nih.gov/gene/?term=10129
LUZP1	LUZP1	leucine zipper protein 1	7798	https://www.ncbi.nlm.nih.gov/gene/?term=7798
BUB1	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	699	https://www.ncbi.nlm.nih.gov/gene/?term=699
NSF	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	4905	https://www.ncbi.nlm.nih.gov/gene/?term=4905
CLASP1	CLASP1	cytoplasmic linker associated protein 1	23332	https://www.ncbi.nlm.nih.gov/gene/?term=23332
ROBO1	ROBO1	roundabout guidance receptor 1	6091	https://www.ncbi.nlm.nih.gov/gene/?term=6091
ITGAM	ITGAM	integrin subunit alpha M	3684	https://www.ncbi.nlm.nih.gov/gene/?term=3684
NOTCH3	NOTCH3	notch receptor 3	4854	https://www.ncbi.nlm.nih.gov/gene/?term=4854
FRMPD4	FRMPD4	FERM and PDZ domain containing 4	9758	https://www.ncbi.nlm.nih.gov/gene/?term=9758
ZFPM2	ZFPM2	zinc finger protein, FOG family member 2	23414	https://www.ncbi.nlm.nih.gov/gene/?term=23414
TAS1R3	TAS1R3	taste 1 receptor member 3	83756	https://www.ncbi.nlm.nih.gov/gene/?term=83756
TIGD4	TIGD4	tigger transposable element derived 4	201798	https://www.ncbi.nlm.nih.gov/gene/?term=201798
MYO7B	MYO7B	myosin VIIB	4648	https://www.ncbi.nlm.nih.gov/gene/?term=4648
CHD3	CHD3	chromodomain helicase DNA binding protein 3	1107	https://www.ncbi.nlm.nih.gov/gene/?term=1107
MYRIP	MYRIP	myosin VIIA and Rab interacting protein	25924	https://www.ncbi.nlm.nih.gov/gene/?term=25924
CDHR2	CDHR2	cadherin related family member 2	54825	https://www.ncbi.nlm.nih.gov/gene/?term=54825
SLC16A5	SLC16A5	solute carrier family 16 member 5	9121	https://www.ncbi.nlm.nih.gov/gene/?term=9121
ANKK1	ANKK1	ankyrin repeat and kinase domain containing 1	255239	https://www.ncbi.nlm.nih.gov/gene/?term=255239
