userId	geneSymbol	geneName	entrezgene	gLink
LMOD3	LMOD3	leiomodin 3	56203	https://www.ncbi.nlm.nih.gov/gene/?term=56203
IGFN1	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	91156	https://www.ncbi.nlm.nih.gov/gene/?term=91156
TRAT1	TRAT1	T cell receptor associated transmembrane adaptor 1	50852	https://www.ncbi.nlm.nih.gov/gene/?term=50852
COX18	COX18	cytochrome c oxidase assembly factor COX18	285521	https://www.ncbi.nlm.nih.gov/gene/?term=285521
TTC14	TTC14	tetratricopeptide repeat domain 14	151613	https://www.ncbi.nlm.nih.gov/gene/?term=151613
PFN2	PFN2	profilin 2	5217	https://www.ncbi.nlm.nih.gov/gene/?term=5217
TOPBP1	TOPBP1	DNA topoisomerase II binding protein 1	11073	https://www.ncbi.nlm.nih.gov/gene/?term=11073
CDCP1	CDCP1	CUB domain containing protein 1	64866	https://www.ncbi.nlm.nih.gov/gene/?term=64866
LRRC2	LRRC2	leucine rich repeat containing 2	79442	https://www.ncbi.nlm.nih.gov/gene/?term=79442
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	https://www.ncbi.nlm.nih.gov/gene/?term=151636
IFT122	IFT122	intraflagellar transport 122	55764	https://www.ncbi.nlm.nih.gov/gene/?term=55764
SLBP	SLBP	stem-loop binding protein	7884	https://www.ncbi.nlm.nih.gov/gene/?term=7884
ERMAP	ERMAP	erythroblast membrane associated protein (Scianna blood group)	114625	https://www.ncbi.nlm.nih.gov/gene/?term=114625
FBXW12	FBXW12	F-box and WD repeat domain containing 12	285231	https://www.ncbi.nlm.nih.gov/gene/?term=285231
HSPA4L	HSPA4L	heat shock protein family A (Hsp70) member 4 like	22824	https://www.ncbi.nlm.nih.gov/gene/?term=22824
ABHD18	ABHD18	abhydrolase domain containing 18	80167	https://www.ncbi.nlm.nih.gov/gene/?term=80167
CMBL	CMBL	carboxymethylenebutenolidase homolog	134147	https://www.ncbi.nlm.nih.gov/gene/?term=134147
ACSL6	ACSL6	acyl-CoA synthetase long chain family member 6	23305	https://www.ncbi.nlm.nih.gov/gene/?term=23305
CGAS	CGAS	cyclic GMP-AMP synthase	115004	https://www.ncbi.nlm.nih.gov/gene/?term=115004
TRA2A	TRA2A	transformer 2 alpha homolog	29896	https://www.ncbi.nlm.nih.gov/gene/?term=29896
COL1A2	COL1A2	collagen type I alpha 2 chain	1278	https://www.ncbi.nlm.nih.gov/gene/?term=1278
NOS3	NOS3	nitric oxide synthase 3	4846	https://www.ncbi.nlm.nih.gov/gene/?term=4846
INTS8	INTS8	integrator complex subunit 8	55656	https://www.ncbi.nlm.nih.gov/gene/?term=55656
KIF27	KIF27	kinesin family member 27	55582	https://www.ncbi.nlm.nih.gov/gene/?term=55582
ZHX1	ZHX1	zinc fingers and homeoboxes 1	11244	https://www.ncbi.nlm.nih.gov/gene/?term=11244
ARHGAP12	ARHGAP12	Rho GTPase activating protein 12	94134	https://www.ncbi.nlm.nih.gov/gene/?term=94134
KBTBD6	KBTBD6	kelch repeat and BTB domain containing 6	89890	https://www.ncbi.nlm.nih.gov/gene/?term=89890
STOX1	STOX1	storkhead box 1	219736	https://www.ncbi.nlm.nih.gov/gene/?term=219736
ARHGEF40	ARHGEF40	Rho guanine nucleotide exchange factor 40	55701	https://www.ncbi.nlm.nih.gov/gene/?term=55701
C10orf82	C10orf82	chromosome 10 open reading frame 82	143379	https://www.ncbi.nlm.nih.gov/gene/?term=143379
OTOGL	OTOGL	otogelin like	283310	https://www.ncbi.nlm.nih.gov/gene/?term=283310
SMCO2	SMCO2	single-pass membrane protein with coiled-coil domains 2	341346	https://www.ncbi.nlm.nih.gov/gene/?term=341346
GLB1L3	GLB1L3	galactosidase beta 1 like 3	112937	https://www.ncbi.nlm.nih.gov/gene/?term=112937
SGPL1	SGPL1	sphingosine-1-phosphate lyase 1	8879	https://www.ncbi.nlm.nih.gov/gene/?term=8879
ILK	ILK	integrin linked kinase	3611	https://www.ncbi.nlm.nih.gov/gene/?term=3611
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	https://www.ncbi.nlm.nih.gov/gene/?term=116285
SLFN5	SLFN5	schlafen family member 5	162394	https://www.ncbi.nlm.nih.gov/gene/?term=162394
KIF7	KIF7	kinesin family member 7	374654	https://www.ncbi.nlm.nih.gov/gene/?term=374654
CCDC178	CCDC178	coiled-coil domain containing 178	374864	https://www.ncbi.nlm.nih.gov/gene/?term=374864
SGSM1	SGSM1	small G protein signaling modulator 1	129049	https://www.ncbi.nlm.nih.gov/gene/?term=129049
SNRPD1	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide	6632	https://www.ncbi.nlm.nih.gov/gene/?term=6632
ZNF646	ZNF646	zinc finger protein 646	9726	https://www.ncbi.nlm.nih.gov/gene/?term=9726
ACAP1	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	9744	https://www.ncbi.nlm.nih.gov/gene/?term=9744
ABCA3	ABCA3	ATP binding cassette subfamily A member 3	21	https://www.ncbi.nlm.nih.gov/gene/?term=21
SLC3A2	SLC3A2	solute carrier family 3 member 2	6520	https://www.ncbi.nlm.nih.gov/gene/?term=6520
ATG16L2	ATG16L2	autophagy related 16 like 2	89849	https://www.ncbi.nlm.nih.gov/gene/?term=89849
TRANK1	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	9881	https://www.ncbi.nlm.nih.gov/gene/?term=9881
ENTPD3	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3	956	https://www.ncbi.nlm.nih.gov/gene/?term=956
ULK4	ULK4	unc-51 like kinase 4	54986	https://www.ncbi.nlm.nih.gov/gene/?term=54986
SLC22A11	SLC22A11	solute carrier family 22 member 11	55867	https://www.ncbi.nlm.nih.gov/gene/?term=55867
PNOC	PNOC	prepronociceptin	5368	https://www.ncbi.nlm.nih.gov/gene/?term=5368
FAM83B	FAM83B	family with sequence similarity 83 member B	222584	https://www.ncbi.nlm.nih.gov/gene/?term=222584
PTGDR	PTGDR	prostaglandin D2 receptor	5729	https://www.ncbi.nlm.nih.gov/gene/?term=5729
TTC39C	TTC39C	tetratricopeptide repeat domain 39C	125488	https://www.ncbi.nlm.nih.gov/gene/?term=125488
GLYCTK	GLYCTK	glycerate kinase	132158	https://www.ncbi.nlm.nih.gov/gene/?term=132158
NKIRAS2	NKIRAS2	NFKB inhibitor interacting Ras like 2	28511	https://www.ncbi.nlm.nih.gov/gene/?term=28511
LAS1L	LAS1L	LAS1 like, ribosome biogenesis factor	81887	https://www.ncbi.nlm.nih.gov/gene/?term=81887
SCN11A	SCN11A	sodium voltage-gated channel alpha subunit 11	11280	https://www.ncbi.nlm.nih.gov/gene/?term=11280
FAM178B	FAM178B	family with sequence similarity 178 member B	51252	https://www.ncbi.nlm.nih.gov/gene/?term=51252
CXXC4	CXXC4	CXXC finger protein 4	80319	https://www.ncbi.nlm.nih.gov/gene/?term=80319
SDHA	SDHA	succinate dehydrogenase complex flavoprotein subunit A	6389	https://www.ncbi.nlm.nih.gov/gene/?term=6389
IRS1	IRS1	insulin receptor substrate 1	3667	https://www.ncbi.nlm.nih.gov/gene/?term=3667
AFAP1L2	AFAP1L2	actin filament associated protein 1 like 2	84632	https://www.ncbi.nlm.nih.gov/gene/?term=84632
CPT1C	CPT1C	carnitine palmitoyltransferase 1C	126129	https://www.ncbi.nlm.nih.gov/gene/?term=126129
TBC1D10B	TBC1D10B	TBC1 domain family member 10B	26000	https://www.ncbi.nlm.nih.gov/gene/?term=26000
ABCB11	ABCB11	ATP binding cassette subfamily B member 11	8647	https://www.ncbi.nlm.nih.gov/gene/?term=8647
MRPL1	MRPL1	mitochondrial ribosomal protein L1	65008	https://www.ncbi.nlm.nih.gov/gene/?term=65008
SCN9A	SCN9A	sodium voltage-gated channel alpha subunit 9	6335	https://www.ncbi.nlm.nih.gov/gene/?term=6335
RASSF6	RASSF6	Ras association domain family member 6	166824	https://www.ncbi.nlm.nih.gov/gene/?term=166824
COL22A1	COL22A1	collagen type XXII alpha 1 chain	169044	https://www.ncbi.nlm.nih.gov/gene/?term=169044
CLIC3	CLIC3	chloride intracellular channel 3	9022	https://www.ncbi.nlm.nih.gov/gene/?term=9022
CHRNA5	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit	1138	https://www.ncbi.nlm.nih.gov/gene/?term=1138
FASN	FASN	fatty acid synthase	2194	https://www.ncbi.nlm.nih.gov/gene/?term=2194
CLASP1	CLASP1	cytoplasmic linker associated protein 1	23332	https://www.ncbi.nlm.nih.gov/gene/?term=23332
TOR1AIP2	TOR1AIP2	torsin 1A interacting protein 2	163590	https://www.ncbi.nlm.nih.gov/gene/?term=163590
OTUD7A	OTUD7A	OTU deubiquitinase 7A	161725	https://www.ncbi.nlm.nih.gov/gene/?term=161725
BRD3	BRD3	bromodomain containing 3	8019	https://www.ncbi.nlm.nih.gov/gene/?term=8019
KLF13	KLF13	Kruppel like factor 13	51621	https://www.ncbi.nlm.nih.gov/gene/?term=51621
FRMPD4	FRMPD4	FERM and PDZ domain containing 4	9758	https://www.ncbi.nlm.nih.gov/gene/?term=9758
TMEM154	TMEM154	transmembrane protein 154	201799	https://www.ncbi.nlm.nih.gov/gene/?term=201799
SERPINA9	SERPINA9	serpin family A member 9	327657	https://www.ncbi.nlm.nih.gov/gene/?term=327657
SIMC1	SIMC1	SUMO interacting motifs containing 1	375484	https://www.ncbi.nlm.nih.gov/gene/?term=375484
UBE2E1	UBE2E1	ubiquitin conjugating enzyme E2 E1	7324	https://www.ncbi.nlm.nih.gov/gene/?term=7324
ANKK1	ANKK1	ankyrin repeat and kinase domain containing 1	255239	https://www.ncbi.nlm.nih.gov/gene/?term=255239
CNGB3	CNGB3	cyclic nucleotide gated channel beta 3	54714	https://www.ncbi.nlm.nih.gov/gene/?term=54714
CA12	CA12	carbonic anhydrase 12	771	https://www.ncbi.nlm.nih.gov/gene/?term=771
ZNF804A	ZNF804A	zinc finger protein 804A	91752	https://www.ncbi.nlm.nih.gov/gene/?term=91752
KRT72	KRT72	keratin 72	140807	https://www.ncbi.nlm.nih.gov/gene/?term=140807
TTLL6	TTLL6	tubulin tyrosine ligase like 6	284076	https://www.ncbi.nlm.nih.gov/gene/?term=284076
POLH	POLH	DNA polymerase eta	5429	https://www.ncbi.nlm.nih.gov/gene/?term=5429
AKAP13	AKAP13	A-kinase anchoring protein 13	11214	https://www.ncbi.nlm.nih.gov/gene/?term=11214
SDR16C5	SDR16C5	short chain dehydrogenase/reductase family 16C member 5	195814	https://www.ncbi.nlm.nih.gov/gene/?term=195814
OSCAR	OSCAR	osteoclast associated, immunoglobulin-like receptor	126014	https://www.ncbi.nlm.nih.gov/gene/?term=126014
PKHD1	PKHD1	PKHD1, fibrocystin/polyductin	5314	https://www.ncbi.nlm.nih.gov/gene/?term=5314
DNAJC24	DNAJC24	DnaJ heat shock protein family (Hsp40) member C24	120526	https://www.ncbi.nlm.nih.gov/gene/?term=120526
CAVIN3	CAVIN3	caveolae associated protein 3	112464	https://www.ncbi.nlm.nih.gov/gene/?term=112464
DCDC1	DCDC1	doublecortin domain containing 1	341019	https://www.ncbi.nlm.nih.gov/gene/?term=341019
DDI1	DDI1	DNA damage inducible 1 homolog 1	414301	https://www.ncbi.nlm.nih.gov/gene/?term=414301
C8orf74	C8orf74	chromosome 8 open reading frame 74	203076	https://www.ncbi.nlm.nih.gov/gene/?term=203076
INSR	INSR	insulin receptor	3643	https://www.ncbi.nlm.nih.gov/gene/?term=3643
GAA	GAA	glucosidase alpha, acid	2548	https://www.ncbi.nlm.nih.gov/gene/?term=2548
KRT15	KRT15	keratin 15	3866	https://www.ncbi.nlm.nih.gov/gene/?term=3866
KRT38	KRT38	keratin 38	8687	https://www.ncbi.nlm.nih.gov/gene/?term=8687
CLCN5	CLCN5	chloride voltage-gated channel 5	1184	https://www.ncbi.nlm.nih.gov/gene/?term=1184
OR1L6	OR1L6	olfactory receptor family 1 subfamily L member 6	392390	https://www.ncbi.nlm.nih.gov/gene/?term=392390
ZNF318	ZNF318	zinc finger protein 318	24149	https://www.ncbi.nlm.nih.gov/gene/?term=24149
CX3CL1	CX3CL1	C-X3-C motif chemokine ligand 1	6376	https://www.ncbi.nlm.nih.gov/gene/?term=6376
NLRP5	NLRP5	NLR family pyrin domain containing 5	126206	https://www.ncbi.nlm.nih.gov/gene/?term=126206
COL24A1	COL24A1	collagen type XXIV alpha 1 chain	255631	https://www.ncbi.nlm.nih.gov/gene/?term=255631
PTGER4	PTGER4	prostaglandin E receptor 4	5734	https://www.ncbi.nlm.nih.gov/gene/?term=5734
DNAI2	DNAI2	dynein axonemal intermediate chain 2	64446	https://www.ncbi.nlm.nih.gov/gene/?term=64446
ZNF274	ZNF274	zinc finger protein 274	10782	https://www.ncbi.nlm.nih.gov/gene/?term=10782
PIK3CD	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	5293	https://www.ncbi.nlm.nih.gov/gene/?term=5293
SYCE1	SYCE1	synaptonemal complex central element protein 1	93426	https://www.ncbi.nlm.nih.gov/gene/?term=93426
KNDC1	KNDC1	kinase non-catalytic C-lobe domain containing 1	85442	https://www.ncbi.nlm.nih.gov/gene/?term=85442
CFAP46	CFAP46	cilia and flagella associated protein 46	54777	https://www.ncbi.nlm.nih.gov/gene/?term=54777
CYP4F11	CYP4F11	cytochrome P450 family 4 subfamily F member 11	57834	https://www.ncbi.nlm.nih.gov/gene/?term=57834
FBXW10	FBXW10	F-box and WD repeat domain containing 10	10517	https://www.ncbi.nlm.nih.gov/gene/?term=10517
OR52A5	OR52A5	olfactory receptor family 52 subfamily A member 5	390054	https://www.ncbi.nlm.nih.gov/gene/?term=390054
FOXB1	FOXB1	forkhead box B1	27023	https://www.ncbi.nlm.nih.gov/gene/?term=27023
LRRC15	LRRC15	leucine rich repeat containing 15	131578	https://www.ncbi.nlm.nih.gov/gene/?term=131578
MTBP	MTBP	MDM2 binding protein	27085	https://www.ncbi.nlm.nih.gov/gene/?term=27085
MALT1	MALT1	MALT1 paracaspase	10892	https://www.ncbi.nlm.nih.gov/gene/?term=10892
OR5A1	OR5A1	olfactory receptor family 5 subfamily A member 1	219982	https://www.ncbi.nlm.nih.gov/gene/?term=219982
SLC25A3	SLC25A3	solute carrier family 25 member 3	5250	https://www.ncbi.nlm.nih.gov/gene/?term=5250
CLEC12A	CLEC12A	C-type lectin domain family 12 member A	160364	https://www.ncbi.nlm.nih.gov/gene/?term=160364
CLP1	CLP1	cleavage and polyadenylation factor I subunit 1	10978	https://www.ncbi.nlm.nih.gov/gene/?term=10978
RSPH9	RSPH9	radial spoke head 9 homolog	221421	https://www.ncbi.nlm.nih.gov/gene/?term=221421
BANP	BANP	BTG3 associated nuclear protein	54971	https://www.ncbi.nlm.nih.gov/gene/?term=54971
PDE3A	PDE3A	phosphodiesterase 3A	5139	https://www.ncbi.nlm.nih.gov/gene/?term=5139
THEMIS	THEMIS	thymocyte selection associated	387357	https://www.ncbi.nlm.nih.gov/gene/?term=387357
MS4A10	MS4A10	membrane spanning 4-domains A10	341116	https://www.ncbi.nlm.nih.gov/gene/?term=341116
SLFN11	SLFN11	schlafen family member 11	91607	https://www.ncbi.nlm.nih.gov/gene/?term=91607
CCL19	CCL19	C-C motif chemokine ligand 19	6363	https://www.ncbi.nlm.nih.gov/gene/?term=6363
COL6A5	COL6A5	collagen type VI alpha 5 chain	256076	https://www.ncbi.nlm.nih.gov/gene/?term=256076
CFL1	CFL1	cofilin 1	1072	https://www.ncbi.nlm.nih.gov/gene/?term=1072
ZNF621	ZNF621	zinc finger protein 621	285268	https://www.ncbi.nlm.nih.gov/gene/?term=285268
MYD88	MYD88	MYD88, innate immune signal transduction adaptor	4615	https://www.ncbi.nlm.nih.gov/gene/?term=4615
KAT5	KAT5	lysine acetyltransferase 5	10524	https://www.ncbi.nlm.nih.gov/gene/?term=10524
PARP14	PARP14	poly(ADP-ribose) polymerase family member 14	54625	https://www.ncbi.nlm.nih.gov/gene/?term=54625
ABCD2	ABCD2	ATP binding cassette subfamily D member 2	225	https://www.ncbi.nlm.nih.gov/gene/?term=225
ABLIM3	ABLIM3	actin binding LIM protein family member 3	22885	https://www.ncbi.nlm.nih.gov/gene/?term=22885
LIPM	LIPM	lipase family member M	340654	https://www.ncbi.nlm.nih.gov/gene/?term=340654
DMRT2	DMRT2	doublesex and mab-3 related transcription factor 2	10655	https://www.ncbi.nlm.nih.gov/gene/?term=10655
MMRN2	MMRN2	multimerin 2	79812	https://www.ncbi.nlm.nih.gov/gene/?term=79812
EXOSC7	EXOSC7	exosome component 7	23016	https://www.ncbi.nlm.nih.gov/gene/?term=23016
C1QB	C1QB	complement C1q B chain	713	https://www.ncbi.nlm.nih.gov/gene/?term=713
C1QA	C1QA	complement C1q A chain	712	https://www.ncbi.nlm.nih.gov/gene/?term=712
MICOS10	MICOS10	mitochondrial contact site and cristae organizing system subunit 10	440574	https://www.ncbi.nlm.nih.gov/gene/?term=440574
PTPRM	PTPRM	protein tyrosine phosphatase, receptor type M	5797	https://www.ncbi.nlm.nih.gov/gene/?term=5797
NLRP13	NLRP13	NLR family pyrin domain containing 13	126204	https://www.ncbi.nlm.nih.gov/gene/?term=126204
CHD2	CHD2	chromodomain helicase DNA binding protein 2	1106	https://www.ncbi.nlm.nih.gov/gene/?term=1106
CBX2	CBX2	chromobox 2	84733	https://www.ncbi.nlm.nih.gov/gene/?term=84733
SPTBN2	SPTBN2	spectrin beta, non-erythrocytic 2	6712	https://www.ncbi.nlm.nih.gov/gene/?term=6712
PIGG	PIGG	phosphatidylinositol glycan anchor biosynthesis class G	54872	https://www.ncbi.nlm.nih.gov/gene/?term=54872
REP15	REP15	RAB15 effector protein	387849	https://www.ncbi.nlm.nih.gov/gene/?term=387849
PITPNA	PITPNA	phosphatidylinositol transfer protein alpha	5306	https://www.ncbi.nlm.nih.gov/gene/?term=5306
SLC16A13	SLC16A13	solute carrier family 16 member 13	201232	https://www.ncbi.nlm.nih.gov/gene/?term=201232
CHRNA9	CHRNA9	cholinergic receptor nicotinic alpha 9 subunit	55584	https://www.ncbi.nlm.nih.gov/gene/?term=55584
SLC6A19	SLC6A19	solute carrier family 6 member 19	340024	https://www.ncbi.nlm.nih.gov/gene/?term=340024
EXO1	EXO1	exonuclease 1	9156	https://www.ncbi.nlm.nih.gov/gene/?term=9156
RALGAPA1	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1	253959	https://www.ncbi.nlm.nih.gov/gene/?term=253959
ZWILCH	ZWILCH	zwilch kinetochore protein	55055	https://www.ncbi.nlm.nih.gov/gene/?term=55055
MYO1H	MYO1H	myosin IH	283446	https://www.ncbi.nlm.nih.gov/gene/?term=283446
IL20RB	IL20RB	interleukin 20 receptor subunit beta	53833	https://www.ncbi.nlm.nih.gov/gene/?term=53833
SH3PXD2B	SH3PXD2B	SH3 and PX domains 2B	285590	https://www.ncbi.nlm.nih.gov/gene/?term=285590
THAP6	THAP6	THAP domain containing 6	152815	https://www.ncbi.nlm.nih.gov/gene/?term=152815
CD164L2	CD164L2	CD164 molecule like 2	388611	https://www.ncbi.nlm.nih.gov/gene/?term=388611
GAL3ST3	GAL3ST3	galactose-3-O-sulfotransferase 3	89792	https://www.ncbi.nlm.nih.gov/gene/?term=89792
CHRNA7	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit	1139	https://www.ncbi.nlm.nih.gov/gene/?term=1139
LPL	LPL	lipoprotein lipase	4023	https://www.ncbi.nlm.nih.gov/gene/?term=4023
PAAF1	PAAF1	proteasomal ATPase associated factor 1	80227	https://www.ncbi.nlm.nih.gov/gene/?term=80227
TMEM70	TMEM70	transmembrane protein 70	54968	https://www.ncbi.nlm.nih.gov/gene/?term=54968
EIF4E1B	EIF4E1B	eukaryotic translation initiation factor 4E family member 1B	253314	https://www.ncbi.nlm.nih.gov/gene/?term=253314
MSRA	MSRA	methionine sulfoxide reductase A	4482	https://www.ncbi.nlm.nih.gov/gene/?term=4482
BAIAP2	BAIAP2	BAI1 associated protein 2	10458	https://www.ncbi.nlm.nih.gov/gene/?term=10458
UBE2T	UBE2T	ubiquitin conjugating enzyme E2 T	29089	https://www.ncbi.nlm.nih.gov/gene/?term=29089
A2M	A2M	alpha-2-macroglobulin	2	https://www.ncbi.nlm.nih.gov/gene/?term=2
CIDEA	CIDEA	cell death inducing DFFA like effector a	1149	https://www.ncbi.nlm.nih.gov/gene/?term=1149
LRRTM4	LRRTM4	leucine rich repeat transmembrane neuronal 4	80059	https://www.ncbi.nlm.nih.gov/gene/?term=80059
TAC4	TAC4	tachykinin 4	255061	https://www.ncbi.nlm.nih.gov/gene/?term=255061
ZSCAN2	ZSCAN2	zinc finger and SCAN domain containing 2	54993	https://www.ncbi.nlm.nih.gov/gene/?term=54993
RNPEP	RNPEP	arginyl aminopeptidase	6051	https://www.ncbi.nlm.nih.gov/gene/?term=6051
RIMS2	RIMS2	regulating synaptic membrane exocytosis 2	9699	https://www.ncbi.nlm.nih.gov/gene/?term=9699
OR4C3	OR4C3	olfactory receptor family 4 subfamily C member 3	256144	https://www.ncbi.nlm.nih.gov/gene/?term=256144
OR51A7	OR51A7	olfactory receptor family 51 subfamily A member 7	119687	https://www.ncbi.nlm.nih.gov/gene/?term=119687
FUT2	FUT2	fucosyltransferase 2	2524	https://www.ncbi.nlm.nih.gov/gene/?term=2524
ULK1	ULK1	unc-51 like autophagy activating kinase 1	8408	https://www.ncbi.nlm.nih.gov/gene/?term=8408
SPACA4	SPACA4	sperm acrosome associated 4	171169	https://www.ncbi.nlm.nih.gov/gene/?term=171169
FBXO39	FBXO39	F-box protein 39	162517	https://www.ncbi.nlm.nih.gov/gene/?term=162517
ZBTB38	ZBTB38	zinc finger and BTB domain containing 38	253461	https://www.ncbi.nlm.nih.gov/gene/?term=253461
BEND2	BEND2	BEN domain containing 2	139105	https://www.ncbi.nlm.nih.gov/gene/?term=139105
NR2C2	NR2C2	nuclear receptor subfamily 2 group C member 2	7182	https://www.ncbi.nlm.nih.gov/gene/?term=7182
RBM44	RBM44	RNA binding motif protein 44	375316	https://www.ncbi.nlm.nih.gov/gene/?term=375316
SMC1B	SMC1B	structural maintenance of chromosomes 1B	27127	https://www.ncbi.nlm.nih.gov/gene/?term=27127
CSTF2T	CSTF2T	cleavage stimulation factor subunit 2 tau variant	23283	https://www.ncbi.nlm.nih.gov/gene/?term=23283
FBLN1	FBLN1	fibulin 1	2192	https://www.ncbi.nlm.nih.gov/gene/?term=2192
TEX44	TEX44	testis expressed 44	165100	https://www.ncbi.nlm.nih.gov/gene/?term=165100
FLII	FLII	FLII, actin remodeling protein	2314	https://www.ncbi.nlm.nih.gov/gene/?term=2314
SPATA31E1	SPATA31E1	SPATA31 subfamily E member 1	286234	https://www.ncbi.nlm.nih.gov/gene/?term=286234
CALHM5	CALHM5	calcium homeostasis modulator family member 5	254228	https://www.ncbi.nlm.nih.gov/gene/?term=254228
MLF1	MLF1	myeloid leukemia factor 1	4291	https://www.ncbi.nlm.nih.gov/gene/?term=4291
PDE4DIP	PDE4DIP	phosphodiesterase 4D interacting protein	9659	https://www.ncbi.nlm.nih.gov/gene/?term=9659
PLEC	PLEC	plectin	5339	https://www.ncbi.nlm.nih.gov/gene/?term=5339
FAM220A	FAM220A	family with sequence similarity 220 member A	84792	https://www.ncbi.nlm.nih.gov/gene/?term=84792
BEND3	BEND3	BEN domain containing 3	57673	https://www.ncbi.nlm.nih.gov/gene/?term=57673
DTX3	DTX3	deltex E3 ubiquitin ligase 3	196403	https://www.ncbi.nlm.nih.gov/gene/?term=196403
AMBN	AMBN	ameloblastin	258	https://www.ncbi.nlm.nih.gov/gene/?term=258
CD28	CD28	CD28 molecule	940	https://www.ncbi.nlm.nih.gov/gene/?term=940
N4BP2	N4BP2	NEDD4 binding protein 2	55728	https://www.ncbi.nlm.nih.gov/gene/?term=55728
ZNF713	ZNF713	zinc finger protein 713	349075	https://www.ncbi.nlm.nih.gov/gene/?term=349075
DYNAP	DYNAP	dynactin associated protein	284254	https://www.ncbi.nlm.nih.gov/gene/?term=284254
C5orf46	C5orf46	chromosome 5 open reading frame 46	389336	https://www.ncbi.nlm.nih.gov/gene/?term=389336
SELENOW	SELENOW	selenoprotein W	6415	https://www.ncbi.nlm.nih.gov/gene/?term=6415
KLHDC7A	KLHDC7A	kelch domain containing 7A	127707	https://www.ncbi.nlm.nih.gov/gene/?term=127707
CYP11B2	CYP11B2	cytochrome P450 family 11 subfamily B member 2	1585	https://www.ncbi.nlm.nih.gov/gene/?term=1585
SIGLECL1	SIGLECL1	SIGLEC family like 1	284369	https://www.ncbi.nlm.nih.gov/gene/?term=284369
