userId	geneSymbol	geneName	entrezgene	gLink
CLPB	CLPB	ClpB homolog, mitochondrial AAA ATPase chaperonin	81570	https://www.ncbi.nlm.nih.gov/gene/?term=81570
ZFPL1	ZFPL1	zinc finger protein like 1	7542	https://www.ncbi.nlm.nih.gov/gene/?term=7542
ELAVL4	ELAVL4	ELAV like RNA binding protein 4	1996	https://www.ncbi.nlm.nih.gov/gene/?term=1996
PYGM	PYGM	glycogen phosphorylase, muscle associated	5837	https://www.ncbi.nlm.nih.gov/gene/?term=5837
NOL9	NOL9	nucleolar protein 9	79707	https://www.ncbi.nlm.nih.gov/gene/?term=79707
SLC45A1	SLC45A1	solute carrier family 45 member 1	50651	https://www.ncbi.nlm.nih.gov/gene/?term=50651
JAK1	JAK1	Janus kinase 1	3716	https://www.ncbi.nlm.nih.gov/gene/?term=3716
FBLIM1	FBLIM1	filamin binding LIM protein 1	54751	https://www.ncbi.nlm.nih.gov/gene/?term=54751
DRAXIN	DRAXIN	dorsal inhibitory axon guidance protein	374946	https://www.ncbi.nlm.nih.gov/gene/?term=374946
MAST4	MAST4	microtubule associated serine/threonine kinase family member 4	375449	https://www.ncbi.nlm.nih.gov/gene/?term=375449
UBXN10	UBXN10	UBX domain protein 10	127733	https://www.ncbi.nlm.nih.gov/gene/?term=127733
TTLL10	TTLL10	tubulin tyrosine ligase like 10	254173	https://www.ncbi.nlm.nih.gov/gene/?term=254173
CCDC27	CCDC27	coiled-coil domain containing 27	148870	https://www.ncbi.nlm.nih.gov/gene/?term=148870
IL23R	IL23R	interleukin 23 receptor	149233	https://www.ncbi.nlm.nih.gov/gene/?term=149233
ADGRF5	ADGRF5	adhesion G protein-coupled receptor F5	221395	https://www.ncbi.nlm.nih.gov/gene/?term=221395
C1orf87	C1orf87	chromosome 1 open reading frame 87	127795	https://www.ncbi.nlm.nih.gov/gene/?term=127795
OMA1	OMA1	OMA1 zinc metallopeptidase	115209	https://www.ncbi.nlm.nih.gov/gene/?term=115209
GBP4	GBP4	guanylate binding protein 4	115361	https://www.ncbi.nlm.nih.gov/gene/?term=115361
HFM1	HFM1	HFM1, ATP dependent DNA helicase homolog	164045	https://www.ncbi.nlm.nih.gov/gene/?term=164045
BRINP3	BRINP3	BMP/retinoic acid inducible neural specific 3	339479	https://www.ncbi.nlm.nih.gov/gene/?term=339479
NUP133	NUP133	nucleoporin 133	55746	https://www.ncbi.nlm.nih.gov/gene/?term=55746
AGL	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	https://www.ncbi.nlm.nih.gov/gene/?term=178
ARPC5	ARPC5	actin related protein 2/3 complex subunit 5	10092	https://www.ncbi.nlm.nih.gov/gene/?term=10092
CADM3	CADM3	cell adhesion molecule 3	57863	https://www.ncbi.nlm.nih.gov/gene/?term=57863
DDR2	DDR2	discoidin domain receptor tyrosine kinase 2	4921	https://www.ncbi.nlm.nih.gov/gene/?term=4921
PEA15	PEA15	proliferation and apoptosis adaptor protein 15	8682	https://www.ncbi.nlm.nih.gov/gene/?term=8682
OLFML2B	OLFML2B	olfactomedin like 2B	25903	https://www.ncbi.nlm.nih.gov/gene/?term=25903
TDRD5	TDRD5	tudor domain containing 5	163589	https://www.ncbi.nlm.nih.gov/gene/?term=163589
BROX	BROX	BRO1 domain and CAAX motif containing	148362	https://www.ncbi.nlm.nih.gov/gene/?term=148362
ACP6	ACP6	acid phosphatase 6, lysophosphatidic	51205	https://www.ncbi.nlm.nih.gov/gene/?term=51205
KIF26B	KIF26B	kinesin family member 26B	55083	https://www.ncbi.nlm.nih.gov/gene/?term=55083
OXER1	OXER1	oxoeicosanoid receptor 1	165140	https://www.ncbi.nlm.nih.gov/gene/?term=165140
PIGR	PIGR	polymeric immunoglobulin receptor	5284	https://www.ncbi.nlm.nih.gov/gene/?term=5284
RFTN2	RFTN2	raftlin family member 2	130132	https://www.ncbi.nlm.nih.gov/gene/?term=130132
DISC1	DISC1	DISC1 scaffold protein	27185	https://www.ncbi.nlm.nih.gov/gene/?term=27185
CLHC1	CLHC1	clathrin heavy chain linker domain containing 1	130162	https://www.ncbi.nlm.nih.gov/gene/?term=130162
WDCP	WDCP	WD repeat and coiled coil containing	80304	https://www.ncbi.nlm.nih.gov/gene/?term=80304
NOSTRIN	NOSTRIN	nitric oxide synthase trafficking	115677	https://www.ncbi.nlm.nih.gov/gene/?term=115677
CFAP221	CFAP221	cilia and flagella associated protein 221	200373	https://www.ncbi.nlm.nih.gov/gene/?term=200373
XIRP2	XIRP2	xin actin binding repeat containing 2	129446	https://www.ncbi.nlm.nih.gov/gene/?term=129446
SMARCAD1	SMARCAD1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	56916	https://www.ncbi.nlm.nih.gov/gene/?term=56916
STPG2	STPG2	sperm tail PG-rich repeat containing 2	285555	https://www.ncbi.nlm.nih.gov/gene/?term=285555
RPRD2	RPRD2	regulation of nuclear pre-mRNA domain containing 2	23248	https://www.ncbi.nlm.nih.gov/gene/?term=23248
TGFBR3	TGFBR3	transforming growth factor beta receptor 3	7049	https://www.ncbi.nlm.nih.gov/gene/?term=7049
DHX57	DHX57	DExH-box helicase 57	90957	https://www.ncbi.nlm.nih.gov/gene/?term=90957
TDRD10	TDRD10	tudor domain containing 10	126668	https://www.ncbi.nlm.nih.gov/gene/?term=126668
NIPAL1	NIPAL1	NIPA like domain containing 1	152519	https://www.ncbi.nlm.nih.gov/gene/?term=152519
HELQ	HELQ	helicase, POLQ like	113510	https://www.ncbi.nlm.nih.gov/gene/?term=113510
ABRAXAS1	ABRAXAS1	abraxas 1, BRCA1 A complex subunit	84142	https://www.ncbi.nlm.nih.gov/gene/?term=84142
PBXIP1	PBXIP1	PBX homeobox interacting protein 1	57326	https://www.ncbi.nlm.nih.gov/gene/?term=57326
DCST2	DCST2	DC-STAMP domain containing 2	127579	https://www.ncbi.nlm.nih.gov/gene/?term=127579
EOGT	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase	285203	https://www.ncbi.nlm.nih.gov/gene/?term=285203
NAXE	NAXE	NAD(P)HX epimerase	128240	https://www.ncbi.nlm.nih.gov/gene/?term=128240
IGFN1	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	91156	https://www.ncbi.nlm.nih.gov/gene/?term=91156
SLC15A2	SLC15A2	solute carrier family 15 member 2	6565	https://www.ncbi.nlm.nih.gov/gene/?term=6565
EIF4E3	EIF4E3	eukaryotic translation initiation factor 4E family member 3	317649	https://www.ncbi.nlm.nih.gov/gene/?term=317649
TEX55	TEX55	testis expressed 55	152405	https://www.ncbi.nlm.nih.gov/gene/?term=152405
RETNLB	RETNLB	resistin like beta	84666	https://www.ncbi.nlm.nih.gov/gene/?term=84666
SGO2	SGO2	shugoshin 2	151246	https://www.ncbi.nlm.nih.gov/gene/?term=151246
SPTA1	SPTA1	spectrin alpha, erythrocytic 1	6708	https://www.ncbi.nlm.nih.gov/gene/?term=6708
SLC2A2	SLC2A2	solute carrier family 2 member 2	6514	https://www.ncbi.nlm.nih.gov/gene/?term=6514
CD200R1	CD200R1	CD200 receptor 1	131450	https://www.ncbi.nlm.nih.gov/gene/?term=131450
SPICE1	SPICE1	spindle and centriole associated protein 1	152185	https://www.ncbi.nlm.nih.gov/gene/?term=152185
CCDC191	CCDC191	coiled-coil domain containing 191	57577	https://www.ncbi.nlm.nih.gov/gene/?term=57577
SCT	SCT	secretin	6343	https://www.ncbi.nlm.nih.gov/gene/?term=6343
ALB	ALB	albumin	213	https://www.ncbi.nlm.nih.gov/gene/?term=213
C3orf49	C3orf49	chromosome 3 open reading frame 49	132200	https://www.ncbi.nlm.nih.gov/gene/?term=132200
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ELP1	ELP1	elongator complex protein 1	8518	https://www.ncbi.nlm.nih.gov/gene/?term=8518
IL17RE	IL17RE	interleukin 17 receptor E	132014	https://www.ncbi.nlm.nih.gov/gene/?term=132014
IL17RC	IL17RC	interleukin 17 receptor C	84818	https://www.ncbi.nlm.nih.gov/gene/?term=84818
TTC14	TTC14	tetratricopeptide repeat domain 14	151613	https://www.ncbi.nlm.nih.gov/gene/?term=151613
CCDC158	CCDC158	coiled-coil domain containing 158	339965	https://www.ncbi.nlm.nih.gov/gene/?term=339965
PTPN3	PTPN3	protein tyrosine phosphatase, non-receptor type 3	5774	https://www.ncbi.nlm.nih.gov/gene/?term=5774
TOPBP1	TOPBP1	DNA topoisomerase II binding protein 1	11073	https://www.ncbi.nlm.nih.gov/gene/?term=11073
DNAJC5G	DNAJC5G	DnaJ heat shock protein family (Hsp40) member C5 gamma	285126	https://www.ncbi.nlm.nih.gov/gene/?term=285126
PLB1	PLB1	phospholipase B1	151056	https://www.ncbi.nlm.nih.gov/gene/?term=151056
SPTB	SPTB	spectrin beta, erythrocytic	6710	https://www.ncbi.nlm.nih.gov/gene/?term=6710
KIF15	KIF15	kinesin family member 15	56992	https://www.ncbi.nlm.nih.gov/gene/?term=56992
CDCP1	CDCP1	CUB domain containing protein 1	64866	https://www.ncbi.nlm.nih.gov/gene/?term=64866
LRRC2	LRRC2	leucine rich repeat containing 2	79442	https://www.ncbi.nlm.nih.gov/gene/?term=79442
ELP6	ELP6	elongator acetyltransferase complex subunit 6	54859	https://www.ncbi.nlm.nih.gov/gene/?term=54859
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	https://www.ncbi.nlm.nih.gov/gene/?term=151636
ZMYM6	ZMYM6	zinc finger MYM-type containing 6	9204	https://www.ncbi.nlm.nih.gov/gene/?term=9204
TPRA1	TPRA1	transmembrane protein adipocyte associated 1	131601	https://www.ncbi.nlm.nih.gov/gene/?term=131601
KLF15	KLF15	Kruppel like factor 15	28999	https://www.ncbi.nlm.nih.gov/gene/?term=28999
SENP2	SENP2	SUMO specific peptidase 2	59343	https://www.ncbi.nlm.nih.gov/gene/?term=59343
GNL3	GNL3	G protein nucleolar 3	26354	https://www.ncbi.nlm.nih.gov/gene/?term=26354
TASOR	TASOR	transcription activation suppressor	23272	https://www.ncbi.nlm.nih.gov/gene/?term=23272
SLBP	SLBP	stem-loop binding protein	7884	https://www.ncbi.nlm.nih.gov/gene/?term=7884
MELTF	MELTF	melanotransferrin	4241	https://www.ncbi.nlm.nih.gov/gene/?term=4241
EXOC5	EXOC5	exocyst complex component 5	10640	https://www.ncbi.nlm.nih.gov/gene/?term=10640
SLC9B1	SLC9B1	solute carrier family 9 member B1	150159	https://www.ncbi.nlm.nih.gov/gene/?term=150159
SLC9B2	SLC9B2	solute carrier family 9 member B2	133308	https://www.ncbi.nlm.nih.gov/gene/?term=133308
FBXW12	FBXW12	F-box and WD repeat domain containing 12	285231	https://www.ncbi.nlm.nih.gov/gene/?term=285231
ATRIP	ATRIP	ATR interacting protein	84126	https://www.ncbi.nlm.nih.gov/gene/?term=84126
RNF123	RNF123	ring finger protein 123	63891	https://www.ncbi.nlm.nih.gov/gene/?term=63891
MON1A	MON1A	MON1 homolog A, secretory trafficking associated	84315	https://www.ncbi.nlm.nih.gov/gene/?term=84315
PRSS12	PRSS12	serine protease 12	8492	https://www.ncbi.nlm.nih.gov/gene/?term=8492
C4orf45	C4orf45	chromosome 4 open reading frame 45	152940	https://www.ncbi.nlm.nih.gov/gene/?term=152940
TMEM144	TMEM144	transmembrane protein 144	55314	https://www.ncbi.nlm.nih.gov/gene/?term=55314
ICE1	ICE1	interactor of little elongation complex ELL subunit 1	23379	https://www.ncbi.nlm.nih.gov/gene/?term=23379
OTUD4	OTUD4	OTU deubiquitinase 4	54726	https://www.ncbi.nlm.nih.gov/gene/?term=54726
SLC45A2	SLC45A2	solute carrier family 45 member 2	51151	https://www.ncbi.nlm.nih.gov/gene/?term=51151
RANBP3L	RANBP3L	RAN binding protein 3 like	202151	https://www.ncbi.nlm.nih.gov/gene/?term=202151
NIPAL3	NIPAL3	NIPA like domain containing 3	57185	https://www.ncbi.nlm.nih.gov/gene/?term=57185
AGGF1	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109	https://www.ncbi.nlm.nih.gov/gene/?term=55109
FRMPD1	FRMPD1	FERM and PDZ domain containing 1	22844	https://www.ncbi.nlm.nih.gov/gene/?term=22844
ERAP1	ERAP1	endoplasmic reticulum aminopeptidase 1	51752	https://www.ncbi.nlm.nih.gov/gene/?term=51752
CFAP97	CFAP97	cilia and flagella associated protein 97	57587	https://www.ncbi.nlm.nih.gov/gene/?term=57587
GBA2	GBA2	glucosylceramidase beta 2	57704	https://www.ncbi.nlm.nih.gov/gene/?term=57704
TLR3	TLR3	toll like receptor 3	7098	https://www.ncbi.nlm.nih.gov/gene/?term=7098
GFM2	GFM2	G elongation factor mitochondrial 2	84340	https://www.ncbi.nlm.nih.gov/gene/?term=84340
GRIK2	GRIK2	glutamate ionotropic receptor kainate type subunit 2	2898	https://www.ncbi.nlm.nih.gov/gene/?term=2898
CGAS	CGAS	cyclic GMP-AMP synthase	115004	https://www.ncbi.nlm.nih.gov/gene/?term=115004
MYOZ3	MYOZ3	myozenin 3	91977	https://www.ncbi.nlm.nih.gov/gene/?term=91977
C8orf48	C8orf48	chromosome 8 open reading frame 48	157773	https://www.ncbi.nlm.nih.gov/gene/?term=157773
KCNV1	KCNV1	potassium voltage-gated channel modifier subfamily V member 1	27012	https://www.ncbi.nlm.nih.gov/gene/?term=27012
SPIDR	SPIDR	scaffold protein involved in DNA repair	23514	https://www.ncbi.nlm.nih.gov/gene/?term=23514
PTPN21	PTPN21	protein tyrosine phosphatase, non-receptor type 21	11099	https://www.ncbi.nlm.nih.gov/gene/?term=11099
SUN1	SUN1	Sad1 and UNC84 domain containing 1	23353	https://www.ncbi.nlm.nih.gov/gene/?term=23353
OXR1	OXR1	oxidation resistance 1	55074	https://www.ncbi.nlm.nih.gov/gene/?term=55074
CA3	CA3	carbonic anhydrase 3	761	https://www.ncbi.nlm.nih.gov/gene/?term=761
FASTK	FASTK	Fas activated serine/threonine kinase	10922	https://www.ncbi.nlm.nih.gov/gene/?term=10922
ALDH7A1	ALDH7A1	aldehyde dehydrogenase 7 family member A1	501	https://www.ncbi.nlm.nih.gov/gene/?term=501
BAALC	BAALC	BAALC, MAP3K1 and KLF4 binding	79870	https://www.ncbi.nlm.nih.gov/gene/?term=79870
TMEM67	TMEM67	transmembrane protein 67	91147	https://www.ncbi.nlm.nih.gov/gene/?term=91147
OSBPL3	OSBPL3	oxysterol binding protein like 3	26031	https://www.ncbi.nlm.nih.gov/gene/?term=26031
TMEM71	TMEM71	transmembrane protein 71	137835	https://www.ncbi.nlm.nih.gov/gene/?term=137835
PRSS37	PRSS37	serine protease 37	136242	https://www.ncbi.nlm.nih.gov/gene/?term=136242
KIF27	KIF27	kinesin family member 27	55582	https://www.ncbi.nlm.nih.gov/gene/?term=55582
ZHX1	ZHX1	zinc fingers and homeoboxes 1	11244	https://www.ncbi.nlm.nih.gov/gene/?term=11244
CFAP47	CFAP47	cilia and flagella associated protein 47	286464	https://www.ncbi.nlm.nih.gov/gene/?term=286464
CYBB	CYBB	cytochrome b-245 beta chain	1536	https://www.ncbi.nlm.nih.gov/gene/?term=1536
METTL27	METTL27	methyltransferase like 27	155368	https://www.ncbi.nlm.nih.gov/gene/?term=155368
ATP7A	ATP7A	ATPase copper transporting alpha	538	https://www.ncbi.nlm.nih.gov/gene/?term=538
BRWD3	BRWD3	bromodomain and WD repeat domain containing 3	254065	https://www.ncbi.nlm.nih.gov/gene/?term=254065
ARMC3	ARMC3	armadillo repeat containing 3	219681	https://www.ncbi.nlm.nih.gov/gene/?term=219681
INTS6L	INTS6L	integrator complex subunit 6 like	203522	https://www.ncbi.nlm.nih.gov/gene/?term=203522
INPPL1	INPPL1	inositol polyphosphate phosphatase like 1	3636	https://www.ncbi.nlm.nih.gov/gene/?term=3636
BEND7	BEND7	BEN domain containing 7	222389	https://www.ncbi.nlm.nih.gov/gene/?term=222389
RPS6KA2	RPS6KA2	ribosomal protein S6 kinase A2	6196	https://www.ncbi.nlm.nih.gov/gene/?term=6196
FRMD7	FRMD7	FERM domain containing 7	90167	https://www.ncbi.nlm.nih.gov/gene/?term=90167
STOX1	STOX1	storkhead box 1	219736	https://www.ncbi.nlm.nih.gov/gene/?term=219736
METTL17	METTL17	methyltransferase like 17	64745	https://www.ncbi.nlm.nih.gov/gene/?term=64745
ARHGEF40	ARHGEF40	Rho guanine nucleotide exchange factor 40	55701	https://www.ncbi.nlm.nih.gov/gene/?term=55701
SEL1L	SEL1L	SEL1L, ERAD E3 ligase adaptor subunit	6400	https://www.ncbi.nlm.nih.gov/gene/?term=6400
OTOGL	OTOGL	otogelin like	283310	https://www.ncbi.nlm.nih.gov/gene/?term=283310
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	https://www.ncbi.nlm.nih.gov/gene/?term=79841
SMCO2	SMCO2	single-pass membrane protein with coiled-coil domains 2	341346	https://www.ncbi.nlm.nih.gov/gene/?term=341346
PDZRN4	PDZRN4	PDZ domain containing ring finger 4	29951	https://www.ncbi.nlm.nih.gov/gene/?term=29951
KCNC2	KCNC2	potassium voltage-gated channel subfamily C member 2	3747	https://www.ncbi.nlm.nih.gov/gene/?term=3747
R3HCC1L	R3HCC1L	R3H domain and coiled-coil containing 1 like	27291	https://www.ncbi.nlm.nih.gov/gene/?term=27291
AMOTL1	AMOTL1	angiomotin like 1	154810	https://www.ncbi.nlm.nih.gov/gene/?term=154810
TCP11L2	TCP11L2	t-complex 11 like 2	255394	https://www.ncbi.nlm.nih.gov/gene/?term=255394
GLB1L3	GLB1L3	galactosidase beta 1 like 3	112937	https://www.ncbi.nlm.nih.gov/gene/?term=112937
ADAMTS15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	170689	https://www.ncbi.nlm.nih.gov/gene/?term=170689
ZFYVE19	ZFYVE19	zinc finger FYVE-type containing 19	84936	https://www.ncbi.nlm.nih.gov/gene/?term=84936
FBN1	FBN1	fibrillin 1	2200	https://www.ncbi.nlm.nih.gov/gene/?term=2200
LARP6	LARP6	La ribonucleoprotein domain family member 6	55323	https://www.ncbi.nlm.nih.gov/gene/?term=55323
GABRB3	GABRB3	gamma-aminobutyric acid type A receptor beta3 subunit	2562	https://www.ncbi.nlm.nih.gov/gene/?term=2562
SGPL1	SGPL1	sphingosine-1-phosphate lyase 1	8879	https://www.ncbi.nlm.nih.gov/gene/?term=8879
TRIM44	TRIM44	tripartite motif containing 44	54765	https://www.ncbi.nlm.nih.gov/gene/?term=54765
TPP1	TPP1	tripeptidyl peptidase 1	1200	https://www.ncbi.nlm.nih.gov/gene/?term=1200
DCHS1	DCHS1	dachsous cadherin-related 1	8642	https://www.ncbi.nlm.nih.gov/gene/?term=8642
CDH19	CDH19	cadherin 19	28513	https://www.ncbi.nlm.nih.gov/gene/?term=28513
WDR72	WDR72	WD repeat domain 72	256764	https://www.ncbi.nlm.nih.gov/gene/?term=256764
RNF169	RNF169	ring finger protein 169	254225	https://www.ncbi.nlm.nih.gov/gene/?term=254225
SLC6A15	SLC6A15	solute carrier family 6 member 15	55117	https://www.ncbi.nlm.nih.gov/gene/?term=55117
PRTG	PRTG	protogenin	283659	https://www.ncbi.nlm.nih.gov/gene/?term=283659
CLEC4D	CLEC4D	C-type lectin domain family 4 member D	338339	https://www.ncbi.nlm.nih.gov/gene/?term=338339
A2ML1	A2ML1	alpha-2-macroglobulin like 1	144568	https://www.ncbi.nlm.nih.gov/gene/?term=144568
ADGRL1	ADGRL1	adhesion G protein-coupled receptor L1	22859	https://www.ncbi.nlm.nih.gov/gene/?term=22859
CDH16	CDH16	cadherin 16	1014	https://www.ncbi.nlm.nih.gov/gene/?term=1014
SPP2	SPP2	secreted phosphoprotein 2	6694	https://www.ncbi.nlm.nih.gov/gene/?term=6694
ZNF592	ZNF592	zinc finger protein 592	9640	https://www.ncbi.nlm.nih.gov/gene/?term=9640
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	https://www.ncbi.nlm.nih.gov/gene/?term=116285
SLFN5	SLFN5	schlafen family member 5	162394	https://www.ncbi.nlm.nih.gov/gene/?term=162394
RPS6KA6	RPS6KA6	ribosomal protein S6 kinase A6	27330	https://www.ncbi.nlm.nih.gov/gene/?term=27330
PEX11A	PEX11A	peroxisomal biogenesis factor 11 alpha	8800	https://www.ncbi.nlm.nih.gov/gene/?term=8800
EPN2	EPN2	epsin 2	22905	https://www.ncbi.nlm.nih.gov/gene/?term=22905
ANKDD1A	ANKDD1A	ankyrin repeat and death domain containing 1A	348094	https://www.ncbi.nlm.nih.gov/gene/?term=348094
C18orf54	C18orf54	chromosome 18 open reading frame 54	162681	https://www.ncbi.nlm.nih.gov/gene/?term=162681
ZBTB39	ZBTB39	zinc finger and BTB domain containing 39	9880	https://www.ncbi.nlm.nih.gov/gene/?term=9880
MS4A5	MS4A5	membrane spanning 4-domains A5	64232	https://www.ncbi.nlm.nih.gov/gene/?term=64232
